#{"t_start": 1731634571.918799, "env_id": "None"}
r,l,t
-27114.0,27115,21.844547
-15932.0,15933,34.251276
-55034.0,55035,76.091033
-9076.0,9077,83.451292
-2664.0,2665,85.317407
-2066.0,2067,86.907004
-6532.0,6533,91.82931
-11470.0,11471,100.941579
-3500.0,3501,103.827052
-634.0,635,104.121556
-414.0,415,104.314896
-100001.0,100001,181.634364
-9208.0,9209,188.419833
-6608.0,6609,194.004795
-48790.0,48791,231.743904
-60618.0,60619,278.194424
-13454.0,13455,288.859063
-21776.0,21777,305.290136
-6838.0,6839,310.988283
-48902.0,48903,348.822204
-18136.0,18137,362.319613
-21682.0,21683,379.407016
-4970.0,4971,382.989689
-53650.0,53651,425.106639
-750.0,751,425.454168
-52700.0,52701,466.323826
-48492.0,48493,505.096913
-10506.0,10507,513.644646
-100001.0,100001,589.174055
-40128.0,40129,619.928232
-13630.0,13631,630.512357
-7922.0,7923,635.987261
-42.0,43,636.007049
-73424.0,73425,691.905063
-3572.0,3573,694.780566
-5102.0,5103,698.975492
-3246.0,3247,701.078905
-10994.0,10995,709.888359
-9412.0,9413,716.670959
-21396.0,21397,733.273641
-17604.0,17605,746.286294
-1086.0,1087,747.404151
-9438.0,9439,754.196477
-8564.0,8565,760.597815
-2068.0,2069,762.790817
-1110.0,1111,763.295864
-1298.0,1299,764.512084
-14984.0,14985,775.720857
-17514.0,17515,789.338795
-2484.0,2485,791.098473
-18910.0,18911,805.351564
-28750.0,28751,827.223056
-44602.0,44603,861.313268
-39586.0,39587,891.218878
-8700.0,8701,897.679857
-100001.0,100001,973.658912
-54362.0,54363,1015.268586
-63296.0,63297,1063.547527
-28418.0,28419,1085.279052
-38334.0,38335,1114.063571
-22644.0,22645,1131.295246
-5840.0,5841,1135.844376
-4832.0,4833,1139.929409
-3478.0,3479,1142.145022
-8682.0,8683,1148.618368
-1824.0,1825,1150.082588
-13228.0,13229,1160.526525
-17898.0,17899,1174.371839
-16114.0,16115,1186.153553
-5276.0,5277,1190.462048
-5752.0,5753,1194.989327
-18398.0,18399,1209.084689
-15482.0,15483,1220.577775
-1954.0,1955,1222.10194
-13270.0,13271,1232.591854
-17198.0,17199,1245.504114
-4462.0,4463,1248.810138
-632.0,633,1249.730272
-4046.0,4047,1252.842481
-8218.0,8219,1259.135634
-668.0,669,1259.442372
-5582.0,5583,1263.890564
-5054.0,5055,1267.468931
-9642.0,9643,1275.033037
-5722.0,5723,1279.539726
-4316.0,4317,1282.776966
-7760.0,7761,1288.857046
-7892.0,7893,1294.366098
-5282.0,5283,1298.679211
-5000.0,5001,1302.231369
-3790.0,3791,1305.22791
-25490.0,25491,1325.304884
-19714.0,19715,1340.007414
-8342.0,8343,1346.347947
-36408.0,36409,1374.357965
-6690.0,6691,1379.939866
-18576.0,18577,1394.093705
-8134.0,8135,1400.310664
-4748.0,4749,1403.736508
-12146.0,12147,1413.070067
-23156.0,23157,1430.596852
-5614.0,5615,1435.058377
-4476.0,4477,1438.366699
-448.0,449,1438.571661
-22808.0,22809,1455.939996
-22786.0,22787,1473.939173
-2134.0,2135,1475.543447
-27476.0,27477,1496.292352
-26816.0,26817,1516.73591
-10490.0,10491,1524.681634
-1830.0,1831,1526.148971
-8272.0,8273,1532.448708
-12484.0,12485,1542.084278
-15802.0,15803,1554.354017
-65118.0,65119,1604.296077
-11886.0,11887,1613.501223
-9150.0,9151,1620.190758
-69512.0,69513,1673.289731
-100001.0,100001,1749.65083
-24430.0,24431,1768.369992
-22464.0,22465,1785.560341
-21960.0,21961,1801.910462
-17042.0,17043,1815.39746
-6482.0,6483,1820.258728
-7080.0,7081,1825.396911
-27482.0,27483,1846.836065
-46178.0,46179,1881.882087
-9076.0,9077,1889.193952
-30032.0,30033,1911.780537
-45770.0,45771,1947.270629
-2640.0,2641,1949.110555
-77286.0,77287,2008.352794
-54568.0,54569,2049.600246
-11146.0,11147,2058.454995
-31052.0,31053,2082.041373
-21178.0,21179,2097.990791
-14958.0,14959,2109.845212
-71870.0,71871,2164.891708
-47880.0,47881,2201.174934
-73704.0,73705,2257.45753
-42422.0,42423,2290.051098
-4508.0,4509,2293.364276
-32866.0,32867,2318.439259
-1374.0,1375,2319.696501
-8816.0,8817,2326.229424
-79716.0,79717,2387.163353
-21138.0,21139,2403.111495
-21008.0,21009,2419.619181
-32910.0,32911,2444.731012
-95420.0,95421,2517.523768
-20066.0,20067,2533.170511
-83188.0,83189,2597.702364
-12910.0,12911,2607.488756
-9956.0,9957,2615.269661
-52762.0,52763,2656.251588
-32886.0,32887,2681.691417
-10618.0,10619,2689.797767
-2120.0,2121,2691.418276
-35956.0,35957,2718.910594
-58280.0,58281,2764.403515
-26944.0,26945,2785.165812
-7086.0,7087,2790.996372
-7004.0,7005,2796.150153
-8572.0,8573,2802.66064
-1526.0,1527,2804.005438
-50570.0,50571,2843.361835
-2624.0,2625,2845.215801
-19364.0,19365,2859.918312
-2700.0,2701,2862.444768
-7508.0,7509,2867.829499
-15236.0,15237,2879.992648
-13308.0,13309,2889.975428
-100001.0,100001,2967.304785
-36198.0,36199,2995.471139
-21084.0,21085,3011.577244
-43200.0,43201,3044.84155
-42368.0,42369,3077.704367
-46480.0,46481,3113.138885
-27742.0,27743,3134.840133
-17682.0,17683,3148.714706
-16670.0,16671,3161.476269
-22976.0,22977,3179.053687
-44108.0,44109,3213.325906
-4392.0,4393,3216.618743
-100001.0,100001,3293.7126
-56088.0,56089,3336.647508
-23988.0,23989,3355.285306
-37082.0,37083,3383.642214
-100001.0,100001,3460.412385
-58820.0,58821,3505.057114
-21914.0,21915,3521.966783
-11972.0,11973,3531.2115
-36246.0,36247,3559.092587
-97364.0,97365,3633.674651
-87854.0,87855,3701.715538
-92052.0,92053,3773.053392
-18804.0,18805,3787.50542
-9928.0,9929,3795.293546
-12488.0,12489,3804.906134
-7742.0,7743,3811.045996
-2028.0,2029,3812.625557
-29830.0,29831,3835.386847
-29720.0,29721,3858.723811
-53712.0,53713,3900.163244
-42872.0,42873,3933.383356
-53628.0,53629,3974.736183
-1038.0,1039,3975.85582
-92722.0,92723,4047.418689
-17032.0,17033,4060.398734
-16008.0,16009,4072.913065
-6096.0,6097,4077.647577
-88566.0,88567,4145.788463
-47420.0,47421,4182.866405
-1696.0,1697,4183.648376
-45812.0,45813,4219.361786
-4352.0,4353,4222.634566
-19360.0,19361,4237.278271
-8686.0,8687,4244.472404
-4088.0,4089,4247.624671
-12434.0,12435,4257.173415
-7924.0,7925,4263.361273
-30072.0,30073,4286.12308
-12514.0,12515,4295.712395
-55390.0,55391,4338.567471
-5892.0,5893,4343.187083
-49140.0,49141,4381.086229
-20074.0,20075,4396.696982
-27326.0,27327,4417.556471
-17712.0,17713,4431.456961
-29176.0,29177,4453.822941
-43076.0,43077,4487.06884
-16988.0,16989,4500.645558
-26140.0,26141,4520.347715
-31824.0,31825,4545.227237
-73602.0,73603,4602.064902
-1266.0,1267,4602.647315
-3384.0,3385,4605.477302
-67820.0,67821,4657.812232
-8160.0,8161,4664.136134
-7722.0,7723,4670.257173
-91338.0,91339,4741.235165
-95512.0,95513,4814.898585
-37340.0,37341,4843.734178
-22474.0,22475,4861.204018
-49600.0,49601,4900.240428
-72380.0,72381,4956.287993
-31422.0,31423,4980.434938
-4826.0,4827,4984.593216
-35894.0,35895,5012.012912
-45274.0,45275,5046.988443
-25518.0,25519,5067.068447
-952.0,953,5067.508268
-6904.0,6905,5073.250322
-8160.0,8161,5079.564245
-46196.0,46197,5114.951052
-12018.0,12019,5124.345189
-32650.0,32651,5149.692974
-24326.0,24327,5168.684732
-17776.0,17777,5182.711446
-18738.0,18739,5197.187543
-3714.0,3715,5199.552948
-3040.0,3041,5202.250122
-88126.0,88127,5270.834151
-40452.0,40453,5302.454548
-26386.0,26387,5323.059571
-24526.0,24527,5342.162578
-18480.0,18481,5356.519771
-14524.0,14525,5367.758731
-3384.0,3385,5369.969999
-14362.0,14363,5381.132844
-71124.0,71125,5436.677711
-19470.0,19471,5452.156388
-49928.0,49929,5490.788984
-15694.0,15695,5503.213278
-51370.0,51371,5543.100832
-7116.0,7117,5548.324111
-6128.0,6129,5553.089783
-59156.0,59157,5599.093749
-18748.0,18749,5613.552713
-29422.0,29423,5637.098706
-1262.0,1263,5637.677814
-14014.0,14015,5648.591383
-31040.0,31041,5672.436304
-20632.0,20633,5688.298455
-38402.0,38403,5718.096966
-5174.0,5175,5722.39079
-13260.0,13261,5732.317033
-28790.0,28791,5754.479588
-24164.0,24165,5773.19891
-11722.0,11723,5782.392372
-17838.0,17839,5795.658472
-27462.0,27463,5817.15649
-11918.0,11919,5826.42264
-22798.0,22799,5843.865587
-1608.0,1609,5845.24364
-36562.0,36563,5872.820163
-19674.0,19675,5888.188314
-10872.0,10873,5896.349988
-45404.0,45405,5931.124721
-10626.0,10627,5939.800906
-42034.0,42035,5971.765912
-24632.0,24633,5990.67041
-12478.0,12479,6000.206348
-8602.0,8603,6007.330939
-10508.0,10509,6015.320278
-21464.0,21465,6031.498287
-73198.0,73199,6087.907907
-40690.0,40691,6119.253696
-4592.0,4593,6122.626281
-14900.0,14901,6133.888982
-16590.0,16591,6146.579607
-18898.0,18899,6161.601086
-50288.0,50289,6199.902132
-1958.0,1959,6201.432827
-100001.0,100001,6278.353744
-1364.0,1365,6279.610406
-100001.0,100001,6355.592094
-3092.0,3093,6358.269917
-8804.0,8805,6364.808793
-9062.0,9063,6372.098626
-13260.0,13261,6381.930555
-38950.0,38951,6411.652417
-100001.0,100001,6488.24988
-21550.0,21551,6504.507638
-6482.0,6483,6510.040126
-19750.0,19751,6524.81599
-1144.0,1145,6525.976461
-3874.0,3875,6529.023543
-100001.0,100001,6605.953012
-56612.0,56613,6649.042876
-60674.0,60675,6695.885853
-35302.0,35303,6722.79958
-61988.0,61989,6770.034468
-2392.0,2393,6772.395509
-2734.0,2735,6774.272498
-16648.0,16649,6786.917288
-41846.0,41847,6818.686783
-35436.0,35437,6846.42971
-37470.0,37471,6875.108402
-24064.0,24065,6893.829419
-21780.0,21781,6910.203015
-51812.0,51813,6950.594773
-6990.0,6991,6955.719792
-52106.0,52107,6996.228126
-98146.0,98147,7071.478328
-1062.0,1063,7072.607826
-6732.0,6733,7077.631614
-46394.0,46395,7113.732005
-72038.0,72039,7169.361158
-10412.0,10413,7177.358644
-50982.0,50983,7216.892414
-11326.0,11327,7225.9501
-5848.0,5849,7229.925782
-5120.0,5121,7234.202121
-4698.0,4699,7237.642544
-18440.0,18441,7251.909209
-41756.0,41757,7284.682622
-34884.0,34885,7311.715609
-17192.0,17193,7324.795012
-14364.0,14365,7335.929665
-23156.0,23157,7353.688327
-8912.0,8913,7360.994291
-55244.0,55245,7403.707842
-91212.0,91213,7473.835175
-3782.0,3783,7476.855903
-2748.0,2749,7478.754568
-28850.0,28851,7501.636376
-46400.0,46401,7537.132352
-42814.0,42815,7570.300862
-24852.0,24853,7589.422801
-4804.0,4805,7593.553785
-12332.0,12333,7603.066871
-40296.0,40297,7633.769884
-40770.0,40771,7665.329867
-15202.0,15203,7677.461443
-8674.0,8675,7684.035794
-35542.0,35543,7711.29943
-37012.0,37013,7739.854165
