#{"t_start": 1731618111.128953, "env_id": "None"}
r,l,t
-5304.0,5305,10.212574
-2502.0,2503,14.388899
-15950.0,15951,44.083058
-8154.0,8155,58.983402
-2346.0,2347,62.994482
-2002.0,2003,66.651362
-2884.0,2885,72.831422
-250.0,251,73.091732
-4428.0,4429,80.84594
-10590.0,10591,99.97942
-602.0,603,100.59013
-6396.0,6397,111.993046
-14880.0,14881,140.610724
-2032.0,2033,144.298021
-2204.0,2205,148.163316
-13472.0,13473,171.862667
-18264.0,18265,205.573472
-23056.0,23057,249.291265
-2044.0,2045,252.989031
-38966.0,38967,324.841423
-16460.0,16461,355.008034
-9286.0,9287,371.051476
-15512.0,15513,400.259652
-3142.0,3143,405.067539
-11416.0,11417,426.704778
-2234.0,2235,430.598483
-5024.0,5025,438.937488
-8656.0,8657,456.043695
-15778.0,15779,483.856697
-550.0,551,486.05669
-4426.0,4427,493.847102
-7014.0,7015,505.88177
-44912.0,44913,589.046739
-20454.0,20455,626.789315
-8710.0,8711,642.29838
-2124.0,2125,646.09282
-22622.0,22623,687.787239
-1720.0,1721,691.178502
-3876.0,3877,698.396785
-12736.0,12737,721.441338
-5824.0,5825,732.33073
-342.0,343,732.677894
-1578.0,1579,735.927181
-17952.0,17953,769.418494
-2918.0,2919,774.020593
-12472.0,12473,796.775265
-17068.0,17069,829.277934
-446.0,447,829.728745
-5324.0,5325,840.087575
-5010.0,5011,848.442894
-5626.0,5627,859.121722
-266.0,267,859.391129
-380.0,381,859.775178
-16792.0,16793,890.565252
-22454.0,22455,932.51632
-14924.0,14925,961.515628
-8586.0,8587,977.056168
-10788.0,10789,996.549696
-8782.0,8783,1012.227542
-37950.0,37951,1083.181237
-21022.0,21023,1121.155351
-9906.0,9907,1139.428669
-6120.0,6121,1150.509788
-3846.0,3847,1157.634971
-6940.0,6941,1169.520619
-13454.0,13455,1194.642902
-32258.0,32259,1253.629483
-974.0,975,1254.593884
-602.0,603,1255.189545
-1532.0,1533,1258.327928
-2368.0,2369,1262.284465
-4856.0,4857,1271.962954
-4766.0,4767,1279.909374
-3552.0,3553,1286.662489
-4166.0,4167,1294.010868
-602.0,603,1294.60759
-4610.0,4611,1302.401429
-4930.0,4931,1312.150085
-5992.0,5993,1322.955112
-4332.0,4333,1330.476089
-46.0,47,1330.523661
-358.0,359,1330.88007
-160.0,161,1331.040597
-8672.0,8673,1346.195612
-1224.0,1225,1349.027319
-920.0,921,1349.939883
-3420.0,3421,1356.559418
-4074.0,4075,1363.832238
-5112.0,5113,1372.128222
-6648.0,6649,1385.282263
-2132.0,2133,1389.014196
-2214.0,2215,1392.822684
-7862.0,7863,1407.17463
-3194.0,3195,1411.954398
-8160.0,8161,1426.588071
-1372.0,1373,1429.565558
-360.0,361,1429.922451
-4230.0,4231,1437.338309
-6228.0,6229,1448.383137
-9024.0,9025,1465.599674
-1188.0,1189,1466.775271
-1696.0,1697,1470.077392
-1172.0,1173,1471.236626
-2498.0,2499,1476.979012
-8338.0,8339,1491.868925
-38318.0,38319,1560.41224
