#{"t_start": 1732693867.945471, "env_id": "None"}
r,l,t
-31390.0,31391,58.326932
-59776.0,59777,167.469261
-100001.0,100001,351.252939
-14634.0,14635,377.565704
-210.0,211,377.783535
-38806.0,38807,448.676174
-6886.0,6887,460.409558
-61516.0,61517,572.842165
-100001.0,100001,756.290459
-10618.0,10619,775.153219
-24516.0,24517,819.772515
-100001.0,100001,1001.876974
-77124.0,77125,1140.931947
-480.0,481,1141.407521
-12812.0,12813,1163.673984
-46424.0,46425,1246.993665
-100001.0,100001,1425.912846
-100001.0,100001,1604.910486
-14554.0,14555,1630.590319
-100001.0,100001,1809.986469
