#{"t_start": 1731886684.4170232, "env_id": "None"}
r,l,t
-20944.0,20945,18.301755
-4804.0,4805,21.993857
-100001.0,100001,103.246371
-75728.0,75729,164.461
-100001.0,100001,245.399424
-100001.0,100001,326.323102
-100001.0,100001,406.532075
-91370.0,91371,480.810725
-100001.0,100001,561.707965
-83098.0,83099,628.900659
-58854.0,58855,679.070445
-39578.0,39579,712.73568
-100001.0,100001,797.359212
-100001.0,100001,882.721944
-100001.0,100001,964.241851
-80942.0,80943,1030.804825
-100001.0,100001,1114.849462
-100001.0,100001,1199.414644
-100001.0,100001,1282.101356
-64986.0,64987,1336.401132
-100001.0,100001,1420.684838
-67198.0,67199,1478.052501
-73148.0,73149,1541.623204
-100001.0,100001,1626.533274
-100001.0,100001,1707.939375
-7430.0,7431,1713.534479
-100001.0,100001,1794.806795
-100001.0,100001,1875.704755
-100001.0,100001,1956.968561
-54742.0,54743,2001.650472
-61748.0,61749,2051.742144
-100001.0,100001,2133.110561
-100001.0,100001,2213.850743
-59166.0,59167,2262.07494
-66206.0,66207,2316.381406
-27642.0,27643,2338.492849
-100001.0,100001,2419.898916
-100001.0,100001,2501.483044
-100001.0,100001,2583.085869
-100001.0,100001,2663.906663
-49584.0,49585,2704.835508
-100001.0,100001,2785.78775
-69072.0,69073,2842.211451
-84402.0,84403,2910.888584
-42398.0,42399,2945.508453
-100001.0,100001,3027.063154
-7042.0,7043,3032.471661
-41370.0,41371,3067.27293
-100001.0,100001,3153.676868
-22058.0,22059,3173.329801
-33474.0,33475,3202.591294
-100001.0,100001,3290.551572
-21330.0,21331,3309.807038
-100001.0,100001,3397.618043
-59768.0,59769,3449.50964
-100001.0,100001,3537.670191
-82310.0,82311,3609.3656
-100001.0,100001,3695.641101
-33496.0,33497,3724.10381
-100001.0,100001,3809.696791
-100001.0,100001,3895.391664
-76278.0,76279,3956.495797
-100001.0,100001,4035.515151
-38496.0,38497,4065.343147
-100001.0,100001,4144.233102
-100001.0,100001,4223.062893
-46572.0,46573,4259.915794
-100001.0,100001,4338.868151
-100001.0,100001,4420.167049
-100001.0,100001,4498.542842
-100001.0,100001,4578.421612
-100001.0,100001,4662.699948
-100001.0,100001,4747.824334
-100001.0,100001,4833.461554
-100001.0,100001,4914.385785
-100001.0,100001,4993.872641
-100001.0,100001,5075.624449
-100001.0,100001,5154.367566
-100001.0,100001,5233.431408
-100001.0,100001,5312.962444
-100001.0,100001,5391.220533
-100001.0,100001,5469.753005
-59726.0,59727,5516.4211
-27978.0,27979,5538.503708
-100001.0,100001,5616.727133
-100001.0,100001,5695.005387
-100001.0,100001,5773.228977
-100001.0,100001,5850.858802
-81880.0,81881,5915.311466
-100001.0,100001,5996.825506
-100001.0,100001,6079.407245
-100001.0,100001,6158.095985
-100001.0,100001,6236.836955
-100001.0,100001,6315.674557
-100001.0,100001,6393.835032
-100001.0,100001,6472.545059
-100001.0,100001,6551.36107
-100001.0,100001,6630.164118
-100001.0,100001,6708.963138
-100001.0,100001,6787.645565
-100001.0,100001,6865.639404
-100001.0,100001,6947.448915
-100001.0,100001,7027.837182
-100001.0,100001,7113.976375
-100001.0,100001,7199.522463
-100001.0,100001,7284.286506
-13472.0,13473,7296.055768
-100001.0,100001,7381.582147
-100001.0,100001,7467.899181
-100001.0,100001,7552.603532
-13868.0,13869,7563.656416
-100001.0,100001,7644.989413
-100001.0,100001,7725.70521
-1236.0,1237,7726.943646
-61172.0,61173,7774.095668
-100001.0,100001,7852.195419
-100001.0,100001,7930.260222
-100001.0,100001,8008.227717
-100001.0,100001,8085.986856
