#{"t_start": 1731527140.4036767, "env_id": "None"}
r,l,t
-936.0,937,1.567759
-198.0,199,1.66188
-3384.0,3385,4.573887
-60.0,61,4.602283
-1296.0,1297,5.206756
-2754.0,2755,7.809191
-2416.0,2417,9.59047
-1182.0,1183,10.142886
-906.0,907,11.223021
-40.0,41,11.242279
-140.0,141,11.308384
-730.0,731,11.651351
-2040.0,2041,13.267517
-52.0,53,13.292233
-1120.0,1121,14.466577
-1098.0,1099,14.985306
-128.0,129,15.715262
-142.0,143,15.78163
-332.0,333,15.935153
-1652.0,1653,17.35499
-24.0,25,17.366965
-128.0,129,17.429174
-2072.0,2073,19.070827
-1090.0,1091,19.580478
-1592.0,1593,20.989775
-1304.0,1305,22.259095
-742.0,743,22.607198
-1806.0,1807,24.198388
-630.0,631,24.492078
-492.0,493,24.721685
-1296.0,1297,26.019777
-166.0,167,26.097836
-716.0,717,26.431673
-68.0,69,26.463762
-1606.0,1607,27.900603
-2428.0,2429,29.715491
-346.0,347,30.574141
-1208.0,1209,31.137433
-356.0,357,31.30411
-972.0,973,32.448864
-148.0,149,32.518504
-606.0,607,32.802714
-138.0,139,32.867546
-514.0,515,33.863366
-498.0,499,34.096962
-952.0,953,34.543024
-1120.0,1121,35.819818
-794.0,795,36.198499
-1200.0,1201,37.525975
-1416.0,1417,38.190171
-518.0,519,39.194295
-458.0,459,39.408828
-340.0,341,39.572152
-214.0,215,39.672827
-532.0,533,39.922565
-44.0,45,40.705461
-46.0,47,40.727919
-820.0,821,41.120395
-50.0,51,41.14586
-634.0,635,41.443184
-78.0,79,41.479975
-246.0,247,41.596123
-436.0,437,42.56104
-42.0,43,42.581618
-232.0,233,42.690424
-102.0,103,42.738508
-70.0,71,42.77186
-1314.0,1315,44.136313
-136.0,137,44.200729
-252.0,253,44.319181
-462.0,463,44.535674
-690.0,691,44.859263
-164.0,165,44.936939
-2102.0,2103,46.676445
-106.0,107,46.726275
-80.0,81,46.764358
-1506.0,1507,48.21418
-934.0,935,49.401088
-124.0,125,49.459749
-2308.0,2309,51.278093
-290.0,291,51.41325
-482.0,483,51.637348
-2044.0,2045,53.340163
-132.0,133,53.402795
-388.0,389,53.585402
-118.0,119,54.394345
-3202.0,3203,56.621386
-50.0,51,56.645105
-224.0,225,56.749227
-360.0,361,56.916351
-328.0,329,57.817156
-82.0,83,57.85601
-42.0,43,57.876311
-108.0,109,57.926738
-302.0,303,58.067177
-1136.0,1137,58.595437
-42.0,43,58.615811
-878.0,879,59.771619
-342.0,343,59.930681
-160.0,161,60.005342
-1388.0,1389,61.395206
-72.0,73,61.428939
-682.0,683,61.744663
-340.0,341,61.90443
-562.0,563,62.915725
-314.0,315,63.060636
-102.0,103,63.108476
-150.0,151,63.178435
-2234.0,2235,64.964323
-1230.0,1231,66.286668
-1834.0,1835,67.130095
-268.0,269,68.011088
-820.0,821,68.388329
-472.0,473,68.606719
-1620.0,1621,70.103868
-212.0,213,70.202487
-464.0,465,70.417259
-1046.0,1047,71.656406
-890.0,891,72.065132
-1298.0,1299,73.416001
-410.0,411,73.605762
-798.0,799,73.977577
-418.0,419,74.923659
-804.0,805,75.294439
-306.0,307,75.436096
-240.0,241,75.54827
-146.0,147,75.616484
-2046.0,2047,77.310363
-84.0,85,77.349827
-1730.0,1731,78.906379
-120.0,121,78.962597
-612.0,613,79.992642
-690.0,691,80.3122
-566.0,567,80.575056
-166.0,167,80.652499
-254.0,255,81.519753
-208.0,209,81.616224
-638.0,639,81.90975
-2270.0,2271,83.708214
-228.0,229,83.814389
-1558.0,1559,85.289519
-382.0,383,85.469423
-14.0,15,85.476651
-790.0,791,85.841762
-790.0,791,87.011246
-170.0,171,87.090672
-172.0,173,87.170928
-3358.0,3359,90.325469
-40.0,41,90.344805
-630.0,631,90.635599
-248.0,249,90.750569
-412.0,413,90.940827
-1586.0,1587,92.474742
-486.0,487,92.699955
-562.0,563,93.760688
-42.0,43,93.781002
-656.0,657,94.085291
-692.0,693,94.406238
-1116.0,1117,95.719872
-548.0,549,95.974631
-2104.0,2105,97.744323
-1328.0,1329,99.150496
-2738.0,2739,101.223255
-3956.0,3957,104.657871
-720.0,721,104.991683
-986.0,987,106.258669
-1574.0,1575,107.785592
-256.0,257,107.904789
-760.0,761,108.256729
-966.0,967,109.513554
-340.0,341,109.671859
-288.0,289,109.806355
-92.0,93,109.849445
-428.0,429,110.048635
-262.0,263,110.170307
-684.0,685,111.285792
-816.0,817,111.665129
-1620.0,1621,113.217973
-252.0,253,113.334579
-644.0,645,113.633545
-452.0,453,113.843202
-214.0,215,114.742015
-72.0,73,114.77587
-84.0,85,114.815413
-568.0,569,115.079486
-682.0,683,115.397314
-112.0,113,115.449929
-324.0,325,116.402517
-70.0,71,116.435547
-774.0,775,116.796903
-708.0,709,117.124754
-686.0,687,118.243455
-792.0,793,118.6111
-252.0,253,118.728069
-146.0,147,118.795723
-128.0,129,118.855727
-102.0,103,118.903838
-190.0,191,118.991642
-964.0,965,120.239179
-332.0,333,120.393907
-916.0,917,120.819742
-506.0,507,121.856827
-340.0,341,122.017665
-536.0,537,122.266141
-56.0,57,122.292725
-242.0,243,122.405603
-42.0,43,122.426413
-1738.0,1739,124.030853
-996.0,997,125.294358
-268.0,269,125.419093
-908.0,909,125.838589
-194.0,195,125.92909
-1362.0,1363,127.364756
-44.0,45,127.385811
-604.0,605,127.666625
-1160.0,1161,129.007173
-762.0,763,129.361115
-526.0,527,130.414774
-528.0,529,130.659721
-460.0,461,130.873233
-172.0,173,130.953607
-1180.0,1181,132.304513
-314.0,315,132.450348
-1280.0,1281,133.044573
-632.0,633,134.140614
-1024.0,1025,134.614097
-384.0,385,134.792863
-1432.0,1433,136.260101
-572.0,573,136.525762
-304.0,305,137.470635
-42.0,43,137.490703
-1036.0,1037,137.971265
-136.0,137,138.034811
