#{"t_start": 1731612397.7674146, "env_id": "None"}
r,l,t
-6140.0,6141,8.411133
-1370.0,1371,10.593711
-910.0,911,12.429518
-22306.0,22307,42.638406
-4260.0,4261,48.061824
-5708.0,5709,54.567711
-11432.0,11433,70.262621
-5510.0,5511,77.797403
-496.0,497,78.168195
-22876.0,22877,108.566202
-8970.0,8971,120.113149
-2052.0,2053,122.791738
-3346.0,3347,127.575793
-45176.0,45177,188.974297
-3164.0,3165,193.631196
-534.0,535,194.029693
-37682.0,37683,244.325402
-85530.0,85531,360.24196
-2966.0,2967,364.741007
-90112.0,90113,486.629478
-11380.0,11381,501.164369
-30076.0,30077,542.586514
-3048.0,3049,546.026083
-14882.0,14883,567.154119
-17550.0,17551,590.089965
-30682.0,30683,631.862178
-15546.0,15547,653.263669
-20488.0,20489,681.107598
-3654.0,3655,685.955492
-13656.0,13657,711.708036
-12246.0,12247,734.34221
-27798.0,27799,786.550626
-60090.0,60091,897.783996
-28248.0,28249,950.652426
-13636.0,13637,976.562028
-14940.0,14941,1003.646776
-21084.0,21085,1042.408055
-15504.0,15505,1071.958786
-968.0,969,1072.945989
-3966.0,3967,1080.292644
-33068.0,33069,1141.700111
-1622.0,1623,1145.051277
-11686.0,11687,1167.089398
-20414.0,20415,1205.123623
-3054.0,3055,1209.856679
-1182.0,1183,1212.680359
-25298.0,25299,1259.067852
-16120.0,16121,1289.219019
-358.0,359,1289.584805
-2580.0,2581,1293.855645
-7488.0,7489,1308.147238
-31282.0,31283,1365.872376
-19928.0,19929,1403.205415
-17520.0,17521,1436.60364
-63306.0,63307,1555.384275
-2062.0,2063,1559.145377
-14746.0,14747,1583.304594
-5686.0,5687,1591.271147
-13956.0,13957,1609.596437
-15504.0,15505,1631.561578
-6860.0,6861,1640.662963
-31662.0,31663,1687.934904
-5410.0,5411,1697.75646
-4568.0,4569,1708.662066
-51666.0,51667,1815.42759
-452.0,453,1815.937092
-25864.0,25865,1870.452312
-254.0,255,1870.737801
-286.0,287,1871.058075
-4310.0,4311,1879.887709
-25376.0,25377,1931.483194
-15546.0,15547,1964.488617
-838.0,839,1965.426753
-2038.0,2039,1969.589012
-5448.0,5449,1981.338085
-15102.0,15103,2012.031294
-9326.0,9327,2032.024666
-3964.0,3965,2040.227368
-2938.0,2939,2045.372513
-24688.0,24689,2096.555777
-20694.0,20695,2141.217357
-3142.0,3143,2146.623327
-38754.0,38755,2227.421957
-418.0,419,2227.8921
-27994.0,27995,2286.464943
-13042.0,13043,2312.525646
-1250.0,1251,2315.932674
-4260.0,4261,2324.452689
-1906.0,1907,2328.467853
-13726.0,13727,2357.519681
-2490.0,2491,2362.145234
-43200.0,43201,2451.616529
-5930.0,5931,2463.923564
-6786.0,6787,2477.152933
-4434.0,4435,2485.895301
-7698.0,7699,2502.325608
-21286.0,21287,2545.685479
-5906.0,5907,2557.985984
-11980.0,11981,2583.050097
-15804.0,15805,2616.099155
-3994.0,3995,2624.319773
-17542.0,17543,2659.404118
-2810.0,2811,2666.319306
-794.0,795,2667.208844
-1228.0,1229,2670.715301
-6718.0,6719,2684.390438
-726.0,727,2685.208194
-6164.0,6165,2697.731772
-4616.0,4617,2708.515034
-9322.0,9323,2726.610687
-702.0,703,2729.034816
-4622.0,4623,2734.975847
-7948.0,7949,2746.177487
-12664.0,12665,2763.248895
-1054.0,1055,2764.038628
-1848.0,1849,2766.646341
-1482.0,1483,2768.974032
-188.0,189,2769.116266
-354.0,355,2769.38251
-25344.0,25345,2805.076399
-5774.0,5775,2811.81849
-1794.0,1795,2814.376145
-2864.0,2865,2818.96809
-1736.0,1737,2821.479891
-2376.0,2377,2824.478575
-11346.0,11347,2839.30804
-1958.0,1959,2841.99767
-5796.0,5797,2850.441924
-1664.0,1665,2852.894417
-19692.0,19693,2880.480816
-1578.0,1579,2881.675213
-8400.0,8401,2892.946372
-6396.0,6397,2902.734298
-76.0,77,2902.792812
-3688.0,3689,2906.790713
-6832.0,6833,2917.11154
-1194.0,1195,2918.013233
-13540.0,13541,2936.972437
-6406.0,6407,2945.473876
-10750.0,10751,2959.733378
-13148.0,13149,2978.36498
-6644.0,6645,2986.994613
-5500.0,5501,2994.771588
