#{"t_start": 1732671728.044198, "env_id": "None"}
r,l,t
-1072.0,1073,2.712611
-2504.0,2505,7.405009
-1662.0,1663,11.116339
-6766.0,6767,22.46402
-10794.0,10795,37.872309
-814.0,815,38.489216
-2944.0,2945,41.845232
-3476.0,3477,46.740314
-6478.0,6479,55.0596
-1732.0,1733,57.503176
-6848.0,6849,67.35085
-546.0,547,67.761087
-4394.0,4395,73.345212
-450.0,451,73.683281
-2710.0,2711,76.85976
-14162.0,14163,95.960106
-24094.0,24095,128.839617
-5266.0,5267,136.350145
-7972.0,7973,147.208163
-16870.0,16871,169.805802
-5840.0,5841,177.661154
-18910.0,18911,206.531278
-17838.0,17839,237.904847
-6934.0,6935,246.520674
-13002.0,13003,263.435394
-7426.0,7427,273.678329
-8626.0,8627,284.826041
-5562.0,5563,292.43398
-11136.0,11137,306.708824
-5436.0,5437,314.218049
-1528.0,1529,316.496755
-6370.0,6371,324.702954
-11630.0,11631,340.572677
-15748.0,15749,360.782987
-5934.0,5935,368.66244
-466.0,467,369.011304
-14572.0,14573,389.556721
-3468.0,3469,393.280533
-1670.0,1671,395.654183
-17920.0,17921,419.867735
-2236.0,2237,422.674078
-10928.0,10929,436.689405
-36370.0,36371,485.279506
-1164.0,1165,487.257852
-5846.0,5847,493.805011
-31002.0,31003,535.97551
-30366.0,30367,575.279108
-4642.0,4643,582.112268
-23540.0,23541,612.469159
-8954.0,8955,623.640131
-3362.0,3363,628.349044
-52112.0,52113,697.892011
-6554.0,6555,706.038369
-26706.0,26707,740.907094
-768.0,769,741.464245
-50208.0,50209,808.269826
-11032.0,11033,822.184497
-28458.0,28459,859.826741
-3722.0,3723,864.814638
-4844.0,4845,870.616387
-5922.0,5923,878.372992
-178.0,179,878.502075
-6570.0,6571,886.731737
-18238.0,18239,910.845809
-16532.0,16533,932.50543
-25284.0,25285,966.736613
-7380.0,7381,975.555527
-3606.0,3607,980.474461
-1840.0,1841,982.961406
-3126.0,3127,986.373817
-11664.0,11665,1001.970122
-18800.0,18801,1026.24298
-100001.0,100001,1169.714658
-5446.0,5447,1179.92696
-12958.0,12959,1201.292129
-172.0,173,1201.465327
-6134.0,6135,1212.392529
-25014.0,25015,1257.172942
-6634.0,6635,1270.254145
-6028.0,6029,1280.08317
-6776.0,6777,1288.445731
-5288.0,5289,1295.730273
-13674.0,13675,1312.72966
-17676.0,17677,1336.261273
