#{"t_start": 1731534399.7897472, "env_id": "None"}
r,l,t
-5230.0,5231,5.645457
-448.0,449,5.861719
-1882.0,1883,8.209881
-2430.0,2431,10.156148
-4184.0,4185,13.702996
-9198.0,9199,21.886969
-11254.0,11255,31.060059
-960.0,961,32.261944
-2360.0,2361,34.167617
-1584.0,1585,35.666427
-9288.0,9289,43.316586
-5718.0,5719,48.740612
-14704.0,14705,61.892307
-70702.0,70703,123.871806
-85504.0,85505,198.462463
-77298.0,77299,265.312913
-34232.0,34233,295.464577
-33400.0,33401,324.631701
-91456.0,91457,404.668535
-82906.0,82907,476.918776
-66090.0,66091,535.679051
-376.0,377,535.861167
-51590.0,51591,580.880244
-5702.0,5703,586.026237
-148.0,149,586.0965
-4144.0,4145,589.660339
-4422.0,4423,593.349421
-1952.0,1953,595.08643
-1574.0,1575,596.641167
-4246.0,4247,600.216209
-3190.0,3191,603.301321
-4638.0,4639,607.049477
-2998.0,2999,609.264121
-7886.0,7887,616.156945
-12252.0,12253,626.639936
-5360.0,5361,631.543972
-100001.0,100001,717.836794
-56588.0,56589,766.078514
-100001.0,100001,852.317324
-82714.0,82715,923.058646
-8566.0,8567,930.980109
-3882.0,3883,933.563432
-14296.0,14297,945.661855
-2408.0,2409,948.398055
-6054.0,6055,953.636696
-368.0,369,953.810283
-6948.0,6949,959.480493
-18594.0,18595,975.334338
-13310.0,13311,987.250083
-14124.0,14125,999.551491
-35152.0,35153,1029.417984
-458.0,459,1029.629142
-24554.0,24555,1049.806645
-16964.0,16965,1064.100672
-682.0,683,1065.206856
-3556.0,3557,1067.681706
-22108.0,22109,1086.876384
-9880.0,9881,1095.416718
-5210.0,5211,1100.221123
-4686.0,4687,1104.03097
-938.0,939,1104.473706
-5938.0,5939,1109.659446
-1230.0,1231,1111.017339
-12388.0,12389,1121.574538
-13494.0,13495,1132.59365
-6770.0,6771,1138.867137
-412.0,413,1139.061923
-8202.0,8203,1146.000915
-7186.0,7187,1151.687943
-626.0,627,1152.748948
-3258.0,3259,1155.059136
-6474.0,6475,1161.196686
-2848.0,2849,1163.311662
-6202.0,6203,1168.555387
-4368.0,4369,1172.171662
-16722.0,16723,1186.364398
-9482.0,9483,1194.71243
-6726.0,6727,1200.223047
-2278.0,2279,1202.074556
-17340.0,17341,1217.589596
-3228.0,3229,1219.891878
-24232.0,24233,1240.799087
-8990.0,8991,1248.962884
-9588.0,9589,1256.689517
-12106.0,12107,1267.561726
-18598.0,18599,1284.165675
-9522.0,9523,1293.445102
-2866.0,2867,1295.747316
-5928.0,5929,1301.336197
-1432.0,1433,1302.872022
-2278.0,2279,1304.771658
-3700.0,3701,1308.174165
-3584.0,3585,1311.525177
-27698.0,27699,1335.110838
-4138.0,4139,1338.728239
-7868.0,7869,1345.765688
-17208.0,17209,1360.710822
-5538.0,5539,1365.852557
-308.0,309,1365.997935
-1442.0,1443,1367.510351
-4478.0,4479,1371.14816
-5410.0,5411,1376.151173
-1036.0,1037,1376.632975
-10410.0,10411,1385.345338
-16024.0,16025,1398.739406
-4134.0,4135,1402.141787
-2562.0,2563,1404.073578
-6938.0,6939,1410.394872
-268.0,269,1410.520028
-57814.0,57815,1459.008754
-7760.0,7761,1465.846655
-1582.0,1583,1467.343354
-3846.0,3847,1470.676785
-7740.0,7741,1476.609852
-8766.0,8767,1484.542662
-1804.0,1805,1486.151342
-29642.0,29643,1510.257774
-3092.0,3093,1512.422297
-11648.0,11649,1522.183528
-1700.0,1701,1523.700434
-7148.0,7149,1529.191265
-4686.0,4687,1533.535011
-2290.0,2291,1535.306658
-1054.0,1055,1535.789654
-258.0,259,1536.641372
-11538.0,11539,1545.617919
-802.0,803,1546.744606
-1206.0,1207,1547.310877
-11620.0,11621,1557.099658
-2348.0,2349,1559.048208
-720.0,721,1559.385856
-9742.0,9743,1567.907624
-1114.0,1115,1569.250239
-6396.0,6397,1574.45125
-208.0,209,1574.548601
-14178.0,14179,1586.058095
-4398.0,4399,1589.503845
-2584.0,2585,1591.410759
-3112.0,3113,1594.267904
-1694.0,1695,1595.747978
-2922.0,2923,1597.812686
-3132.0,3133,1599.970236
-21064.0,21065,1617.582954
-602.0,603,1617.864757
-714.0,715,1618.201904
-3250.0,3251,1621.181478
-12814.0,12815,1631.471742
-1068.0,1069,1632.663742
-17704.0,17705,1646.528374
-12150.0,12151,1656.435758
-998.0,999,1657.612131
-12044.0,12045,1667.538347
-140.0,141,1667.604011
-2530.0,2531,1669.475047
-1150.0,1151,1670.720003
-2740.0,2741,1672.688612
-4514.0,4515,1676.158504
-15496.0,15497,1688.836686
-24830.0,24831,1708.850692
-5146.0,5147,1712.66674
-5316.0,5317,1717.294924
-5442.0,5443,1722.133952
-5514.0,5515,1726.142771
-1592.0,1593,1727.608821
-7022.0,7023,1733.756273
-2056.0,2057,1735.415786
-2456.0,2457,1737.27774
-7638.0,7639,1742.968135
-3506.0,3507,1746.012514
-16264.0,16265,1759.254808
-14452.0,14453,1770.871815
-17724.0,17725,1786.233119
-476.0,477,1786.459331
-10754.0,10755,1795.209323
-12372.0,12373,1805.463052
-6382.0,6383,1810.713552
-20766.0,20767,1828.689347
-2266.0,2267,1830.498581
-1120.0,1121,1831.029341
-4532.0,4533,1834.638313
-6768.0,6769,1840.763209
-4298.0,4299,1844.243933
-5048.0,5049,1848.081061
-104.0,105,1848.130946
-764.0,765,1849.239374
-1128.0,1129,1849.771704
-6516.0,6517,1855.023707
-1356.0,1357,1856.407759
-406.0,407,1856.598789
-5556.0,5557,1861.512305
-11584.0,11585,1871.397296
-252.0,253,1871.517664
-402.0,403,1871.70859
-6296.0,6297,1876.884108
-434.0,435,1877.087747
-852.0,853,1878.205802
-5172.0,5173,1882.117796
-5806.0,5807,1887.116552
-6602.0,6603,1892.433689
-772.0,773,1893.55062
-1526.0,1527,1894.270738
-12118.0,12119,1904.447439
-468.0,469,1905.410506
-1240.0,1241,1905.999658
-796.0,797,1907.133355
-7840.0,7841,1913.074396
-3602.0,3603,1916.305191
-4016.0,4017,1919.71917
-1512.0,1513,1921.189597
-2118.0,2119,1922.935145
-9680.0,9681,1931.42501
-7004.0,7005,1937.126107
-16138.0,16139,1951.222737
-4272.0,4273,1954.762532
-26134.0,26135,1977.026284
-264.0,265,1977.153081
-1208.0,1209,1978.544389
-6318.0,6319,1983.785787
-2558.0,2559,1985.820055
-1234.0,1235,1986.397796
-8820.0,8821,1994.201322
-1052.0,1053,1994.690604
-212.0,213,1994.789254
-766.0,767,1995.878076
-4244.0,4245,1999.296243
-9932.0,9933,2007.497584
-5606.0,5607,2011.549569
-50.0,51,2011.573346
-7706.0,7707,2018.042854
-1740.0,1741,2019.607879
-2532.0,2533,2021.529265
-6136.0,6137,2026.592815
-3060.0,3061,2029.495489
-5830.0,5831,2034.331156
-3336.0,3337,2036.596548
-1616.0,1617,2038.05584
-24328.0,24329,2058.568997
-23930.0,23931,2079.592777
-2256.0,2257,2081.450712
-248.0,249,2081.569099
-3170.0,3171,2083.880351
-1830.0,1831,2085.538081
-790.0,791,2086.710701
-3740.0,3741,2089.288175
-6888.0,6889,2095.784292
-2508.0,2509,2097.788575
-96.0,97,2097.835112
-10534.0,10535,2106.841384
-1684.0,1685,2108.446719
-3072.0,3073,2111.519335
-6724.0,6725,2117.14453
-2436.0,2437,2119.10896
-556.0,557,2119.372353
-2514.0,2515,2122.161597
-3396.0,3397,2124.569977
-3350.0,3351,2127.742483
-6232.0,6233,2133.110691
-1066.0,1067,2133.615245
-1650.0,1651,2135.206437
-694.0,695,2136.329693
-680.0,681,2136.650981
-5486.0,5487,2141.779965
-4542.0,4543,2145.551733
-956.0,957,2145.999571
-3168.0,3169,2149.092437
-4222.0,4223,2152.731555
-862.0,863,2153.137338
-4792.0,4793,2157.935544
-790.0,791,2158.307392
-4896.0,4897,2162.231996
-704.0,705,2163.400327
-4932.0,4933,2167.341731
-3008.0,3009,2170.382405
-3096.0,3097,2172.714549
-1058.0,1059,2174.019559
-3316.0,3317,2176.531693
-6340.0,6341,2181.981272
-6528.0,6529,2188.279591
-3362.0,3363,2190.741136
-1592.0,1593,2192.29875
-1098.0,1099,2193.712787
-814.0,815,2194.096815
-3586.0,3587,2197.394514
-1640.0,1641,2198.166004
-646.0,647,2199.294975
-2534.0,2535,2201.302067
-5986.0,5987,2206.619918
-6692.0,6693,2212.308875
-6122.0,6123,2217.733101
-1468.0,1469,2219.311713
-6424.0,6425,2224.893389
-3488.0,3489,2228.242549
-1148.0,1149,2228.785203
-8804.0,8805,2237.340816
-1302.0,1303,2237.955392
-5116.0,5117,2242.852607
-3600.0,3601,2246.173898
-2602.0,2603,2248.199596
-6464.0,6465,2253.995838
-5090.0,5091,2258.035967
-1212.0,1213,2259.537717
-3950.0,3951,2263.068919
-6258.0,6259,2268.497803
-1258.0,1259,2269.942643
-7350.0,7351,2276.005177
-136.0,137,2276.068882
-1942.0,1943,2277.716002
-4742.0,4743,2282.2272
-360.0,361,2282.397742
-3716.0,3717,2285.647972
-2900.0,2901,2287.775307
-82.0,83,2287.814462
-3236.0,3237,2290.888779
-1474.0,1475,2291.584504
-280.0,281,2291.714864
-840.0,841,2292.894703
-1900.0,1901,2294.578936
-66.0,67,2294.61165
-4820.0,4821,2298.443828
-1742.0,1743,2300.041146
-546.0,547,2300.298264
-1488.0,1489,2301.783576
-7868.0,7869,2308.607534
-12380.0,12381,2318.884174
-3846.0,3847,2322.205842
-174.0,175,2322.286996
-1052.0,1053,2322.774337
-12598.0,12599,2334.089323
-13076.0,13077,2344.740901
-6600.0,6601,2350.100788
-1062.0,1063,2351.331671
-1642.0,1643,2352.093329
-160.0,161,2352.951176
-4420.0,4421,2356.543586
-3010.0,3011,2358.692563
-1780.0,1781,2360.266515
-4356.0,4357,2363.785886
-6300.0,6301,2368.931674
-11440.0,11441,2378.702923
-9878.0,9879,2386.98872
-568.0,569,2387.254188
-7602.0,7603,2393.792927
-13650.0,13651,2404.59174
-3964.0,3965,2407.994457
-144.0,145,2408.061326
-6128.0,6129,2413.224928
-2470.0,2471,2415.88488
-4212.0,4213,2419.359728
-518.0,519,2419.599283
-2030.0,2031,2421.305609
-1526.0,1527,2422.75768
-5462.0,5463,2426.772706
-4700.0,4701,2431.166873
-12912.0,12913,2441.704161
-2700.0,2701,2443.725252
-1406.0,1407,2445.116616
-1074.0,1075,2445.612784
-1626.0,1627,2447.131957
-3108.0,3109,2450.07303
-6032.0,6033,2455.136924
-2224.0,2225,2456.917107
-2236.0,2237,2458.734179
-4396.0,4397,2462.288729
-114.0,115,2462.341485
-3296.0,3297,2465.37871
-1594.0,1595,2466.112746
-3054.0,3055,2469.050837
-616.0,617,2469.335999
-796.0,797,2470.454043
-392.0,393,2470.63677
-5890.0,5891,2475.662573
-582.0,583,2475.935073
-2008.0,2009,2477.621886
-3848.0,3849,2480.918734
-172.0,173,2480.999935
-2518.0,2519,2482.962352
-182.0,183,2483.048855
-6748.0,6749,2488.55457
-2294.0,2295,2491.141913
-4926.0,4927,2494.936469
-1788.0,1789,2496.545571
-1590.0,1591,2498.013776
-916.0,917,2498.437105
-1030.0,1031,2499.677415
-846.0,847,2500.074746
-720.0,721,2500.409636
-1034.0,1035,2501.627371
-304.0,305,2501.76895
-1050.0,1051,2502.995908
-1734.0,1735,2503.796478
-1480.0,1481,2505.23666
-1238.0,1239,2506.556563
-902.0,903,2506.974373
-6072.0,6073,2512.024267
-784.0,785,2513.145712
-260.0,261,2513.266928
-606.0,607,2513.547783
-908.0,909,2513.96803
-1018.0,1019,2515.188327
-4010.0,4011,2518.534848
-5044.0,5045,2522.351566
-998.0,999,2523.563079
-2246.0,2247,2525.341583
-910.0,911,2525.760908
-3202.0,3203,2528.726423
-866.0,867,2529.128695
-3416.0,3417,2532.204748
-170.0,171,2532.283568
-502.0,503,2532.515713
-1558.0,1559,2533.972389
-662.0,663,2534.277417
-638.0,639,2535.342312
-1444.0,1445,2536.00912
-3586.0,3587,2539.171564
-232.0,233,2539.279588
-5446.0,5447,2543.989641
-1628.0,1629,2545.430402
-4050.0,4051,2548.656357
-1470.0,1471,2549.328235
-396.0,397,2550.187722
-964.0,965,2550.628463
-3940.0,3941,2553.792302
-328.0,329,2553.942666
-754.0,755,2554.980976
-5218.0,5219,2558.760964
-8072.0,8073,2566.194441
-4210.0,4211,2570.118057
-296.0,297,2570.267145
-6474.0,6475,2576.133305
-1208.0,1209,2577.571233
-852.0,853,2578.01002
-50.0,51,2578.03411
-458.0,459,2579.108138
-2034.0,2035,2581.230691
-2122.0,2123,2583.150557
-3966.0,3967,2586.937763
-1482.0,1483,2587.681396
-902.0,903,2588.993803
-1222.0,1223,2589.616396
-446.0,447,2590.759321
-1230.0,1231,2591.373585
-900.0,901,2592.693136
-922.0,923,2593.153468
-3010.0,3011,2596.387288
-406.0,407,2596.599965
-2918.0,2919,2598.983614
-2254.0,2255,2601.025213
-42.0,43,2601.051639
-1156.0,1157,2602.513689
-2160.0,2161,2604.506839
-4996.0,4997,2608.760753
-1920.0,1921,2610.584594
-5532.0,5533,2616.020149
-7854.0,7855,2623.481782
-3574.0,3575,2627.014483
-3946.0,3947,2630.82959
-428.0,429,2631.044688
-5558.0,5559,2635.655276
-4030.0,4031,2639.422193
-3980.0,3981,2643.136088
-1138.0,1139,2644.555126
-3888.0,3889,2648.302478
-2532.0,2533,2650.372053
-182.0,183,2650.458632
-6734.0,6735,2656.059437
-4192.0,4193,2659.788942
-1214.0,1215,2661.166652
-4094.0,4095,2664.789499
-538.0,539,2665.045178
-896.0,897,2666.288434
-2618.0,2619,2668.392934
-4660.0,4661,2672.300766
-2868.0,2869,2675.280048
-1390.0,1391,2675.938701
-162.0,163,2676.015841
-1248.0,1249,2677.406769
-4702.0,4703,2681.229002
-2162.0,2163,2683.131933
-1388.0,1389,2684.712225
-768.0,769,2685.101045
-2576.0,2577,2688.032467
-658.0,659,2688.345632
-728.0,729,2688.693597
-4672.0,4673,2693.441802
-7818.0,7819,2700.698721
-3400.0,3401,2703.224055
-554.0,555,2703.509746
-210.0,211,2704.483954
-108.0,109,2704.546996
-1206.0,1207,2705.161692
-428.0,429,2705.371116
-246.0,247,2706.353691
-1914.0,1915,2707.31408
-446.0,447,2708.374129
-1368.0,1369,2709.026348
-2534.0,2535,2711.871476
-492.0,493,2712.10535
-970.0,971,2712.598753
-8530.0,8531,2720.250617
-346.0,347,2721.254245
-1872.0,1873,2722.972739
-1230.0,1231,2723.559551
-3450.0,3451,2726.930608
-508.0,509,2727.171972
-2030.0,2031,2729.022627
-860.0,861,2730.298424
-96.0,97,2730.344592
-150.0,151,2730.423663
-548.0,549,2730.706972
-3880.0,3881,2734.329003
-4024.0,4025,2737.871639
-230.0,231,2737.98313
-1066.0,1067,2738.496349
-62.0,63,2738.526421
-968.0,969,2739.76285
-2990.0,2991,2741.954141
-482.0,483,2742.967716
-572.0,573,2743.240155
-1820.0,1821,2744.885447
-5802.0,5803,2750.048175
-1506.0,1507,2750.768833
-3354.0,3355,2753.933809
-1404.0,1405,2755.488396
-1182.0,1183,2756.073717
-2172.0,2173,2757.989149
-96.0,97,2758.035277
-1632.0,1633,2759.637689
-3306.0,3307,2762.815969
-800.0,801,2763.201212
-1850.0,1851,2764.894246
-1860.0,1861,2766.545012
-2414.0,2415,2768.481939
-2706.0,2707,2770.540343
-890.0,891,2771.733708
-862.0,863,2772.140018
-4220.0,4221,2775.67976
-622.0,623,2776.767867
-268.0,269,2776.897497
-552.0,553,2777.159945
-9016.0,9017,2784.819503
-2848.0,2849,2787.860212
-1326.0,1327,2789.256112
-3086.0,3087,2791.47448
-358.0,359,2791.643692
-9890.0,9891,2800.571647
-4800.0,4801,2804.463955
-6214.0,6215,2809.754424
-8956.0,8957,2818.009464
-1082.0,1083,2818.523853
-592.0,593,2819.578343
-3428.0,3429,2822.012536
-1570.0,1571,2823.532953
-2076.0,2077,2825.379981
-3770.0,3771,2828.856559
-688.0,689,2829.182264
-2732.0,2733,2832.078585
-1494.0,1495,2832.814126
-342.0,343,2832.97706
-286.0,287,2833.879167
-2866.0,2867,2836.13461
-756.0,757,2836.514827
-52.0,53,2836.539981
-452.0,453,2837.591905
-2970.0,2971,2839.931447
-3760.0,3761,2843.542482
-1392.0,1393,2845.110394
-2866.0,2867,2847.281802
-9842.0,9843,2856.036322
-2980.0,2981,2858.233579
-184.0,185,2858.322513
-2966.0,2967,2861.422924
-16108.0,16109,2875.511423
-19496.0,19497,2891.686632
-17548.0,17549,2906.927289
-1968.0,1969,2908.618794
-4362.0,4363,2912.228544
-3434.0,3435,2915.454422
-1184.0,1185,2916.051201
-472.0,473,2916.274406
-7768.0,7769,2923.045505
-1120.0,1121,2924.341218
-182.0,183,2924.427374
-1768.0,1769,2926.037844
-2060.0,2061,2927.866912
-2246.0,2247,2929.817883
-676.0,677,2930.16205
-2742.0,2743,2932.317432
-1062.0,1063,2933.667001
-970.0,971,2934.146824
-4250.0,4251,2937.828373
-582.0,583,2938.897118
-5230.0,5231,2943.000366
-3340.0,3341,2946.206259
-930.0,931,2946.686897
-7668.0,7669,2953.518125
-704.0,705,2953.872534
-16.0,17,2953.880699
-130.0,131,2954.724919
-1170.0,1171,2955.276659
-1810.0,1811,2956.899215
-1050.0,1051,2958.236667
-1388.0,1389,2958.940588
-3802.0,3803,2962.406173
-2664.0,2665,2964.427763
-3304.0,3305,2967.516619
-4704.0,4705,2971.268402
-442.0,443,2971.477137
-300.0,301,2972.433909
-2998.0,2999,2974.762558
-8888.0,8889,2982.220377
-1682.0,1683,2983.857014
-1152.0,1153,2985.18952
-4068.0,4069,2988.649916
-2230.0,2231,2990.504108
-1050.0,1051,2991.002575
-1334.0,1335,2992.500375
-4976.0,4977,2996.674224
-1442.0,1443,2998.224619
-1934.0,1935,2999.965108
-3696.0,3697,3003.248636
-106.0,107,3003.299586
-1894.0,1895,3005.025966
-11458.0,11459,3015.535549
-1072.0,1073,3016.070792
-804.0,805,3016.474443
-572.0,573,3017.534664
-5792.0,5793,3022.596518
-2822.0,2823,3024.706385
-2470.0,2471,3026.636965
-394.0,395,3026.824485
-1140.0,1141,3028.159452
-8446.0,8447,3035.646987
