#{"t_start": 1731619324.6217527, "env_id": "None"}
r,l,t
-22790.0,22791,20.676791
-28562.0,28563,45.028443
-8640.0,8641,52.292718
-9998.0,9999,60.503499
-2998.0,2999,62.635232
-6512.0,6513,67.797264
-15072.0,15073,80.43704
-4096.0,4097,83.742547
-9830.0,9831,91.13065
-58.0,59,91.841594
-11760.0,11761,101.199234
-52580.0,52581,144.965691
-5076.0,5077,148.743993
-18114.0,18115,163.501678
-4922.0,4923,167.90184
-41744.0,41745,201.34334
-32794.0,32795,227.863486
-27298.0,27299,249.662929
-1172.0,1173,250.903916
-6168.0,6169,255.873878
-4696.0,4697,259.463492
-4840.0,4841,263.802337
-11700.0,11701,272.760494
-16766.0,16767,286.851124
-1008.0,1009,287.327885
-17020.0,17021,300.822321
-13990.0,13991,312.270341
-3466.0,3467,315.288595
-12300.0,12301,325.180223
-2002.0,2003,326.807434
-11514.0,11515,335.664873
-396.0,397,336.538588
-8854.0,8855,343.450874
-3486.0,3487,346.488327
-8494.0,8495,353.228586
-13232.0,13233,364.414546
-2316.0,2317,366.20168
-19886.0,19887,382.443653
-37534.0,37535,412.497195
-24656.0,24657,432.534502
-11982.0,11983,442.285863
-2794.0,2795,444.965808
-4598.0,4599,448.483875
-220.0,221,448.587296
-20320.0,20321,464.988935
-5926.0,5927,469.832211
-1638.0,1639,471.293618
-15820.0,15821,484.126389
-4472.0,4473,488.419195
-10700.0,10701,497.223937
-12938.0,12939,508.39527
-4092.0,4093,511.803583
-4836.0,4837,515.544943
-2122.0,2123,517.985862
-2066.0,2067,519.684936
-13432.0,13433,530.42042
-4848.0,4849,534.160103
-5396.0,5397,538.879122
-25902.0,25903,560.9437
-49956.0,49957,602.064051
-15600.0,15601,615.274434
-20152.0,20153,632.075372
-3522.0,3523,634.503744
-13248.0,13249,645.937887
-14244.0,14245,657.891278
-29740.0,29741,683.165549
-4124.0,4125,686.620948
-3092.0,3093,689.543559
-6556.0,6557,695.378565
-158.0,159,695.457825
-4642.0,4643,699.815208
-5452.0,5453,705.255807
-7502.0,7503,711.883038
-1182.0,1183,712.455562
-196.0,197,712.550811
-948.0,949,713.764398
-8556.0,8557,720.741515
-1916.0,1917,722.375722
-18132.0,18133,737.416407
-17410.0,17411,751.291004
-11828.0,11829,761.504494
-6850.0,6851,766.980341
-6138.0,6139,772.097238
-5928.0,5929,777.093469
-4576.0,4577,781.430327
-190.0,191,781.521867
-2828.0,2829,783.60272
-7386.0,7387,791.270824
-4256.0,4257,794.857627
-44144.0,44145,831.736487
-24852.0,24853,853.08217
-4326.0,4327,856.644337
-13866.0,13867,868.40501
-7468.0,7469,874.735931
-14058.0,14059,886.635244
-9034.0,9035,893.813627
-5274.0,5275,898.452903
-718.0,719,898.794739
-1554.0,1555,900.248271
-7528.0,7529,906.671412
-2352.0,2353,908.499997
-4216.0,4217,911.918228
-8770.0,8771,918.922216
-18806.0,18807,934.251833
-2694.0,2695,936.9636
-24442.0,24443,956.51188
-26046.0,26047,979.290086
-10646.0,10647,987.97842
-43858.0,43859,1025.050331
-9370.0,9371,1032.990228
-3580.0,3581,1036.166617
-7566.0,7567,1042.687856
-2920.0,2921,1044.928041
-3702.0,3703,1048.101294
-40918.0,40919,1082.354605
-1660.0,1661,1083.856531
-2714.0,2715,1085.898825
-7178.0,7179,1092.175436
-47380.0,47381,1131.439115
-7960.0,7961,1138.143281
-14856.0,14857,1150.299347
-16362.0,16363,1163.814118
-4914.0,4915,1167.572385
-69058.0,69059,1225.19979
-294.0,295,1225.339432
-14942.0,14943,1238.354692
-4924.0,4925,1242.199858
-19712.0,19713,1258.94127
-4032.0,4033,1262.320105
-18166.0,18167,1277.041825
-3208.0,3209,1280.026262
-3870.0,3871,1283.371465
-846.0,847,1283.776053
-2436.0,2437,1285.718362
-3472.0,3473,1288.798537
-4268.0,4269,1292.253461
-32184.0,32185,1319.164535
-26420.0,26421,1341.264437
-3034.0,3035,1343.440763
-5752.0,5753,1348.386457
-1600.0,1601,1349.879996
-4998.0,4999,1354.313245
-30638.0,30639,1380.055398
-3672.0,3673,1383.288705
-41594.0,41595,1417.95541
-26172.0,26173,1440.129795
-1958.0,1959,1441.799728
-50750.0,50751,1484.228837
-1194.0,1195,1485.522053
-17912.0,17913,1499.870121
-13140.0,13141,1511.257772
-17802.0,17803,1525.800261
-36634.0,36635,1556.263061
-16562.0,16563,1569.711038
-15318.0,15319,1582.559051
-15612.0,15613,1594.856058
-5636.0,5637,1599.62307
-20206.0,20207,1616.203189
-17000.0,17001,1629.865512
-2668.0,2669,1632.531478
-5450.0,5451,1636.485367
-604.0,605,1637.465952
-57094.0,57095,1684.565787
-9626.0,9627,1692.039469
-21258.0,21259,1710.364801
-13930.0,13931,1721.321977
-1486.0,1487,1722.744595
-16752.0,16753,1736.494668
-37332.0,37333,1768.050873
-14274.0,14275,1779.216655
-41606.0,41607,1814.115499
-26082.0,26083,1835.903861
-19292.0,19293,1851.578281
-51328.0,51329,1894.459577
-2344.0,2345,1896.343416
-86036.0,86037,1967.89127
-69102.0,69103,2025.706139
-14424.0,14425,2037.748941
-13962.0,13963,2049.543861
-11250.0,11251,2058.632206
-21976.0,21977,2076.962662
-1774.0,1775,2078.509104
-13242.0,13243,2088.983165
-70834.0,70835,2150.078194
-43058.0,43059,2185.309673
-3810.0,3811,2188.520534
-5372.0,5373,2192.46975
-8338.0,8339,2199.931621
