#{"t_start": 1731527351.1452646, "env_id": "None"}
r,l,t
-128.0,129,3.992777
-1028.0,1029,5.236207
-6614.0,6615,15.323373
-128.0,129,15.380388
-5830.0,5831,20.868718
-478.0,479,21.080827
-2524.0,2525,24.05729
-572.0,573,24.312239
-1162.0,1163,25.756097
-298.0,299,25.889018
-666.0,667,26.185635
-108.0,109,26.234082
-3072.0,3073,29.469112
-2408.0,2409,31.466162
-2742.0,2743,33.602725
-1026.0,1027,34.992776
-4746.0,4747,38.952478
-7236.0,7237,44.992223
-6424.0,6425,51.562704
-190.0,191,51.64717
-3258.0,3259,54.007892
-1636.0,1637,55.654081
-13466.0,13467,68.119395
-1372.0,1373,68.730843
-858.0,859,70.030263
-2826.0,2827,72.202921
-5048.0,5049,77.207753
-580.0,581,77.464687
-1892.0,1893,79.228333
-976.0,977,79.662237
-1232.0,1233,81.130459
-1958.0,1959,82.912475
-11972.0,11973,93.767019
-5172.0,5173,97.904009
-2558.0,2559,99.955899
-3324.0,3325,103.292821
-2088.0,2089,105.172586
-1762.0,1763,106.891449
-1030.0,1031,107.348389
-4298.0,4299,112.069334
-18588.0,18589,128.712022
-3522.0,3523,131.195732
-5284.0,5285,136.324371
-5916.0,5917,141.720372
-2650.0,2651,143.815784
-1536.0,1537,145.421328
-2482.0,2483,147.44158
-1714.0,1715,149.121531
-330.0,331,149.268261
-5604.0,5605,154.522243
-52.0,53,154.545819
-6636.0,6637,160.266527
-9686.0,9687,169.199188
-18890.0,18891,185.920399
-30732.0,30733,213.438166
-3436.0,3437,216.810306
-2432.0,2433,218.809216
-12926.0,12927,230.166551
-22168.0,22169,250.177486
-10066.0,10067,259.308391
-2164.0,2165,261.201689
-13546.0,13547,273.726699
-16070.0,16071,287.325845
-11338.0,11339,297.945798
-3106.0,3107,300.259525
-10338.0,10339,310.726451
-7536.0,7537,316.850991
-7152.0,7153,323.769242
-12098.0,12099,334.723525
-722.0,723,335.044218
-236.0,237,335.14889
-4952.0,4953,340.125082
-6188.0,6189,345.667895
-4682.0,4683,349.653667
-1270.0,1271,350.21504
-2014.0,2015,352.042449
-330.0,331,353.1338
-144.0,145,353.198442
-1516.0,1517,353.867201
-2488.0,2489,356.893718
-228.0,229,356.995266
-3734.0,3735,360.525299
-1334.0,1335,361.11446
-1756.0,1757,362.821929
-1050.0,1051,364.211622
-678.0,679,364.512083
-3654.0,3655,368.069138
-3614.0,3615,370.65347
-2738.0,2739,373.926814
-882.0,883,374.315398
-460.0,461,374.517578
-1058.0,1059,375.947132
-5910.0,5911,381.49831
-5630.0,5631,386.944993
-1922.0,1923,388.79738
-96.0,97,388.84048
-1256.0,1257,389.397905
-5040.0,5041,394.456671
-4038.0,4039,398.143607
-878.0,879,398.529979
-6356.0,6357,404.196213
-556.0,557,404.443004
-318.0,319,405.579647
-2216.0,2217,407.508766
-134.0,135,407.568746
-1596.0,1597,409.239716
-272.0,273,409.364775
-2658.0,2659,411.466938
-5052.0,5053,415.561318
-2740.0,2741,418.632429
-1936.0,1937,420.416067
-1442.0,1443,421.051903
-1294.0,1295,422.550267
-2008.0,2009,424.362541
-7618.0,7619,431.434582
-96.0,97,431.477798
-1166.0,1167,431.996952
-1372.0,1373,433.534386
-3276.0,3277,436.835203
-18796.0,18797,453.527527
-572.0,573,453.779995
-1820.0,1821,455.515686
-2032.0,2033,457.345171
-3920.0,3921,460.936017
-5512.0,5513,466.146274
-16818.0,16819,480.998221
-342.0,343,481.149506
-1608.0,1609,482.787885
-5298.0,5299,486.994905
-3386.0,3387,490.345721
-3848.0,3849,493.913072
-2270.0,2271,495.840951
-12812.0,12813,507.059968
-5752.0,5753,512.375637
-3052.0,3053,515.584777
-1952.0,1953,516.452565
-1524.0,1525,518.053669
-2226.0,2227,519.967989
-1380.0,1381,521.501043
-14932.0,14933,534.599359
-5744.0,5745,539.91839
-4340.0,4341,543.701108
-3018.0,3019,546.900065
-224.0,225,546.998914
-3506.0,3507,550.441666
-2704.0,2705,552.627847
-294.0,295,552.758868
-918.0,919,553.165726
-2904.0,2905,556.370794
-46.0,47,556.391825
-636.0,637,556.674686
-1334.0,1335,558.196905
-140.0,141,558.259428
-3214.0,3215,560.63111
-1710.0,1711,562.324563
-5200.0,5201,567.419516
-1816.0,1817,569.160898
-258.0,259,569.275742
-3920.0,3921,572.874016
-1174.0,1175,573.395838
-606.0,607,574.60043
-1974.0,1975,576.431396
-3584.0,3585,578.965694
-396.0,397,580.084654
-888.0,889,580.479497
-1418.0,1419,582.051509
-5342.0,5343,586.294024
-3604.0,3605,589.789818
-3038.0,3039,593.066632
-918.0,919,593.475774
-8758.0,8759,601.192655
-450.0,451,601.393648
-4012.0,4013,605.033917
-2512.0,2513,608.055767
-864.0,865,608.441604
-1158.0,1159,609.919038
-92.0,93,609.959987
-46.0,47,609.980836
-338.0,339,610.131981
-4018.0,4019,613.956028
-4114.0,4115,617.77633
-3984.0,3985,621.528166
-6562.0,6563,627.254962
-252.0,253,627.367857
-5432.0,5433,632.642812
-46.0,47,632.664184
-96.0,97,632.707545
-232.0,233,632.811733
-2342.0,2343,634.872512
-3692.0,3693,638.488339
-370.0,371,638.652269
-2776.0,2777,640.881294
-3460.0,3461,644.429171
-2774.0,2775,646.680807
-196.0,197,647.777069
-184.0,185,647.86206
-128.0,129,647.919303
-1102.0,1103,648.40582
-8386.0,8387,655.888645
-5046.0,5047,660.943969
-6138.0,6139,666.496819
-702.0,703,666.804633
-3740.0,3741,670.408837
-188.0,189,670.493376
-582.0,583,670.751576
-5426.0,5427,675.963042
-990.0,991,677.348856
-2346.0,2347,679.329569
-770.0,771,679.671839
-1158.0,1159,681.131075
-138.0,139,681.1926
-1032.0,1033,681.647134
-1622.0,1623,683.327545
-2136.0,2137,685.214286
-222.0,223,685.312303
-116.0,117,685.363792
-1014.0,1015,686.769702
-3666.0,3667,689.387375
-518.0,519,690.62589
-614.0,615,690.895936
-436.0,437,691.087962
-3264.0,3265,694.455276
-1704.0,1705,696.186071
-90.0,91,696.226229
-146.0,147,696.291316
-2460.0,2461,698.343524
-272.0,273,698.463423
-1380.0,1381,700.036295
-102.0,103,700.081791
-2240.0,2241,702.034864
-642.0,643,702.31891
-1094.0,1095,703.809292
-826.0,827,704.17593
-774.0,775,705.513701
-942.0,943,705.931054
-718.0,719,706.249225
-518.0,519,707.479877
-258.0,259,707.594687
-486.0,487,707.81081
-1910.0,1911,709.676537
-2246.0,2247,711.696525
-526.0,527,711.927705
-1360.0,1361,713.514179
-116.0,117,713.565803
-2338.0,2339,715.5558
-300.0,301,715.689148
-2558.0,2559,718.70638
-1212.0,1213,719.238299
-48.0,49,719.260401
-1302.0,1303,720.776864
-1184.0,1185,721.296978
-2586.0,2587,724.292456
-558.0,559,724.537072
-82.0,83,724.57362
-890.0,891,724.964465
-552.0,553,726.14157
-998.0,999,726.582345
-2518.0,2519,728.63292
-468.0,469,729.781134
-584.0,585,730.039078
-46.0,47,730.060133
-194.0,195,730.145761
-1848.0,1849,731.895429
-198.0,199,731.983715
-306.0,307,732.119665
-1074.0,1075,733.533444
-1268.0,1269,734.093848
-1544.0,1545,735.705777
-840.0,841,736.075139
