#{"t_start": 1731870950.2577431, "env_id": "None"}
r,l,t
-442.0,443,1.623391
-7360.0,7361,7.314701
-2792.0,2793,10.069297
-9260.0,9261,17.379276
-7292.0,7293,23.674468
-7534.0,7535,29.3926
-4628.0,4629,33.708084
-7020.0,7021,39.179499
-12090.0,12091,49.143394
-2430.0,2431,51.008089
-11748.0,11749,60.834257
-12642.0,12643,71.062174
-9396.0,9397,79.042963
-3546.0,3547,81.456205
-3866.0,3867,84.659837
-15550.0,15551,97.634247
-3024.0,3025,99.766925
-48806.0,48807,139.946825
-27410.0,27411,162.947763
-12754.0,12755,173.297741
-20990.0,20991,190.421139
-23808.0,23809,210.344411
-1980.0,1981,212.005554
-120.0,121,212.063863
-8410.0,8411,218.938726
-14858.0,14859,231.01483
-9490.0,9491,239.088981
-3700.0,3701,242.267299
-9362.0,9363,249.634771
-16050.0,16051,263.039141
-2944.0,2945,265.1759
-34730.0,34731,294.103154
-282.0,283,294.253088
-1432.0,1433,295.656766
-16242.0,16243,309.223979
-48810.0,48811,349.912893
-18538.0,18539,365.220934
-10906.0,10907,374.011291
-6332.0,6333,379.18073
-230.0,231,379.99187
-13816.0,13817,390.890985
-1698.0,1699,392.417856
-1134.0,1135,393.662966
-13264.0,13265,404.297172
-3798.0,3799,407.54251
-4110.0,4111,410.936742
-5468.0,5469,415.699451
-2890.0,2891,417.794391
-9274.0,9275,425.789501
-258.0,259,425.916834
-108.0,109,425.970186
-13774.0,13775,437.570078
-8384.0,8385,444.443201
-5348.0,5349,448.440339
-11556.0,11557,458.2678
-3576.0,3577,461.394976
-238.0,239,461.510446
-906.0,907,461.95128
-2330.0,2331,463.785319
-320.0,321,463.944303
-5970.0,5971,468.966645
-5218.0,5219,473.612587
-10548.0,10549,482.243527
-6560.0,6561,487.54258
-16570.0,16571,501.169449
-1728.0,1729,502.70595
-10252.0,10253,511.156749
-8318.0,8319,517.989205
-3036.0,3037,520.852505
-5676.0,5677,525.692248
-3532.0,3533,528.107021
-3218.0,3219,531.06432
-1282.0,1283,531.690186
-872.0,873,532.811754
-556.0,557,533.084767
-1836.0,1837,534.675429
-3176.0,3177,537.617001
-776.0,777,537.996861
-4412.0,4413,541.544912
-1866.0,1867,543.15325
-1800.0,1801,544.736184
-3064.0,3065,546.927379
