#{"t_start": 1731544751.215939, "env_id": "None"}
r,l,t
-56066.0,56067,104.837505
-100001.0,100001,290.09164
-69318.0,69319,418.501554
-93554.0,93555,590.750542
-61102.0,61103,703.873251
-100001.0,100001,863.159513
-100001.0,100001,1000.728343
-71090.0,71091,1130.783402
-25568.0,25569,1178.655874
-83594.0,83595,1333.042721
-100001.0,100001,1517.920216
-52964.0,52965,1614.560159
-44380.0,44381,1696.797056
-56370.0,56371,1801.615294
-42138.0,42139,1878.344023
-1800.0,1801,1881.835473
-78814.0,78815,2029.083128
-16006.0,16007,2057.24095
-24146.0,24147,2102.197444
-28908.0,28909,2155.614346
-1054.0,1055,2158.327418
-22754.0,22755,2200.228246
-42132.0,42133,2277.310809
-16286.0,16287,2307.524978
-4372.0,4373,2316.945799
-318.0,319,2317.269411
-12740.0,12741,2340.385309
-11280.0,11281,2360.253289
-1344.0,1345,2363.259181
-22926.0,22927,2405.374337
-8628.0,8629,2422.609301
-3282.0,3283,2427.611813
-29562.0,29563,2483.687917
-42112.0,42113,2561.051711
-24506.0,24507,2606.622896
-13990.0,13991,2632.966406
-90902.0,90903,2800.980787
-3682.0,3683,2807.91745
-100001.0,100001,2989.701082
-19410.0,19411,3023.790983
-30206.0,30207,3078.644895
-8114.0,8115,3093.185853
-7792.0,7793,3107.392934
-57312.0,57313,3210.745662
-100001.0,100001,3391.84457
-32908.0,32909,3450.854874
-100001.0,100001,3632.82433
-100001.0,100001,3811.512349
-100001.0,100001,3992.665897
-100001.0,100001,4173.314831
-100001.0,100001,4354.481186
-9296.0,9297,4370.166551
-100001.0,100001,4551.028024
-100001.0,100001,4733.151499
-100001.0,100001,4915.556634
-100001.0,100001,5097.290616
-100001.0,100001,5277.913392
-100001.0,100001,5457.105994
-44034.0,44035,5537.461577
-100001.0,100001,5719.33807
-100001.0,100001,5901.623834
-3132.0,3133,5906.361148
-7376.0,7377,5920.279847
-54856.0,54857,6020.575846
-100001.0,100001,6202.26437
-8880.0,8881,6219.550998
-2924.0,2925,6224.099493
-56228.0,56229,6327.694576
-94242.0,94243,6501.160443
-100001.0,100001,6683.818408
-19684.0,19685,6720.429265
-100001.0,100001,6904.511184
-100001.0,100001,7088.878609
-31884.0,31885,7145.922788
-100001.0,100001,7329.489304
-33484.0,33485,7389.852856
-100001.0,100001,7572.373168
-10634.0,10635,7591.191514
-1356.0,1357,7594.159344
-100001.0,100001,7776.140636
-35768.0,35769,7840.520278
-5342.0,5343,7850.749573
-53918.0,53919,7947.748788
-24120.0,24121,7991.990716
-71182.0,71183,8121.981474
-10528.0,10529,8140.951912
-100001.0,100001,8324.256926
-75116.0,75117,8462.325359
-100001.0,100001,8644.203881
-14124.0,14125,8670.057644
-29888.0,29889,8725.280874
-184.0,185,8725.465419
-70004.0,70005,8852.756372
-14706.0,14707,8879.009324
-80184.0,80185,9024.944302
-12496.0,12497,9049.180946
-39286.0,39287,9120.362965
-32700.0,32701,9179.851043
-9220.0,9221,9195.691653
-3694.0,3695,9202.663714
-14360.0,14361,9228.707796
-20436.0,20437,9265.856862
-36826.0,36827,9333.018338
-39736.0,39737,9405.541957
-35698.0,35699,9472.28822
-12712.0,12713,9495.312855
-20634.0,20635,9533.208721
-81288.0,81289,9683.996194
-84.0,85,9684.083065
-8626.0,8627,9699.411499
-100001.0,100001,9883.034156
-100001.0,100001,10066.859628
-100001.0,100001,10251.2061
-29632.0,29633,10304.724183
-6406.0,6407,10316.090674
-4306.0,4307,10323.636266
-7322.0,7323,10337.510865
-17604.0,17605,10368.26588
-34088.0,34089,10429.070052
-3096.0,3097,10435.433067
-50734.0,50735,10526.769835
-40788.0,40789,10601.576052
-17486.0,17487,10634.261668
-45972.0,45973,10717.727073
-13270.0,13271,10742.674918
-64000.0,64001,10860.372199
-88454.0,88455,11023.594439
-21834.0,21835,11064.5094
-100001.0,100001,11250.29069
-1144.0,1145,11251.43737
-7508.0,7509,11265.750575
-7296.0,7297,11278.009416
-100001.0,100001,11463.160613
-42642.0,42643,11541.639016
-6100.0,6101,11552.78143
-31964.0,31965,11612.20701
-100001.0,100001,11795.561765
