#{"t_start": 1731680464.831296, "env_id": "None"}
r,l,t
-406.0,407,0.077482
-368.0,369,0.141949
-116.0,117,0.162254
-844.0,845,0.313055
-1720.0,1721,0.971696
-934.0,935,1.493264
-216.0,217,1.530557
-1218.0,1219,1.762767
-206.0,207,1.801645
-1542.0,1543,2.664436
-200.0,201,2.705597
-384.0,385,2.772369
-856.0,857,3.314083
-738.0,739,3.448385
-790.0,791,4.002767
-1634.0,1635,4.433928
-42.0,43,4.444527
-140.0,141,4.8088
-40.0,41,4.815934
-284.0,285,4.866862
-1344.0,1345,5.10018
-450.0,451,5.447154
-98.0,99,5.463962
-226.0,227,5.502508
-1006.0,1007,5.672142
-496.0,497,5.755791
-282.0,283,6.0775
-522.0,523,6.166471
-716.0,717,6.286885
-1194.0,1195,6.773485
-378.0,379,6.836453
-112.0,113,6.855191
-642.0,643,6.964338
-212.0,213,7.001189
-806.0,807,7.419835
-1430.0,1431,7.940576
-142.0,143,7.964751
-442.0,443,8.038694
-66.0,67,8.049931
-44.0,45,8.057543
-38.0,39,8.064135
-1250.0,1251,8.544998
-288.0,289,8.594113
-928.0,929,8.754902
-212.0,213,8.794543
-506.0,507,8.879511
-238.0,239,9.195536
-1422.0,1423,9.434037
-668.0,669,9.816482
-506.0,507,9.901003
-1382.0,1383,10.409068
-134.0,135,10.431976
-46.0,47,10.439899
-248.0,249,10.482298
-714.0,715,10.602663
-354.0,355,10.662148
-118.0,119,10.681816
-792.0,793,11.102618
-134.0,135,11.126035
-558.0,559,11.242591
-330.0,331,11.299107
-192.0,193,11.331119
-202.0,203,11.364949
-108.0,109,11.382863
-322.0,323,11.72096
-1318.0,1319,11.944115
-110.0,111,11.963009
-222.0,223,12.000011
-286.0,287,12.32549
-660.0,661,12.435275
-164.0,165,12.463918
-200.0,201,12.497343
-102.0,103,12.514486
-340.0,341,12.574463
-56.0,57,12.584135
-100.0,101,12.602169
-312.0,313,12.949253
-360.0,361,13.009494
-228.0,229,13.046879
-162.0,163,13.073394
-854.0,855,13.223503
-50.0,51,13.232475
-722.0,723,13.647506
-302.0,303,13.698238
-314.0,315,13.751483
-254.0,255,13.794323
-44.0,45,13.801831
-186.0,187,13.833736
-148.0,149,13.859
-862.0,863,14.340883
-288.0,289,14.390382
-486.0,487,14.472821
-92.0,93,14.488817
-366.0,367,14.550983
-70.0,71,14.562706
-100.0,101,14.579385
-142.0,143,14.604658
-1656.0,1657,15.250605
-162.0,163,15.278371
-516.0,517,15.692535
-876.0,877,15.842798
-18.0,19,15.845983
-366.0,367,15.906667
-104.0,105,15.925669
-168.0,169,15.954038
-632.0,633,16.478314
-1138.0,1139,16.723029
-288.0,289,16.786106
-68.0,69,16.800161
-588.0,589,17.275601
-490.0,491,17.357628
-188.0,189,17.390114
-1508.0,1509,17.919191
-96.0,97,17.935323
-92.0,93,17.951554
-196.0,197,17.984444
-218.0,219,18.02165
-476.0,477,18.100912
-382.0,383,18.165662
-178.0,179,18.472933
-30.0,31,18.478263
-960.0,961,18.637346
-364.0,365,18.69845
-446.0,447,18.772927
-596.0,597,19.161956
-38.0,39,19.168485
-258.0,259,19.212473
-60.0,61,19.22281
-66.0,67,19.233922
-64.0,65,19.245085
-888.0,889,19.392937
-264.0,265,19.712402
-196.0,197,19.745697
-120.0,121,19.765636
-366.0,367,19.827544
-328.0,329,19.881524
-140.0,141,19.905085
-694.0,695,20.02034
-312.0,313,20.349965
-28.0,29,20.354939
-30.0,31,20.360662
-250.0,251,20.406506
-230.0,231,20.449743
-102.0,103,20.466972
-318.0,319,20.520049
-426.0,427,20.591435
-608.0,609,21.014715
-192.0,193,21.048337
-270.0,271,21.09794
-396.0,397,21.164978
-124.0,125,21.187118
-112.0,113,21.205948
-82.0,83,21.220625
-232.0,233,21.260498
-188.0,189,21.304795
-152.0,153,21.330545
-74.0,75,21.343231
-268.0,269,21.665612
-64.0,65,21.67641
-192.0,193,21.709844
-86.0,87,21.725007
-390.0,391,21.79316
-316.0,317,21.855527
-452.0,453,21.943072
-52.0,53,21.952433
-328.0,329,22.300565
-284.0,285,22.349399
-130.0,131,22.371438
-68.0,69,22.383341
-74.0,75,22.396518
-124.0,125,22.417499
-172.0,173,22.446002
-486.0,487,22.528832
-200.0,201,22.564821
-300.0,301,22.615247
-376.0,377,22.946505
-590.0,591,23.047037
-208.0,209,23.08507
-64.0,65,23.09606
-54.0,55,23.106647
-494.0,495,23.193083
-30.0,31,23.198501
-60.0,61,23.208833
-230.0,231,23.247595
-104.0,105,23.265307
-42.0,43,23.552434
-230.0,231,23.590798
-92.0,93,23.606361
-160.0,161,23.634051
-74.0,75,23.64699
-452.0,453,23.725536
-256.0,257,23.768872
-238.0,239,23.809002
-166.0,167,23.837971
-214.0,215,23.87386
