#{"t_start": 1731871159.8394845, "env_id": "None"}
r,l,t
-2388.0,2389,5.4605
-2662.0,2663,9.774645
-9830.0,9831,27.845107
-6806.0,6807,39.47516
-100001.0,100001,222.275266
-50868.0,50869,315.559086
-20982.0,20983,353.264102
-43172.0,43173,431.951949
-182.0,183,432.137879
-7266.0,7267,445.921609
-258.0,259,446.183236
-12984.0,12985,469.07985
-30340.0,30341,524.557428
-5724.0,5725,535.096416
-11506.0,11507,554.83421
-1374.0,1375,557.806087
-13364.0,13365,582.781756
-8036.0,8037,597.357413
-3574.0,3575,602.560339
-24062.0,24063,646.702666
-4848.0,4849,654.761748
-9998.0,9999,672.988099
-3978.0,3979,680.168626
-7494.0,7495,694.204418
-11094.0,11095,713.538199
-1634.0,1635,716.777637
-14758.0,14759,743.191926
-2116.0,2117,746.912351
-3626.0,3627,753.737613
-3690.0,3691,760.636633
-3022.0,3023,765.284689
-3084.0,3085,771.567787
-976.0,977,772.556644
-6534.0,6535,785.620923
-6214.0,6215,796.681012
-3710.0,3711,802.01805
-10336.0,10337,820.623474
-18010.0,18011,853.689461
-4506.0,4507,861.413501
-7124.0,7125,875.076449
-13248.0,13249,898.289243
-9988.0,9989,916.524632
-9090.0,9091,933.855702
-2246.0,2247,937.705402
-11180.0,11181,957.09916
-43894.0,43895,1037.222012
-1494.0,1495,1038.715921
-876.0,877,1041.153831
-634.0,635,1041.784975
-13588.0,13589,1066.647466
-1408.0,1409,1069.615322
-284.0,285,1069.903849
-8392.0,8393,1084.655377
-2738.0,2739,1088.965277
-848.0,849,1089.810855
-10910.0,10911,1110.354749
-5186.0,5187,1118.640263
-5448.0,5449,1128.770627
-6276.0,6277,1139.689619
-11054.0,11055,1158.62204
-6496.0,6497,1171.401137
-5606.0,5607,1180.056549
-21498.0,21499,1219.131643
-11210.0,11211,1238.199601
-19958.0,19959,1274.173401
-3608.0,3609,1280.879724
-562.0,563,1281.434492
-26058.0,26059,1328.375339
-13330.0,13331,1351.249817
-1916.0,1917,1354.714485
-346.0,347,1355.056832
-3830.0,3831,1361.933897
-6518.0,6519,1374.766228
-13054.0,13055,1397.332969
-1360.0,1361,1400.248772
-4136.0,4137,1407.467431
-1284.0,1285,1408.740421
-2220.0,2221,1412.504267
-8026.0,8027,1426.819277
-4994.0,4995,1436.484371
-10788.0,10789,1455.173965
-22252.0,22253,1495.09557
-622.0,623,1495.711766
-5838.0,5839,1506.214709
-5250.0,5251,1516.136241
-2818.0,2819,1520.492943
-3252.0,3253,1525.275262
-4422.0,4423,1534.361526
-28518.0,28519,1585.513598
-692.0,693,1586.205756
-4756.0,4757,1594.095215
-2678.0,2679,1599.92535
-3414.0,3415,1604.894956
-7312.0,7313,1618.592692
-48592.0,48593,1704.829843
-10128.0,10129,1722.987626
-12466.0,12467,1746.784209
-2736.0,2737,1751.097332
-14400.0,14401,1776.867178
-2724.0,2725,1781.161362
-4962.0,4963,1790.865066
-4010.0,4011,1798.016261
-374.0,375,1798.393203
-284.0,285,1798.674114
-2714.0,2715,1802.954167
-2860.0,2861,1808.955477
-186.0,187,1809.145462
-3844.0,3845,1816.122179
-14932.0,14933,1842.383063
-592.0,593,1842.972093
-4810.0,4811,1852.520498
-1278.0,1279,1853.782473
-1344.0,1345,1856.695625
-2194.0,2195,1860.462044
-5666.0,5667,1870.847545
-44.0,45,1870.892659
-16304.0,16305,1900.036668
-6726.0,6727,1911.441202
-2590.0,2591,1915.593413
-14594.0,14595,1941.44164
-2518.0,2519,1947.077729
-398.0,399,1947.471057
-1590.0,1591,1950.614484
-2486.0,2487,1954.645839
-178.0,179,1954.82233
-2394.0,2395,1958.763714
-5604.0,5605,1969.047179
-1258.0,1259,1970.288395
-6570.0,6571,1983.159022
