#{"t_start": 1731686367.9019961, "env_id": "None"}
r,l,t
-3698.0,3699,0.904216
-918.0,919,1.358829
-1518.0,1519,1.611681
-52.0,53,1.897544
-504.0,505,1.98116
-146.0,147,2.01149
-1008.0,1009,2.179105
-522.0,523,2.562343
-756.0,757,2.686171
-482.0,483,2.765647
-2396.0,2397,3.452691
-1016.0,1017,3.940665
-792.0,793,4.08115
-1240.0,1241,4.595748
-948.0,949,4.769539
-2596.0,2597,5.795736
-228.0,229,5.834177
-1994.0,1995,6.460533
-2312.0,2313,7.135465
-726.0,727,7.254322
-230.0,231,7.291886
-2634.0,2635,8.369749
-762.0,763,8.496028
-4012.0,4013,9.732631
-2824.0,2825,10.497951
-894.0,895,10.949471
-1352.0,1353,11.171515
-6286.0,6287,13.246315
-3492.0,3493,14.57121
-706.0,707,14.692094
-118.0,119,14.98866
-156.0,157,15.015234
-1566.0,1567,15.27719
-708.0,709,15.679349
-576.0,577,15.773809
-1272.0,1273,16.290915
-584.0,585,16.391514
-1378.0,1379,16.913634
-2502.0,2503,17.60332
-2216.0,2217,18.256828
-230.0,231,18.295492
-2166.0,2167,18.950158
-438.0,439,19.022802
-880.0,881,19.464407
-4092.0,4093,20.735154
-156.0,157,20.760789
-900.0,901,20.907743
-1590.0,1591,21.478024
-6352.0,6353,23.395114
-1582.0,1583,23.946516
-354.0,355,24.004876
-1446.0,1447,24.521994
-120.0,121,24.544534
-210.0,211,24.581206
-3828.0,3829,25.790261
-178.0,179,25.819539
-540.0,541,25.908294
-930.0,931,26.345456
-266.0,267,26.388668
-1232.0,1233,26.599073
-1210.0,1211,27.08616
-450.0,451,27.160371
-952.0,953,27.615665
-230.0,231,27.653135
-688.0,689,27.766065
-62.0,63,27.776455
-2214.0,2215,28.436729
-352.0,353,28.496099
-216.0,217,28.533071
-2884.0,2885,29.572769
-812.0,813,29.706832
-1942.0,1943,30.315845
-506.0,507,30.400129
-1640.0,1641,30.966609
-372.0,373,31.028817
-878.0,879,31.473313
-148.0,149,31.498772
-3472.0,3473,32.668741
-286.0,287,32.715363
-1666.0,1667,33.280731
-2138.0,2139,33.929323
-338.0,339,33.984664
-1422.0,1423,34.217641
-144.0,145,34.517073
-60.0,61,34.527132
-4506.0,4507,35.876401
-190.0,191,35.907349
-530.0,531,35.994521
-1362.0,1363,36.515261
-464.0,465,36.591672
-798.0,799,36.723962
-566.0,567,37.110712
-1928.0,1929,37.73566
-5152.0,5153,39.213983
-626.0,627,39.321357
-158.0,159,39.623104
-1334.0,1335,39.842095
-2396.0,2397,40.523926
-1294.0,1295,41.118648
-48.0,49,41.127142
-774.0,775,41.257854
-92.0,93,41.273399
-1154.0,1155,41.761008
-1068.0,1069,42.227666
-4434.0,4435,43.553963
-1016.0,1017,43.730404
-752.0,753,44.189407
-308.0,309,44.246343
-42.0,43,44.255028
-602.0,603,44.45558
-46.0,47,44.470203
