#{"t_start": 1731559629.936976, "env_id": "None"}
r,l,t
-100001.0,100001,79.556952
-100001.0,100001,158.770451
-100001.0,100001,237.723985
-100001.0,100001,316.477702
-100001.0,100001,395.191889
-100001.0,100001,473.194542
-100001.0,100001,551.87272
-100001.0,100001,630.545074
-100001.0,100001,709.291392
-100001.0,100001,788.123993
-100001.0,100001,867.175539
-100001.0,100001,945.604563
-100001.0,100001,1024.671886
-100001.0,100001,1103.819018
-100001.0,100001,1182.961928
-100001.0,100001,1262.134706
-100001.0,100001,1341.277805
-100001.0,100001,1419.759717
-100001.0,100001,1498.946314
-100001.0,100001,1578.131817
-100001.0,100001,1657.337579
-100001.0,100001,1736.482797
-100001.0,100001,1815.677758
-100001.0,100001,1894.175629
-100001.0,100001,1973.36008
-100001.0,100001,2052.556452
-100001.0,100001,2131.767713
-100001.0,100001,2210.980317
-100001.0,100001,2290.172151
-100001.0,100001,2368.728097
-100001.0,100001,2447.986202
-100001.0,100001,2527.190769
-100001.0,100001,2606.372324
-100001.0,100001,2685.509172
-100001.0,100001,2763.980024
-100001.0,100001,2841.089579
-100001.0,100001,2918.674732
-100001.0,100001,2996.180503
-100001.0,100001,3073.707229
-100001.0,100001,3151.264207
-100001.0,100001,3228.129481
-100001.0,100001,3305.668763
-100001.0,100001,3383.195297
-100001.0,100001,3460.817775
-100001.0,100001,3538.404099
-100001.0,100001,3616.006587
-100001.0,100001,3692.902511
-100001.0,100001,3770.377339
-100001.0,100001,3847.859056
-100001.0,100001,3925.422843
-100001.0,100001,4002.963699
-100001.0,100001,4080.538432
-100001.0,100001,4157.507406
-100001.0,100001,4235.145644
-100001.0,100001,4312.727031
-100001.0,100001,4390.259703
-100001.0,100001,4467.698696
-100001.0,100001,4545.208934
-100001.0,100001,4622.141886
-100001.0,100001,4699.745269
-100001.0,100001,4777.357636
-100001.0,100001,4854.984559
-87384.0,87385,4923.029778
-100001.0,100001,5000.008486
-23332.0,23333,5018.502709
-100001.0,100001,5096.180106
-100001.0,100001,5173.166614
-100001.0,100001,5250.855865
-67116.0,67117,5302.912553
-100001.0,100001,5380.479848
-100001.0,100001,5458.072903
-100001.0,100001,5535.720494
-100001.0,100001,5612.700915
-100001.0,100001,5690.343683
-100001.0,100001,5767.984855
-100001.0,100001,5845.609155
-100001.0,100001,5923.235172
-100001.0,100001,6000.258769
-100001.0,100001,6077.906379
-32548.0,32549,6103.223931
-100001.0,100001,6180.864923
-100001.0,100001,6258.630793
-100001.0,100001,6336.192754
-100001.0,100001,6413.671016
-100001.0,100001,6490.63497
-100001.0,100001,6568.257501
-100001.0,100001,6645.890317
-100001.0,100001,6723.608574
-100001.0,100001,6801.312073
-100001.0,100001,6878.330542
-100001.0,100001,6956.024296
-100001.0,100001,7033.770305
-52900.0,52901,7074.955153
-20274.0,20275,7090.73768
-100001.0,100001,7168.437544
-42116.0,42117,7200.676075
-100001.0,100001,7277.788642
-100001.0,100001,7354.752694
-100001.0,100001,7431.662595
-100001.0,100001,7508.625263
-100001.0,100001,7584.953128
-100001.0,100001,7661.987191
-100001.0,100001,7738.988052
