#{"t_start": 1732664287.648922, "env_id": "None"}
r,l,t
-762.0,763,2.292979
-13712.0,13713,27.806629
-11324.0,11325,47.469069
-29794.0,29795,102.665821
-218.0,219,102.888976
-6728.0,6729,114.509374
-43562.0,43563,193.705789
-12490.0,12491,216.196035
-39204.0,39205,289.458539
-1474.0,1475,290.961308
-36386.0,36387,358.102154
-8336.0,8337,373.043749
-24476.0,24477,417.840263
-21350.0,21351,456.074709
-20390.0,20391,493.39802
-9748.0,9749,511.445838
-4118.0,4119,518.813223
-63652.0,63653,635.294516
-19100.0,19101,671.241995
-23662.0,23663,713.517055
-55068.0,55069,814.750989
-46886.0,46887,901.117169
-8090.0,8091,915.868772
-5048.0,5049,924.223134
-48578.0,48579,1013.96628
-100001.0,100001,1198.530727
-56550.0,56551,1301.78467
-20274.0,20275,1336.759264
-9988.0,9989,1354.816223
-26398.0,26399,1402.358931
-62952.0,62953,1515.922626
-88050.0,88051,1675.059282
