#{"t_start": 1731543011.5902135, "env_id": "None"}
r,l,t
-11584.0,11585,21.570711
-22.0,23,21.594839
-5404.0,5405,31.871052
-10792.0,10793,51.439853
-3254.0,3255,57.927899
-2162.0,2163,61.716602
-11522.0,11523,81.620634
-1114.0,1115,84.345614
-894.0,895,85.252191
-11806.0,11807,107.213094
-14364.0,14365,133.796649
-14780.0,14781,160.516212
-34044.0,34045,224.127607
-8322.0,8323,239.249336
-9866.0,9867,257.473677
-10506.0,10507,276.439716
-9004.0,9005,292.346912
-2858.0,2859,298.442217
-12286.0,12287,321.050495
-380.0,381,321.438431
-640.0,641,322.087978
-15456.0,15457,351.139153
-3128.0,3129,355.934413
-1130.0,1131,358.727497
-3840.0,3841,365.832886
-23106.0,23107,408.096349
-5494.0,5495,418.539854
-6254.0,6255,429.740911
-13428.0,13429,453.430936
-20.0,21,453.45286
-6994.0,6995,467.15159
-5866.0,5867,478.123746
-8886.0,8887,493.790842
-10026.0,10027,512.311508
-3146.0,3147,517.122656
-700.0,701,519.452673
-116.0,117,519.571634
-1602.0,1603,522.819915
-6004.0,6005,533.771095
-1984.0,1985,535.782348
-1788.0,1789,539.215813
-346.0,347,541.1794
-6974.0,6975,553.287951
-2410.0,2411,557.359011
-5700.0,5701,568.016335
-8696.0,8697,583.484864
-10042.0,10043,602.046864
-9042.0,9043,617.793263
-21384.0,21385,658.250595
-420.0,421,658.678781
-1058.0,1059,661.378001
-1354.0,1355,662.752359
-1818.0,1819,666.215583
-1216.0,1217,669.068231
-7758.0,7759,683.537404
-4092.0,4093,690.925752
-12038.0,12039,711.46793
-1058.0,1059,714.177204
-10532.0,10533,733.323691
-960.0,961,735.932425
-2822.0,2823,740.425077
-1684.0,1685,743.756454
-1504.0,1505,745.278993
-2110.0,2111,750.63975
-258.0,259,750.901875
-454.0,455,751.364244
-328.0,329,751.698243
-320.0,321,752.023403
-2540.0,2541,756.221377
-2832.0,2833,762.473547
-6090.0,6091,773.540913
-5800.0,5801,784.281483
-2918.0,2919,788.858996
-2042.0,2043,792.540047
-2024.0,2025,796.217345
-382.0,383,796.604327
-5152.0,5153,806.741259
-7204.0,7205,818.879584
