#{"t_start": 1731883507.1786544, "env_id": "None"}
r,l,t
-2160.0,2161,5.353909
-22126.0,22127,44.980361
-36910.0,36911,113.225941
-100001.0,100001,314.31627
-11052.0,11053,338.077209
-100001.0,100001,542.71945
-74648.0,74649,698.125349
-100001.0,100001,905.792907
-96870.0,96871,1103.290287
-35202.0,35203,1174.627911
-100001.0,100001,1377.937447
-100001.0,100001,1581.429455
-100001.0,100001,1767.723886
-100001.0,100001,1950.840225
-100001.0,100001,2131.909427
-100001.0,100001,2314.474477
-100001.0,100001,2497.620168
-100001.0,100001,2680.956434
-52970.0,52971,2777.8399
-100001.0,100001,2921.132895
-26880.0,26881,2967.770168
-87248.0,87249,3125.534134
-100001.0,100001,3308.573371
-100001.0,100001,3491.853464
-76986.0,76987,3633.712989
-8814.0,8815,3650.746905
-67156.0,67157,3786.955673
-29626.0,29627,3845.962945
-100001.0,100001,4046.127278
-100001.0,100001,4229.762878
-100001.0,100001,4413.914084
-100001.0,100001,4596.793912
-41516.0,41517,4674.458884
-98678.0,98679,4856.174665
-63080.0,63081,4972.524204
-22940.0,22941,5014.049226
-4630.0,4631,5021.932381
-100001.0,100001,5204.725537
-12638.0,12639,5227.353642
-67392.0,67393,5350.174814
-46228.0,46229,5435.137105
-20146.0,20147,5470.260803
-3774.0,3775,5477.273738
-100001.0,100001,5660.550768
-72376.0,72377,5792.594843
-37616.0,37617,5862.473726
-100001.0,100001,6045.948689
-100001.0,100001,6228.305535
-100001.0,100001,6412.801558
-100001.0,100001,6597.638436
-100001.0,100001,6782.570657
-100001.0,100001,6966.618579
-100001.0,100001,7151.132907
-100001.0,100001,7333.725199
-62600.0,62601,7449.604205
-40238.0,40239,7524.283737
-100001.0,100001,7707.624945
-100001.0,100001,7892.626636
-27500.0,27501,7944.150988
-100001.0,100001,8128.472938
-100001.0,100001,8310.559764
-58834.0,58835,8418.054319
-76908.0,76909,8559.225204
-50312.0,50313,8650.145491
-68808.0,68809,8776.340039
-100001.0,100001,8959.583062
-100001.0,100001,9141.123599
-100001.0,100001,9325.246377
-100001.0,100001,9509.863466
-100001.0,100001,9694.930301
-100001.0,100001,9879.909917
-70698.0,70699,10008.646591
-100001.0,100001,10193.8275
-100001.0,100001,10379.354152
-100001.0,100001,10565.33875
-100001.0,100001,10752.468978
-100001.0,100001,10936.269062
-21246.0,21247,10976.497064
-100001.0,100001,11178.724575
-100001.0,100001,11383.629102
-22312.0,22313,11429.540752
-95338.0,95339,11624.900587
-7020.0,7021,11636.982046
-93934.0,93935,11823.46367
-74102.0,74103,11974.674706
-100001.0,100001,12180.169643
-100001.0,100001,12386.537864
-100001.0,100001,12592.985962
-100001.0,100001,12800.084087
-100001.0,100001,12988.737416
-100001.0,100001,13174.003545
-100001.0,100001,13360.276608
-100001.0,100001,13545.916294
-100001.0,100001,13732.130338
-100001.0,100001,13918.438516
-100001.0,100001,14105.354405
-100001.0,100001,14289.932059
-100001.0,100001,14477.752834
-100001.0,100001,14666.291849
-100001.0,100001,14855.126445
-100001.0,100001,15043.49888
-100001.0,100001,15228.967467
-100001.0,100001,15411.834814
-100001.0,100001,15596.009136
-100001.0,100001,15780.91081
-58156.0,58157,15887.458882
-100001.0,100001,16072.101267
-100001.0,100001,16260.039361
-100001.0,100001,16447.817624
-51424.0,51425,16543.438123
-100001.0,100001,16730.78365
-6156.0,6157,16742.069911
-38290.0,38291,16813.25736
-4764.0,4765,16821.402862
-100001.0,100001,17008.061642
-100001.0,100001,17195.649915
-100001.0,100001,17381.289328
-7488.0,7489,17395.70745
-98636.0,98637,17555.004159
-53544.0,53545,17664.418356
-100001.0,100001,17858.074357
-100001.0,100001,18043.691305
-100001.0,100001,18229.113325
-100001.0,100001,18415.061602
-100001.0,100001,18599.354228
