#{"t_start": 1731553675.4719462, "env_id": "None"}
r,l,t
-70486.0,70487,64.857985
-100001.0,100001,154.91034
-63658.0,63659,212.426625
-47344.0,47345,253.08664
-18910.0,18911,269.615749
-100001.0,100001,356.399397
-69440.0,69441,419.064123
-100001.0,100001,509.498932
-27606.0,27607,534.467776
-1356.0,1357,536.262858
-100001.0,100001,631.441191
-100001.0,100001,726.039291
-100001.0,100001,819.554212
-100001.0,100001,911.366303
-100001.0,100001,1005.347921
-100001.0,100001,1098.912071
-100001.0,100001,1193.573504
-100001.0,100001,1289.081466
-100001.0,100001,1381.085201
-100001.0,100001,1470.939997
-100001.0,100001,1574.043871
-100001.0,100001,1676.947123
-50276.0,50277,1726.391523
-100001.0,100001,1823.057978
-100001.0,100001,1918.427494
-100001.0,100001,2014.914815
-100001.0,100001,2111.402595
-100001.0,100001,2208.022965
-100001.0,100001,2293.488763
-100001.0,100001,2382.228211
-6636.0,6637,2388.03989
-100001.0,100001,2477.863684
-2862.0,2863,2480.90066
-100001.0,100001,2568.462857
-100001.0,100001,2657.395245
-100001.0,100001,2746.732544
-100001.0,100001,2836.236007
-100001.0,100001,2923.339566
-100001.0,100001,3010.068799
-100001.0,100001,3095.202822
-51734.0,51735,3140.40835
-100001.0,100001,3226.359937
-100001.0,100001,3311.663092
-100001.0,100001,3397.070824
-8006.0,8007,3404.0618
-100001.0,100001,3489.189054
-100001.0,100001,3576.691018
-100001.0,100001,3665.210279
-100001.0,100001,3756.746495
-100001.0,100001,3842.578029
-70032.0,70033,3902.253916
-100001.0,100001,3987.18185
-100001.0,100001,4075.335437
-100001.0,100001,4164.975585
-100001.0,100001,4255.451548
-100001.0,100001,4345.31413
-100001.0,100001,4436.950177
-100001.0,100001,4534.564085
-100001.0,100001,4625.608872
-100001.0,100001,4713.679562
-100001.0,100001,4802.821081
-100001.0,100001,4893.416969
-100001.0,100001,4980.364989
-100001.0,100001,5066.839049
-100001.0,100001,5152.734937
-100001.0,100001,5239.045466
-100001.0,100001,5327.426423
-100001.0,100001,5414.567428
-38806.0,38807,5449.444476
-100001.0,100001,5545.608382
-100001.0,100001,5641.216082
-100001.0,100001,5737.483886
-33616.0,33617,5770.238912
-100001.0,100001,5866.485914
-100001.0,100001,5962.497203
-100001.0,100001,6059.430935
-100001.0,100001,6159.558177
-100001.0,100001,6259.615527
-100001.0,100001,6359.281296
-100001.0,100001,6460.48781
-100001.0,100001,6558.437956
-100001.0,100001,6655.477745
-100001.0,100001,6751.487249
-100001.0,100001,6846.090464
-63136.0,63137,6907.237829
-100001.0,100001,7004.940178
-100001.0,100001,7100.456958
-100001.0,100001,7198.497979
-100001.0,100001,7292.318432
-100001.0,100001,7385.55449
-100001.0,100001,7475.843429
-100001.0,100001,7566.398773
-92676.0,92677,7649.531388
-11282.0,11283,7660.161004
-100001.0,100001,7750.090961
-100001.0,100001,7840.850763
-26006.0,26007,7863.969382
-100001.0,100001,7953.136301
-100001.0,100001,8040.272979
-100001.0,100001,8126.483362
-100001.0,100001,8211.351628
-100001.0,100001,8297.68781
-100001.0,100001,8393.237644
-100001.0,100001,8488.571661
-100001.0,100001,8583.993543
-100001.0,100001,8679.877617
-13176.0,13177,8691.93593
-100001.0,100001,8780.579165
-12024.0,12025,8790.826353
-34808.0,34809,8820.543122
-100001.0,100001,8910.27926
-100001.0,100001,9002.033142
-100001.0,100001,9097.317205
