#{"t_start": 1731467647.7032197, "env_id": "None"}
r,l,t
-100001.0,100001,82.467576
-29750.0,29751,107.031491
-53088.0,53089,150.526213
-3084.0,3085,152.685587
-47922.0,47923,192.127863
-100001.0,100001,273.580033
-63360.0,63361,324.456251
-100001.0,100001,403.506828
-100001.0,100001,482.806796
-100001.0,100001,562.026472
-100001.0,100001,642.448114
-100001.0,100001,721.662702
-60130.0,60131,769.072922
-32380.0,32381,795.685915
-100001.0,100001,876.443361
-87398.0,87399,945.750371
-100001.0,100001,1027.933837
-100001.0,100001,1110.557461
-100001.0,100001,1194.506006
-100001.0,100001,1278.851441
-100001.0,100001,1354.423116
-100001.0,100001,1440.475286
-100001.0,100001,1528.993287
-14514.0,14515,1541.98131
-100001.0,100001,1630.294883
-100001.0,100001,1715.642878
-50798.0,50799,1756.188222
-100001.0,100001,1835.182986
-16554.0,16555,1848.934954
-100001.0,100001,1927.807445
-90492.0,90493,2000.329068
-100001.0,100001,2078.955411
-100001.0,100001,2156.679319
-100001.0,100001,2234.500179
-100001.0,100001,2312.537577
-100001.0,100001,2390.857512
-100001.0,100001,2469.393532
-53706.0,53707,2511.27009
-95514.0,95515,2585.637668
-100001.0,100001,2663.99253
-100001.0,100001,2742.49866
-100001.0,100001,2821.084953
-100001.0,100001,2899.65569
-14524.0,14525,2910.98507
-85672.0,85673,2977.822809
-100001.0,100001,3055.423396
-100001.0,100001,3133.837671
-44186.0,44187,3168.707888
-85656.0,85657,3235.768094
-100001.0,100001,3314.057788
-100001.0,100001,3391.726782
-100001.0,100001,3469.992276
-64524.0,64525,3520.831455
-100001.0,100001,3598.486786
-100001.0,100001,3676.81908
-100001.0,100001,3755.030282
-84322.0,84323,3820.729026
-100001.0,100001,3898.952765
-5920.0,5921,3903.648074
-100001.0,100001,3981.800845
-100001.0,100001,4059.869161
-100001.0,100001,4138.029586
-100001.0,100001,4215.535489
-100001.0,100001,4293.654262
-100001.0,100001,4371.841648
-100001.0,100001,4450.116776
-100001.0,100001,4528.480931
-100001.0,100001,4607.007239
-100001.0,100001,4684.96174
-100001.0,100001,4763.444119
-100001.0,100001,4841.643572
-100001.0,100001,4917.283067
-63896.0,63897,4965.474442
-100001.0,100001,5041.37406
-100001.0,100001,5116.990115
-53260.0,53261,5157.255988
-36412.0,36413,5184.225274
-100001.0,100001,5260.400713
-32128.0,32129,5286.127309
-100001.0,100001,5365.874868
-100001.0,100001,5445.854806
-14294.0,14295,5457.306381
-91850.0,91851,5529.36702
-100001.0,100001,5607.23735
-34916.0,34917,5634.290556
-100001.0,100001,5711.138585
-100001.0,100001,5787.894028
-100001.0,100001,5864.612945
-100001.0,100001,5941.297002
-100001.0,100001,6017.343743
-100001.0,100001,6094.045128
-6444.0,6445,6098.897793
-80764.0,80765,6161.459203
-100001.0,100001,6238.970753
-100001.0,100001,6316.69923
-100001.0,100001,6393.776497
-100001.0,100001,6471.729527
-100001.0,100001,6549.318804
-100001.0,100001,6627.011358
-100001.0,100001,6704.585057
-100001.0,100001,6782.196878
-100001.0,100001,6859.28633
-83210.0,83211,6924.220038
-100001.0,100001,7001.979512
-30394.0,30395,7025.59453
-100001.0,100001,7102.534682
-100001.0,100001,7180.333256
-100001.0,100001,7257.926012
-100001.0,100001,7335.622506
-100001.0,100001,7413.129365
-13102.0,13103,7423.034236
-98124.0,98125,7499.179181
-100001.0,100001,7576.904638
-100001.0,100001,7654.709662
-11862.0,11863,7664.066966
-10902.0,10903,7672.322762
-100001.0,100001,7749.953252
-100001.0,100001,7827.574675
