#{"t_start": 1731878516.2757316, "env_id": "None"}
r,l,t
-442.0,443,1.405648
-30054.0,30055,25.655026
-15248.0,15249,38.537553
-16296.0,16297,51.88477
-22666.0,22667,70.415184
-13412.0,13413,81.032979
-21084.0,21085,98.86516
-22512.0,22513,117.271508
-4666.0,4667,120.922907
-6170.0,6171,125.957927
-32710.0,32711,152.740178
-45774.0,45775,189.832325
-14986.0,14987,202.583978
-36970.0,36971,232.849255
-19782.0,19783,248.530981
-100001.0,100001,330.44563
-10274.0,10275,338.862861
-4444.0,4445,342.352472
-66794.0,66795,397.244215
-23888.0,23889,417.017974
-9634.0,9635,424.374922
-11822.0,11823,434.190219
-44298.0,44299,471.091131
-664.0,665,471.427419
-36844.0,36845,502.082492
-1330.0,1331,503.411761
-51492.0,51493,546.048428
-23614.0,23615,565.039223
-2478.0,2479,567.658313
-100001.0,100001,649.328771
-29564.0,29565,674.000126
-26726.0,26727,695.929471
-67984.0,67985,751.702333
-3046.0,3047,754.54277
-29914.0,29915,778.707703
-32926.0,32927,805.700671
-100001.0,100001,888.015646
-2098.0,2099,889.716145
-100001.0,100001,972.310593
-100001.0,100001,1054.793071
-88834.0,88835,1127.7742
-44020.0,44021,1164.393294
-18632.0,18633,1179.614816
-17102.0,17103,1193.392738
-13482.0,13483,1204.737273
-60224.0,60225,1253.942884
-100001.0,100001,1336.362797
-6858.0,6859,1341.773234
-26492.0,26493,1363.704491
-3650.0,3651,1366.871942
-30178.0,30179,1391.999737
-12322.0,12323,1402.143467
-27306.0,27307,1424.470589
-9006.0,9007,1431.627879
-100001.0,100001,1514.36032
-25844.0,25845,1535.98248
-24798.0,24799,1556.391913
-19404.0,19405,1572.756374
-47210.0,47211,1611.662727
-43816.0,43817,1647.592702
-16112.0,16113,1660.977864
-762.0,763,1661.34653
-17178.0,17179,1675.939884
-10438.0,10439,1684.51125
-13774.0,13775,1695.392941
-9948.0,9949,1703.729879
-34496.0,34497,1732.263147
-3912.0,3913,1735.538688
-9368.0,9369,1743.555728
-60988.0,60989,1793.421791
-30856.0,30857,1818.770974
-52654.0,52655,1862.163949
-27330.0,27331,1884.811827
-15956.0,15957,1897.177761
-94006.0,94007,1973.51011
-98810.0,98811,2053.170328
-2054.0,2055,2054.818243
-27784.0,27785,2077.505854
-42080.0,42081,2111.809246
-1486.0,1487,2112.493705
-25880.0,25881,2133.723312
-55674.0,55675,2178.576844
-48828.0,48829,2218.286745
-13076.0,13077,2228.5852
-2050.0,2051,2230.268618
-23042.0,23043,2249.478924
-60794.0,60795,2298.185346
-4252.0,4253,2301.579182
-2470.0,2471,2304.122218
-3168.0,3169,2306.356375
-43722.0,43723,2341.504789
-41326.0,41327,2375.554871
-18370.0,18371,2390.447644
-12764.0,12765,2400.603246
-23990.0,23991,2420.255706
-33450.0,33451,2447.146805
-29250.0,29251,2470.575435
-7916.0,7917,2477.110656
-37460.0,37461,2507.178277
-22816.0,22817,2525.544737
-32128.0,32129,2551.753429
-60124.0,60125,2600.768254
-28228.0,28229,2623.02727
-38494.0,38495,2654.414091
-57136.0,57137,2700.730009
-38910.0,38911,2732.209322
-2522.0,2523,2734.077507
-22134.0,22135,2752.153418
-14300.0,14301,2763.790602
-8756.0,8757,2770.689221
-46552.0,46553,2808.580195
-49066.0,49067,2848.592391
-6658.0,6659,2853.897561
-29426.0,29427,2878.365525
-65350.0,65351,2931.298233
-76432.0,76433,2993.001808
-21244.0,21245,3009.938691
-31344.0,31345,3035.864126
-100001.0,100001,3116.608379
-45692.0,45693,3154.052398
-7440.0,7441,3159.631149
-38646.0,38647,3190.977791
-506.0,507,3191.216055
-100001.0,100001,3272.355892
-48636.0,48637,3311.957295
-3872.0,3873,3315.140185
