#{"t_start": 1731543807.3394651, "env_id": "None"}
r,l,t
-1308.0,1309,1.767233
-6246.0,6247,6.749718
-418.0,419,6.947738
-5262.0,5263,11.480665
-25022.0,25023,31.442465
-566.0,567,31.710475
-35444.0,35445,60.491076
-9108.0,9109,67.3505
-7726.0,7727,73.580064
-18598.0,18599,88.154106
-6612.0,6613,93.203027
-6622.0,6623,98.908478
-4278.0,4279,102.202093
-11828.0,11829,110.997014
-914.0,915,112.086792
-5930.0,5931,116.839734
-4588.0,4589,120.289309
-9846.0,9847,128.186442
-28300.0,28301,150.652301
-6524.0,6525,155.669308
-944.0,945,156.104312
-100001.0,100001,235.040502
-100001.0,100001,313.444207
-100001.0,100001,391.257486
-33624.0,33625,417.028512
-12954.0,12955,426.841631
-48244.0,48245,464.412535
-22808.0,22809,481.972646
-4630.0,4631,485.374867
-15774.0,15775,497.744037
-15840.0,15841,510.157521
-56354.0,56355,553.384918
-13588.0,13589,564.120854
-100001.0,100001,641.585987
-17186.0,17187,654.650597
-11668.0,11669,663.84927
-13708.0,13709,674.679361
-17374.0,17375,687.790153
-8164.0,8165,694.121356
-18408.0,18409,708.399555
-31932.0,31933,733.461382
-25248.0,25249,752.859713
-25138.0,25139,772.172491
-100001.0,100001,849.946332
-446.0,447,850.147694
-11676.0,11677,859.388776
-52698.0,52699,900.381584
-12794.0,12795,910.043093
-2608.0,2609,911.866118
-6482.0,6483,916.750768
-14872.0,14873,928.667386
-7394.0,7395,933.94732
-14390.0,14391,945.023068
-32578.0,32579,970.202848
-1264.0,1265,971.434238
-27864.0,27865,992.643719
-4814.0,4815,996.803517
-496.0,497,997.027261
-28928.0,28929,1019.385652
-51716.0,51717,1059.319242
-932.0,933,1060.408591
-61090.0,61091,1107.907096
-88442.0,88443,1176.455921
-99402.0,99403,1253.18518
-100001.0,100001,1330.780362
-4656.0,4657,1334.87492
-34182.0,34183,1360.865169
-53786.0,53787,1402.98244
-984.0,985,1403.426867
-15718.0,15719,1415.812054
-39002.0,39003,1445.993574
-19104.0,19105,1460.561723
-17368.0,17369,1474.356556
-15596.0,15597,1486.027309
-4088.0,4089,1489.19326
-1790.0,1791,1490.656796
-1330.0,1331,1491.915138
-100001.0,100001,1569.39539
-100001.0,100001,1646.260704
-100001.0,100001,1723.82129
-100001.0,100001,1801.392956
-100001.0,100001,1879.034993
-100001.0,100001,1956.684843
-100001.0,100001,2033.727509
-15646.0,15647,2046.074894
-31814.0,31815,2071.072411
-29442.0,29443,2093.633107
-98036.0,98037,2169.703232
-100001.0,100001,2247.334698
-100001.0,100001,2324.991289
-100001.0,100001,2401.977578
-100001.0,100001,2479.503383
-28442.0,28443,2501.581453
-87336.0,87337,2569.388447
-27980.0,27981,2590.679997
-6096.0,6097,2595.401526
-100001.0,100001,2673.041177
-3372.0,3373,2675.900881
-184.0,185,2675.984573
-46790.0,46791,2712.406031
-12994.0,12995,2722.266693
-100001.0,100001,2800.032841
-1146.0,1147,2801.224794
-23052.0,23053,2818.946926
-34684.0,34685,2845.945644
-96842.0,96843,2921.143315
-65970.0,65971,2972.300853
-98386.0,98387,3048.873055
-100001.0,100001,3126.9015
-81762.0,81763,3190.691854
-6884.0,6885,3195.807665
-100001.0,100001,3273.847815
-81308.0,81309,3337.486964
-75940.0,75941,3396.620292
-100001.0,100001,3474.618616
-100001.0,100001,3552.552869
-100001.0,100001,3629.957262
-100001.0,100001,3707.913636
-100001.0,100001,3785.972819
