#{"t_start": 1731559479.7125137, "env_id": "None"}
r,l,t
-100001.0,100001,79.057091
-100001.0,100001,157.950546
-72358.0,72359,214.708556
-100001.0,100001,293.54331
-87852.0,87853,362.772511
-100001.0,100001,441.621353
-100001.0,100001,520.447442
-100001.0,100001,599.242287
-100001.0,100001,678.013335
-30376.0,30377,701.344656
-100001.0,100001,780.194982
-79344.0,79345,842.890371
-100001.0,100001,921.617385
-100001.0,100001,1000.439547
-100001.0,100001,1078.58014
-97422.0,97423,1155.567788
-100001.0,100001,1234.521349
-100001.0,100001,1313.38517
-100001.0,100001,1391.473671
-100001.0,100001,1470.253331
-100001.0,100001,1548.907996
-100001.0,100001,1627.119231
-100001.0,100001,1705.393917
-100001.0,100001,1783.693
-100001.0,100001,1861.317154
-100001.0,100001,1939.649881
-2546.0,2547,1942.146829
-65760.0,65761,1993.489795
-100001.0,100001,2071.156753
-100001.0,100001,2149.496447
-59880.0,59881,2196.901011
-97554.0,97555,2272.805386
-100001.0,100001,2351.513816
-100001.0,100001,2430.338444
-100001.0,100001,2509.126081
-100001.0,100001,2586.938827
-100001.0,100001,2665.678162
-100001.0,100001,2744.389808
-100001.0,100001,2828.409228
-66446.0,66447,2883.953899
-100001.0,100001,2967.67856
-100001.0,100001,3047.859581
-100001.0,100001,3126.069685
-100001.0,100001,3204.392751
-100001.0,100001,3282.603081
-100001.0,100001,3360.618151
-100001.0,100001,3439.540507
-100001.0,100001,3518.340688
-20116.0,20117,3534.271935
-100001.0,100001,3613.205422
-100001.0,100001,3691.860614
-100001.0,100001,3769.517429
-100001.0,100001,3847.871904
-100001.0,100001,3926.63592
-100001.0,100001,4004.80686
-100001.0,100001,4083.017103
-100001.0,100001,4160.563095
-100001.0,100001,4238.603756
-100001.0,100001,4317.204507
-100001.0,100001,4398.568654
-100001.0,100001,4479.870178
-100001.0,100001,4561.215855
-100001.0,100001,4641.81086
-100001.0,100001,4723.168751
-100001.0,100001,4804.520121
-100001.0,100001,4886.17966
-100001.0,100001,4967.757845
-100001.0,100001,5049.431314
-100001.0,100001,5130.172821
-100001.0,100001,5211.896889
-100001.0,100001,5293.485807
-100001.0,100001,5375.021736
-100001.0,100001,5456.410978
-100001.0,100001,5538.088398
-100001.0,100001,5619.261244
-100001.0,100001,5701.044167
-100001.0,100001,5782.720293
-100001.0,100001,5864.311547
-100001.0,100001,5945.902954
-100001.0,100001,6027.44891
-100001.0,100001,6108.220992
-57262.0,57263,6154.832346
-40896.0,40897,6188.143078
-46436.0,46437,6226.381816
-100001.0,100001,6307.993603
-100001.0,100001,6389.559766
-100001.0,100001,6470.452446
-100001.0,100001,6551.954011
-100001.0,100001,6633.541253
-100001.0,100001,6714.974703
-100001.0,100001,6796.378308
-100001.0,100001,6877.716441
-100001.0,100001,6958.323541
-100001.0,100001,7039.717395
-100001.0,100001,7121.249449
-37196.0,37197,7151.42561
-100001.0,100001,7233.134347
-100001.0,100001,7314.822622
-100001.0,100001,7396.606642
-100001.0,100001,7478.306671
-100001.0,100001,7559.281836
-100001.0,100001,7641.062665
-100001.0,100001,7722.853003
-100001.0,100001,7804.690205
-100001.0,100001,7886.532285
-100001.0,100001,7968.363692
