#{"t_start": 1731462763.0501177, "env_id": "None"}
r,l,t
-88308.0,88309,124.983592
-3032.0,3033,128.501496
-5562.0,5563,136.444726
-20882.0,20883,165.549027
-2396.0,2397,168.598376
-604.0,605,169.055071
-49650.0,49651,257.672615
-544.0,545,258.234076
-7926.0,7927,272.834006
-2772.0,2773,277.358105
-49492.0,49493,371.039029
-54.0,55,371.098148
-5370.0,5371,381.886163
-5534.0,5535,392.840246
-11508.0,11509,413.256749
-17570.0,17571,446.955376
-12290.0,12291,470.191447
-10214.0,10215,489.264073
-1628.0,1629,492.636015
-116.0,117,492.755853
-23784.0,23785,536.703763
-11672.0,11673,559.313306
-36428.0,36429,628.772234
-20970.0,20971,667.938711
-20494.0,20495,706.862877
-21792.0,21793,749.05801
-3854.0,3855,756.424119
-2890.0,2891,761.105012
-2790.0,2791,765.650244
-8746.0,8747,783.315289
-3032.0,3033,788.100111
-1040.0,1041,790.837743
-22552.0,22553,833.457237
-2526.0,2527,837.747755
-20222.0,20223,876.172841
-2716.0,2717,880.659041
-2606.0,2607,885.143465
-6706.0,6707,899.147339
-8328.0,8329,914.722538
-18320.0,18321,949.488278
-23086.0,23087,992.346786
-3898.0,3899,999.694118
-6402.0,6403,1011.481185
-8514.0,8515,1027.005074
-5668.0,5669,1038.090715
-8526.0,8527,1053.727687
-84706.0,84707,1214.179982
-3208.0,3209,1220.871156
-1140.0,1141,1223.74228
-11958.0,11959,1245.053967
-28956.0,28957,1301.668586
-9508.0,9509,1318.216967
-14452.0,14453,1345.331293
-13012.0,13013,1371.091172
-2158.0,2159,1375.016987
-28960.0,28961,1430.373869
-13640.0,13641,1455.317585
-41934.0,41935,1536.427887
-15806.0,15807,1567.43935
-3470.0,3471,1572.731956
-5130.0,5131,1583.417782
-33432.0,33433,1647.412491
-9938.0,9939,1666.584128
-8788.0,8789,1682.695791
-27632.0,27633,1733.499558
-15460.0,15461,1761.700809
-17428.0,17429,1795.513963
-19630.0,19631,1831.691066
-4046.0,4047,1839.221726
-4170.0,4171,1846.879317
-63742.0,63743,1970.683261
-25462.0,25463,2018.324147
-1398.0,1399,2021.480557
-12736.0,12737,2045.034889
-5936.0,5937,2056.294315
-11544.0,11545,2077.100422
-6970.0,6971,2091.662651
-5592.0,5593,2102.578013
-12884.0,12885,2126.521252
-6280.0,6281,2138.145085
-4890.0,4891,2146.765567
-9576.0,9577,2165.389315
-13650.0,13651,2191.856713
-39198.0,39199,2266.126635
-3964.0,3965,2273.640493
-3252.0,3253,2278.675587
-3614.0,3615,2285.815132
-14432.0,14433,2313.188052
-40088.0,40089,2389.984744
-27110.0,27111,2441.138762
-7654.0,7655,2456.15382
-7318.0,7319,2468.831761
-7454.0,7455,2483.653352
-15306.0,15307,2511.790815
-16312.0,16313,2542.534116
-4302.0,4303,2550.592662
-736.0,737,2553.073042
-8906.0,8907,2569.11256
-42.0,43,2569.157302
-5558.0,5559,2579.997885
-1408.0,1409,2583.16135
-3886.0,3887,2588.845776
-41884.0,41885,2669.773747
-8858.0,8859,2685.812948
-20384.0,20385,2724.632246
-40652.0,40653,2802.135197
-32794.0,32795,2864.777664
-2864.0,2865,2869.619061
-35010.0,35011,2937.835177
-18042.0,18043,2970.969293
-14210.0,14211,2998.320541
-6720.0,6721,3012.261006
-5396.0,5397,3021.288641
-11956.0,11957,3044.220488
-31352.0,31353,3103.414001
-7806.0,7807,3118.64266
-2966.0,2967,3125.335325
-8688.0,8689,3141.276653
-732.0,733,3142.026688
-19500.0,19501,3180.185149
-12222.0,12223,3203.394007
-24112.0,24113,3249.835883
-2140.0,2141,3253.733604
-7278.0,7279,3266.604502
-17996.0,17997,3301.673711
-10864.0,10865,3321.649116
-14998.0,14999,3351.846401
-22792.0,22793,3394.946583
-7774.0,7775,3408.35179
-3674.0,3675,3415.623583
-25588.0,25589,3465.41301
-450.0,451,3465.87681
-14938.0,14939,3493.958315
-10894.0,10895,3516.057822
-18194.0,18195,3549.232013
-1148.0,1149,3552.146662
-14522.0,14523,3579.713087
-6336.0,6337,3591.518471
-27588.0,27589,3645.046486
-6222.0,6223,3656.819221
-3702.0,3703,3664.0875
-19044.0,19045,3699.699901
-17120.0,17121,3731.744526
-33208.0,33209,3794.597178
-19610.0,19611,3832.779863
-42.0,43,3832.825469
-1852.0,1853,3836.473041
-15952.0,15953,3867.248637
-17312.0,17313,3899.336512
-426.0,427,3899.774625
-16944.0,16945,3933.392173
-14048.0,14049,3960.343292
-2890.0,2891,3965.032031
-506.0,507,3965.553728
-15216.0,15217,3996.039754
-7250.0,7251,4008.81126
-23830.0,23831,4055.038066
-18624.0,18625,4090.518771
-4380.0,4381,4098.505758
-634.0,635,4099.160581
-21754.0,21755,4141.748994
-10272.0,10273,4161.20291
-16392.0,16393,4192.699597
-9174.0,9175,4209.394357
-2564.0,2565,4215.563059
-2224.0,2225,4219.606454
-4338.0,4339,4227.550248
-9170.0,9171,4244.0494
-3098.0,3099,4250.819344
-10384.0,10385,4270.430459
-6906.0,6907,4282.924967
-5786.0,5787,4294.196666
-6124.0,6125,4305.799422
-13634.0,13635,4332.658397
-5498.0,5499,4341.765182
-2658.0,2659,4348.174306
-1756.0,1757,4351.728691
-15192.0,15193,4380.035461
-14862.0,14863,4407.814308
-2050.0,2051,4411.668857
-10576.0,10577,4431.478645
-32570.0,32571,4493.943916
-10886.0,10887,4515.864105
-1602.0,1603,4517.515537
-7706.0,7707,4532.638034
-11776.0,11777,4555.506542
-29428.0,29429,4610.628017
-2002.0,2003,4614.425599
-2142.0,2143,4618.342458
-160.0,161,4618.507324
-4202.0,4203,4628.182385
-19266.0,19267,4664.003628
-57724.0,57725,4773.667278
-60354.0,60355,4890.136071
-100001.0,100001,5079.969949
-64992.0,64993,5204.529776
-24168.0,24169,5251.256774
-2608.0,2609,5255.693725
-10256.0,10257,5275.18006
-1246.0,1247,5278.222451
-3772.0,3773,5285.564534
-5310.0,5311,5294.49046
-6006.0,6007,5306.004848
-8554.0,8555,5321.920282
-12306.0,12307,5345.677231
-14856.0,14857,5375.323678
-2570.0,2571,5379.6987
-6852.0,6853,5392.174946
-10128.0,10129,5411.630893
-1106.0,1107,5414.513437
-832.0,833,5415.367314
-13172.0,13173,5441.354468
-65656.0,65657,5567.603141
-9798.0,9799,5585.024993
-40242.0,40243,5662.958454
-14640.0,14641,5691.04526
-7464.0,7465,5706.01938
-114.0,115,5706.139572
-16062.0,16063,5737.371615
-352.0,353,5737.735637
-4766.0,4767,5746.226213
-41332.0,41333,5825.141935
-18142.0,18143,5860.255829
-694.0,695,5862.718127
-91080.0,91081,6036.795489
-19138.0,19139,6072.870629
-23688.0,23689,6119.034711
-452.0,453,6119.497727
-3198.0,3199,6126.23356
-28090.0,28091,6180.022625
-7306.0,7307,6192.876927
-366.0,367,6193.252775
-4720.0,4721,6203.464022
-7968.0,7969,6216.881679
-12208.0,12209,6240.569337
-18362.0,18363,6275.870317
-16868.0,16869,6309.206227
-652.0,653,6309.874371
-17172.0,17173,6341.682131
-11900.0,11901,6364.698917
-31280.0,31281,6424.110488
-7478.0,7479,6439.090315
-11458.0,11459,6461.742725
-1316.0,1317,6463.102477
-2344.0,2345,6467.279643
-3722.0,3723,6474.597028
-4918.0,4919,6484.939828
-12614.0,12615,6508.619885
-7086.0,7087,6521.156811
-11668.0,11669,6543.999518
-3688.0,3689,6551.348971
-10472.0,10473,6571.230284
-33232.0,33233,6635.027526
-14766.0,14767,6662.760015
-1446.0,1447,6665.999
-7942.0,7943,6681.25036
-224.0,225,6681.482666
-10922.0,10923,6701.668001
-10850.0,10851,6723.757986
-12452.0,12453,6747.636969
-4436.0,4437,6755.770252
-4736.0,4737,6764.177693
-26506.0,26507,6815.608839
-12502.0,12503,6839.24917
-2880.0,2881,6845.702968
-7606.0,7607,6858.835119
-6258.0,6259,6870.515371
-15584.0,15585,6901.053174
-85246.0,85247,7065.495536
-27632.0,27633,7117.752533
-13948.0,13949,7145.542049
-410.0,411,7145.965932
-27626.0,27627,7199.9168
-6008.0,6009,7211.469666
-23474.0,23475,7256.047028
-6762.0,6763,7268.539415
-680.0,681,7271.035418
-3512.0,3513,7276.450415
-2654.0,2655,7282.770913
-5000.0,5001,7291.525136
-4906.0,4907,7302.13901
-8656.0,8657,7318.449639
-18406.0,18407,7353.892018
-8314.0,8315,7369.638057
-9734.0,9735,7388.732072
-10776.0,10777,7408.970527
-2676.0,2677,7413.534336
-9334.0,9335,7432.245245
-20492.0,20493,7471.720892
-1710.0,1711,7475.261024
-19962.0,19963,7512.32461
-22292.0,22293,7554.960154
-3240.0,3241,7561.819006
-6574.0,6575,7574.003007
-4538.0,4539,7582.166194
-22624.0,22625,7625.578162
-8590.0,8591,7641.481559
-8372.0,8373,7659.443919
-3138.0,3139,7664.465158
-17930.0,17931,7699.254194
-612.0,613,7699.880372
-5970.0,5971,7711.239473
-75544.0,75545,7856.365433
-2002.0,2003,7860.169424
-4732.0,4733,7868.518208
-10332.0,10333,7888.013303
-13310.0,13311,7914.284896
-2576.0,2577,7918.691055
-8360.0,8361,7934.331505
-30356.0,30357,7992.745736
-12328.0,12329,8016.305387
-10856.0,10857,8036.327769
-46920.0,46921,8126.389336
-9996.0,9997,8145.725252
-20124.0,20125,8184.794801
-20894.0,20895,8224.386007
-41722.0,41723,8303.633336
-4732.0,4733,8313.737725
-23118.0,23119,8357.731191
-1004.0,1005,8360.514376
-13426.0,13427,8384.995531
-5050.0,5051,8395.605642
-3160.0,3161,8400.598119
-14284.0,14285,8427.989769
-35054.0,35055,8495.387393
-23906.0,23907,8542.589455
-100001.0,100001,8737.90787
-31142.0,31143,8797.719779
-27414.0,27415,8849.820512
-5420.0,5421,8861.054733
-2698.0,2699,8865.633635
-18304.0,18305,8900.960721
-2440.0,2441,8905.232258
-23856.0,23857,8951.782497
-37372.0,37373,9023.432224
-2744.0,2745,9029.817494
-11600.0,11601,9051.196436
-11132.0,11133,9073.47559
-67828.0,67829,9203.814453
-43764.0,43765,9287.889796
-85800.0,85801,9455.362587
-22964.0,22965,9499.67539
-18986.0,18987,9537.793203
-32696.0,32697,9601.599779
-33668.0,33669,9666.116088
-31898.0,31899,9728.176724
-48248.0,48249,9820.822098
-442.0,443,9821.278756
-2164.0,2165,9825.268454
-10378.0,10379,9845.088621
-32320.0,32321,9907.582661
-34454.0,34455,9974.439002
-1864.0,1865,9978.11893
-14434.0,14435,10005.851428
-9032.0,9033,10022.439276
-4562.0,4563,10032.526968
-16130.0,16131,10063.579081
-17474.0,17475,10096.418856
-31090.0,31091,10155.979509
-23174.0,23175,10202.112782
-89148.0,89149,10373.167192
-9596.0,9597,10391.721673
-13826.0,13827,10418.134602
-21442.0,21443,10458.118654
-3120.0,3121,10464.755353
-1602.0,1603,10466.369175
-17864.0,17865,10500.480711
-26406.0,26407,10550.387743
-2828.0,2829,10554.945661
-11388.0,11389,10576.853247
-23012.0,23013,10619.529592
-6050.0,6051,10630.95085
-3476.0,3477,10637.957269
-5158.0,5159,10646.508757
-3178.0,3179,10653.159763
-6194.0,6195,10664.578905
-12788.0,12789,10688.107634
-8138.0,8139,10703.407887
-4248.0,4249,10711.299002
-142.0,143,10711.442909
-800.0,801,10713.981292
-610.0,611,10714.593235
-2834.0,2835,10719.175114
-30928.0,30929,10776.764035
-392.0,393,10778.873804
-23902.0,23903,10822.537884
-2474.0,2475,10826.746707
-50262.0,50263,10922.149531
-7132.0,7133,10936.384117
-12766.0,12767,10959.961997
-28374.0,28375,11013.881835
-440.0,441,11014.324337
-44886.0,44887,11099.356319
-11452.0,11453,11119.761175
-3016.0,3017,11126.423393
-1052.0,1053,11127.478286
-39116.0,39117,11201.125545
-38056.0,38057,11273.602047
-30050.0,30051,11330.869529
-4374.0,4375,11338.657465
-14284.0,14285,11365.178349
-25454.0,25455,11412.27635
-15396.0,15397,11441.596794
-22690.0,22691,11483.74379
-23460.0,23461,11526.621946
-9198.0,9199,11544.646183
-9192.0,9193,11560.673966
-4438.0,4439,11568.70221
-7674.0,7675,11583.305261
-10890.0,10891,11602.780921
-18534.0,18535,11639.196671
-7100.0,7101,11651.598346
-11792.0,11793,11674.184532
-12660.0,12661,11697.245162
-16002.0,16003,11727.481626
-332.0,333,11727.816698
-19022.0,19023,11762.951687
-30190.0,30191,11819.588933
-30158.0,30159,11876.517977
-13396.0,13397,11900.815225
-23058.0,23059,11943.528822
-15128.0,15129,11972.792195
-10024.0,10025,11991.708961
-6198.0,6199,12003.197114
-3676.0,3677,12010.451298
-42214.0,42215,12088.30835
-2200.0,2201,12092.446393
-10752.0,10753,12113.781377
-8522.0,8523,12129.302302
-18848.0,18849,12164.187688
-12882.0,12883,12188.27159
-15476.0,15477,12218.120461
-33534.0,33535,12280.858305
-15166.0,15167,12310.407674
-2664.0,2665,12314.840254
-664.0,665,12315.504593
-15134.0,15135,12345.12422
-5030.0,5031,12353.814913
-15032.0,15033,12381.468839
-12312.0,12313,12404.506335
-6196.0,6197,12415.994578
-8636.0,8637,12433.892496
-6086.0,6087,12445.148208
-15602.0,15603,12472.217272
-676.0,677,12472.889275
-8174.0,8175,12488.100416
-51912.0,51913,12586.735554
-8408.0,8409,12602.524595
-100001.0,100001,12790.767775
-19772.0,19773,12826.752729
-21254.0,21255,12867.796772
-21668.0,21669,12907.591283
-6844.0,6845,12921.535068
-22824.0,22825,12964.35721
-13720.0,13721,12990.607335
-32122.0,32123,13049.743939
-28816.0,28817,13103.757351
-6654.0,6655,13117.70413
-16324.0,16325,13148.394565
-846.0,847,13149.24668
-22442.0,22443,13191.561448
-12056.0,12057,13214.510177
-13168.0,13169,13238.797507
-624.0,625,13241.165499
-788.0,789,13241.957017
-8542.0,8543,13257.588255
-39260.0,39261,13331.342906
-15768.0,15769,13361.6008
-10364.0,10365,13381.098103
-46542.0,46543,13469.999041
-42.0,43,13470.045249
-1876.0,1877,13473.684784
-22400.0,22401,13515.787869
-17824.0,17825,13548.131461
-1958.0,1959,13551.840048
-9536.0,9537,13570.497462
-38468.0,38469,13643.434283
-7504.0,7505,13656.140177
-13548.0,13549,13681.963368
-14508.0,14509,13708.913497
-3068.0,3069,13715.451018
-33990.0,33991,13778.176966
-9688.0,9689,13796.617018
-10824.0,10825,13816.348184
-19088.0,19089,13853.077854
-2332.0,2333,13857.161747
-7766.0,7767,13870.052584
-38724.0,38725,13942.811325
-21726.0,21727,13983.984119
-7912.0,7913,13999.022753
-28476.0,28477,14052.095325
-38068.0,38069,14122.705967
-16004.0,16005,14152.877708
-52382.0,52383,14251.564915
-14064.0,14065,14278.258067
-9986.0,9987,14295.260687
-12074.0,12075,14317.955849
-11166.0,11167,14339.74215
-9036.0,9037,14355.972518
-34684.0,34685,14420.89447
-36370.0,36371,14490.325392
-40470.0,40471,14567.294557
-38036.0,38037,14638.114067
-13004.0,13005,14663.851548
-9780.0,9781,14680.825761
-24468.0,24469,14726.906307
-49196.0,49197,14819.965481
-19530.0,19531,14857.638773
-350.0,351,14857.992604
-5442.0,5443,14868.774862
-10262.0,10263,14888.137726
-6864.0,6865,14900.285917
-2638.0,2639,14904.705555
-3044.0,3045,14911.283847
-6442.0,6443,14923.01123
-17236.0,17237,14954.907263
-7432.0,7433,14969.686347
-17778.0,17779,15003.957099
-5216.0,5217,15012.719931
-3360.0,3361,15019.678283
-21094.0,21095,15058.921879
-16560.0,16561,15089.884048
-42084.0,42085,15170.213993
-4910.0,4911,15178.803334
-1444.0,1445,15182.038334
-9022.0,9023,15198.161129
-22792.0,22793,15240.712893
-10568.0,10569,15261.944242
-4222.0,4223,15269.679895
-20874.0,20875,15308.714672
-392.0,393,15309.109612
-450.0,451,15309.561225
-658.0,659,15311.94639
-3436.0,3437,15317.173467
-5312.0,5313,15327.941797
-20380.0,20381,15366.484497
-7408.0,7409,15379.13123
-4898.0,4899,15389.311343
-1082.0,1083,15390.395739
-18100.0,18101,15424.673369
-2352.0,2353,15428.767003
-964.0,965,15431.469423
-6208.0,6209,15442.895319
-18894.0,18895,15478.08476
-4798.0,4799,15486.370599
-22432.0,22433,15528.877458
-4904.0,4905,15539.004257
-5726.0,5727,15549.971904
-3960.0,3961,15557.446041
-10810.0,10811,15577.193036
-33080.0,33081,15638.779456
-44132.0,44133,15722.681527
-3954.0,3955,15728.425351
-3598.0,3599,15735.530906
-6198.0,6199,15747.1265
-13386.0,13387,15772.919655
-2288.0,2289,15776.93092
-29580.0,29581,15831.588841
-15356.0,15357,15861.428259
-53764.0,53765,15962.055453
-15208.0,15209,15991.677103
-20896.0,20897,16030.95951
-36248.0,36249,16097.92256
-11062.0,11063,16119.632827
-26366.0,26367,16169.449523
-13046.0,13047,16193.133083
-6408.0,6409,16205.050631
-1444.0,1445,16208.266243
-13982.0,13983,16234.914565
-3852.0,3853,16242.299943
-6870.0,6871,16254.465064
-20528.0,20529,16293.066893
-12534.0,12535,16316.241087
-82392.0,82393,16471.661637
-76160.0,76161,16616.933739
-45732.0,45733,16702.988426
-6342.0,6343,16714.646685
-5916.0,5917,16725.902552
-15838.0,15839,16756.411712
-12618.0,12619,16779.90118
-11406.0,11407,16800.461618
-100001.0,100001,16990.267877
-26528.0,26529,17040.588946
-4988.0,4989,17050.894038
-61178.0,61179,17165.938653
-25782.0,25783,17215.633731
-7554.0,7555,17230.319162
-5528.0,5529,17239.402275
-8328.0,8329,17254.992991
-15022.0,15023,17284.413689
-4088.0,4089,17292.022045
-10086.0,10087,17311.062131
-15476.0,15477,17339.386009
-6760.0,6761,17353.241536
-22324.0,22325,17393.309286
-7388.0,7389,17407.777519
-6040.0,6041,17419.147932
-17448.0,17449,17453.048228
-38924.0,38925,17526.439634
-44764.0,44765,17609.543972
-2366.0,2367,17615.410674
-20904.0,20905,17653.924094
-4072.0,4073,17661.422374
-28354.0,28355,17714.763139
-5866.0,5867,17724.061459
-21710.0,21711,17765.525592
-9520.0,9521,17784.210771
-8324.0,8325,17799.544129
-1196.0,1197,17800.730182
-100001.0,100001,17989.42337
-15248.0,15249,18019.015069
-36114.0,36115,18086.076603
-1458.0,1459,18089.27794
-23704.0,23705,18134.710752
-18410.0,18411,18169.064395
-26480.0,26481,18217.002791
-34686.0,34687,18282.481131
-5794.0,5795,18293.539166
-19940.0,19941,18331.393952
-4950.0,4951,18339.77552
-34900.0,34901,18405.362853
-4352.0,4353,18415.239965
-6526.0,6527,18426.955262
-13758.0,13759,18450.991832
-33192.0,33193,18514.537045
-240.0,241,18514.77812
-7258.0,7259,18527.164203
-5734.0,5735,18538.04188
-14644.0,14645,18565.029819
-17230.0,17231,18598.60437
-5968.0,5969,18609.88982
-12740.0,12741,18633.273408
-18200.0,18201,18667.585976
-25800.0,25801,18714.824113
-8966.0,8967,18732.796343
-2928.0,2929,18737.504377
-25404.0,25405,18786.815181
-7022.0,7023,18799.107188
-25600.0,25601,18846.456728
-5614.0,5615,18857.464882
