#{"t_start": 1732665547.880527, "env_id": "None"}
r,l,t
-6200.0,6201,9.842705
-31470.0,31471,52.399958
-440.0,441,52.737233
-8344.0,8345,63.778864
-6930.0,6931,73.785136
-9116.0,9117,85.440931
-3852.0,3853,90.652979
-40242.0,40243,146.036457
-1378.0,1379,147.07958
-14590.0,14591,166.666136
-14312.0,14313,186.05848
-37060.0,37061,236.750535
-28696.0,28697,281.907315
-9726.0,9727,300.201089
-100001.0,100001,456.596869
-100001.0,100001,593.445568
-100001.0,100001,728.557685
-39072.0,39073,780.285286
-58874.0,58875,857.700974
-39894.0,39895,909.545749
-100001.0,100001,1072.183245
-18826.0,18827,1103.04409
-67532.0,67533,1215.451677
-58078.0,58079,1311.511936
-42188.0,42189,1382.283966
-26028.0,26029,1425.91226
-9844.0,9845,1440.85821
-10840.0,10841,1459.819599
-7552.0,7553,1471.106818
-7406.0,7407,1483.839314
