#{"t_start": 1732668547.9101496, "env_id": "None"}
r,l,t
-1666.0,1667,2.751021
-10926.0,10927,18.138768
-2682.0,2683,21.291316
-15710.0,15711,42.699362
-2780.0,2781,45.922219
-7832.0,7833,56.466004
-33754.0,33755,101.259984
-30418.0,30419,142.347824
-33900.0,33901,188.53838
-8776.0,8777,199.792256
-31142.0,31143,241.395076
-26166.0,26167,276.81637
-2676.0,2677,279.957331
-4186.0,4187,285.372834
-24254.0,24255,318.146989
-6144.0,6145,326.204564
-6968.0,6969,336.109848
-640.0,641,336.595894
-51198.0,51199,405.753385
-8266.0,8267,418.281132
-4908.0,4909,426.01051
-9836.0,9837,443.188344
-646.0,647,443.795609
-3066.0,3067,449.773305
-1690.0,1691,452.904068
-4520.0,4521,460.229068
-2866.0,2867,464.457915
-1552.0,1553,467.46348
-14174.0,14175,492.026301
-10536.0,10537,509.882538
-1230.0,1231,512.587152
-5546.0,5547,520.872665
-46.0,47,522.468918
-16646.0,16647,551.006314
-518.0,519,551.488899
-5178.0,5179,559.447457
-7306.0,7307,572.637487
-3186.0,3187,578.724948
-172.0,173,578.886349
-19130.0,19131,611.408133
-1664.0,1665,614.524679
-9846.0,9847,631.738973
-6476.0,6477,642.486585
-12982.0,12983,664.316246
-20424.0,20425,699.709744
-6136.0,6137,710.14245
-13368.0,13369,733.963275
-1858.0,1859,737.260787
-886.0,887,738.090602
-2502.0,2503,741.990213
-4408.0,4409,749.225907
-14362.0,14363,773.986515
-3206.0,3207,780.109113
-6322.0,6323,790.717046
-10264.0,10265,808.322731
-26598.0,26599,854.458507
-77080.0,77081,989.362715
-4460.0,4461,996.513842
-6848.0,6849,1007.359863
-756.0,757,1009.574262
-12740.0,12741,1030.628675
-12374.0,12375,1051.362364
-2352.0,2353,1055.027078
-2604.0,2605,1058.923711
-590.0,591,1059.463152
-2058.0,2059,1062.857314
-1056.0,1057,1065.341625
-26874.0,26875,1110.581186
-6754.0,6755,1121.331865
-7772.0,7773,1134.596805
-18468.0,18469,1165.555433
-20172.0,20173,1199.547869
-14038.0,14039,1223.152307
-79818.0,79819,1357.803447
-11840.0,11841,1377.941573
-33374.0,33375,1433.614586
-34398.0,34399,1491.42891
-5506.0,5507,1499.397996
-876.0,877,1501.696852
-13830.0,13831,1525.047009
-1358.0,1359,1526.269817
-6610.0,6611,1538.369503
-944.0,945,1539.21823
