#{"t_start": 1731879315.264965, "env_id": "None"}
r,l,t
-18658.0,18659,35.514006
-714.0,715,36.257984
-3974.0,3975,43.772335
-17440.0,17441,74.851678
-46288.0,46289,159.351006
-5338.0,5339,169.413141
-72540.0,72541,299.85763
-32456.0,32457,358.325929
-20998.0,20999,395.556742
-4054.0,4055,402.689999
-18196.0,18197,435.529409
-72086.0,72087,565.246532
-65668.0,65669,683.262572
-97736.0,97737,859.835871
-30292.0,30293,914.560523
-6120.0,6121,925.351812
-37290.0,37291,991.931906
-17928.0,17929,1024.325275
-13126.0,13127,1047.010354
-12292.0,12293,1068.993582
-51922.0,51923,1163.142459
-19686.0,19687,1197.276971
-48424.0,48425,1285.178562
-19420.0,19421,1319.119757
-65020.0,65021,1436.782294
-66940.0,66941,1557.882062
-16644.0,16645,1587.471258
-5064.0,5065,1595.639078
-11824.0,11825,1617.118717
-4534.0,4535,1624.780286
-6642.0,6643,1637.952419
-36366.0,36367,1702.121613
-10828.0,10829,1722.718532
-29068.0,29069,1774.670445
-2860.0,2861,1779.102769
-10662.0,10663,1797.819706
-17020.0,17021,1829.651869
-1992.0,1993,1833.226141
-2572.0,2573,1837.380255
-24834.0,24835,1881.889866
-63364.0,63365,1996.416296
-1650.0,1651,1999.647872
-20602.0,20603,2036.491689
-6944.0,6945,2048.181593
-18022.0,18023,2081.092597
-100001.0,100001,2261.908496
-14148.0,14149,2287.4123
-45432.0,45433,2368.720798
-10170.0,10171,2387.059383
-5520.0,5521,2397.314735
-100001.0,100001,2576.52151
-30568.0,30569,2631.834063
-100001.0,100001,2812.896251
-38844.0,38845,2883.16909
-5402.0,5403,2893.362595
-64674.0,64675,3009.256935
-2042.0,2043,3012.901187
-22230.0,22231,3053.363382
-100001.0,100001,3235.549956
-13892.0,13893,3261.014541
-31692.0,31693,3317.505604
-68440.0,68441,3442.833848
-22792.0,22793,3483.808786
-40892.0,40893,3557.977726
-56094.0,56095,3659.485647
-87148.0,87149,3818.841866
