#{"t_start": 1731870529.2130811, "env_id": "None"}
r,l,t
-8014.0,8015,7.32117
-10104.0,10105,16.238208
-8384.0,8385,23.259814
-5270.0,5271,27.987236
-13974.0,13975,40.325958
-1420.0,1421,41.822564
-340.0,341,41.984545
-400.0,401,42.174283
-6284.0,6285,47.657576
-2784.0,2785,49.803016
-36586.0,36587,82.110549
-1558.0,1559,83.688435
-6660.0,6661,89.333848
-4544.0,4545,93.148193
-6566.0,6567,99.568289
-2334.0,2335,101.502854
-7820.0,7821,108.506909
-1138.0,1139,109.053755
-6286.0,6287,114.509939
-3480.0,3481,117.800586
-2042.0,2043,119.597759
-990.0,991,120.068933
-21046.0,21047,139.115262
-7936.0,7937,146.171724
-2436.0,2437,148.15907
-7330.0,7331,154.112916
-12978.0,12979,166.154416
-3886.0,3887,169.795261
-568.0,569,170.073595
-20274.0,20275,189.678999
-2150.0,2151,191.671154
-7778.0,7779,199.33229
-4642.0,4643,203.528857
-2546.0,2547,205.731434
-10314.0,10315,215.222647
-20722.0,20723,233.191295
-744.0,745,234.337442
-6786.0,6787,239.756519
-1136.0,1137,240.298694
-1348.0,1349,241.62759
-3674.0,3675,244.755084
-7898.0,7899,251.264263
-48812.0,48813,290.97716
-4300.0,4301,294.401087
-7776.0,7777,300.807958
-8926.0,8927,307.754415
-34014.0,34015,334.754625
-1512.0,1513,336.151184
-1798.0,1799,337.680966
-13804.0,13805,348.974097
-22642.0,22643,367.102957
-196.0,197,367.198857
-19382.0,19383,382.390184
-4370.0,4371,386.466372
-34706.0,34707,414.375726
-25594.0,25595,434.777409
-36558.0,36559,464.370829
-3010.0,3011,466.475294
-23294.0,23295,485.656146
-15796.0,15797,497.912941
-6232.0,6233,502.904439
-100001.0,100001,584.022572
-2576.0,2577,586.642005
-2122.0,2123,588.358227
-35790.0,35791,617.242976
-6870.0,6871,622.602622
-23032.0,23033,641.963031
-12640.0,12641,652.133408
-13192.0,13193,662.678174
-12294.0,12295,672.858964
-26832.0,26833,695.226261
-9702.0,9703,703.318795
-3842.0,3843,706.526454
-1722.0,1723,708.032224
-832.0,833,708.429121
-2816.0,2817,711.154981
-5108.0,5109,715.00305
-6718.0,6719,720.324937
-2634.0,2635,722.967878
-2016.0,2017,724.632155
-2772.0,2773,726.660797
-6220.0,6221,731.733495
-3872.0,3873,734.994022
-7594.0,7595,741.407644
-15170.0,15171,753.591029
-35136.0,35137,782.557831
-16046.0,16047,795.999934
-446.0,447,796.214853
-13054.0,13055,807.37292
-7030.0,7031,812.841507
-32818.0,32819,840.148361
-25602.0,25603,861.688184
-28400.0,28401,885.147007
-59366.0,59367,933.564474
-30062.0,30063,958.558794
-10424.0,10425,967.085473
-17700.0,17701,981.929843
-17958.0,17959,996.888258
-42192.0,42193,1031.304602
-85932.0,85933,1102.469889
-100001.0,100001,1185.202117
-100001.0,100001,1267.332485
-62068.0,62069,1318.322644
-10236.0,10237,1326.758916
-35872.0,35873,1356.468767
-1538.0,1539,1357.213659
-2594.0,2595,1359.844849
-37774.0,37775,1390.527754
-52514.0,52515,1433.949198
-18460.0,18461,1449.053413
-5866.0,5867,1453.962268
-16182.0,16183,1467.247756
-25298.0,25299,1488.041646
-100001.0,100001,1570.257516
-4484.0,4485,1573.803866
-730.0,731,1574.158052
-67564.0,67565,1629.614301
-12230.0,12231,1639.8446
-25282.0,25283,1661.350275
-132.0,133,1661.41498
-29130.0,29131,1685.214635
-11258.0,11259,1694.077104
-43578.0,43579,1730.861743
-14204.0,14205,1742.540017
-13122.0,13123,1753.070956
-23854.0,23855,1773.38475
-21948.0,21949,1791.231416
-37238.0,37239,1822.88081
-100001.0,100001,1904.799074
-60970.0,60971,1954.621758
-100001.0,100001,2037.628191
-18752.0,18753,2052.786097
-18164.0,18165,2067.76926
-64622.0,64623,2122.322535
-9976.0,9977,2130.038594
-63874.0,63875,2183.051754
-29442.0,29443,2206.669969
-5588.0,5589,2211.39843
-16320.0,16321,2224.795434
-14338.0,14339,2236.431473
-14996.0,14997,2248.400806
-7530.0,7531,2254.737398
-14626.0,14627,2266.525543
-7970.0,7971,2273.172775
-4072.0,4073,2276.55409
-14652.0,14653,2288.52597
-55368.0,55369,2334.256832
-3448.0,3449,2337.294758
-1376.0,1377,2337.962381
-3890.0,3891,2341.260667
-256.0,257,2341.384634
-6900.0,6901,2347.569143
-7270.0,7271,2353.164946
-5800.0,5801,2358.058014
-3258.0,3259,2361.026475
-2694.0,2695,2363.024668
-22376.0,22377,2381.492249
-3128.0,3129,2383.6956
-5368.0,5369,2388.354294
-5492.0,5493,2393.08687
-12804.0,12805,2403.413055
-5504.0,5505,2408.133557
-6996.0,6997,2413.601116
-5774.0,5775,2418.470744
-11506.0,11507,2428.184193
-4538.0,4539,2431.763584
-3128.0,3129,2433.97036
-5454.0,5455,2438.665564
-3624.0,3625,2441.810877
-2374.0,2375,2443.646799
-1348.0,1349,2444.999203
-5504.0,5505,2449.047947
-1652.0,1653,2450.561343
-616.0,617,2450.866358
-2714.0,2715,2453.591337
-7664.0,7665,2459.461275
-20146.0,20147,2476.777675
-15752.0,15753,2491.117247
-9274.0,9275,2498.966605
-5690.0,5691,2504.240525
-7068.0,7069,2511.010137
-27818.0,27819,2535.279041
-6258.0,6259,2540.81456
-12982.0,12983,2552.963943
-2984.0,2985,2555.257802
-15420.0,15421,2569.419677
-34214.0,34215,2599.276022
-11080.0,11081,2609.593663
-24318.0,24319,2631.340791
-4500.0,4501,2635.168046
-50048.0,50049,2679.538043
-27774.0,27775,2704.773771
-13570.0,13571,2716.425133
-28130.0,28131,2741.737144
-2128.0,2129,2743.598756
-46454.0,46455,2785.085811
-15922.0,15923,2799.457296
-32422.0,32423,2828.495728
-21366.0,21367,2847.15141
