#{"t_start": 1731451479.2637384, "env_id": "None"}
r,l,t
-702.0,703,1.793587
-4966.0,4967,5.451801
-3498.0,3499,8.428377
-4318.0,4319,11.788456
-2576.0,2577,13.656205
-186.0,187,13.742248
-4214.0,4215,17.046314
-5424.0,5425,21.609675
-718.0,719,21.941668
-1924.0,1925,23.520451
-204.0,205,24.301201
-3966.0,3967,26.817238
-708.0,709,27.82523
-1112.0,1113,28.33629
-142.0,143,28.402247
-1196.0,1197,29.634907
-280.0,281,29.76398
-850.0,851,30.834225
-2610.0,2611,32.712883
-4136.0,4137,35.973915
-906.0,907,36.390678
-3096.0,3097,39.17981
-56.0,57,39.206293
-1714.0,1715,40.673165
-2962.0,2963,42.7127
-1678.0,1679,44.165417
-2548.0,2549,46.013015
-1916.0,1917,47.59569
-806.0,807,48.660122
-778.0,779,49.023054
-782.0,783,49.387892
-7164.0,7165,55.50952
-1300.0,1301,56.125736
-1812.0,1813,57.804769
-2822.0,2823,60.739969
-178.0,179,60.822517
-3090.0,3091,62.973523
-1864.0,1865,64.508133
-3094.0,3095,67.280864
-2226.0,2227,68.97764
-14318.0,14319,80.35678
-884.0,885,80.76479
-6788.0,6789,86.591661
-2572.0,2573,88.441293
-336.0,337,88.595151
-706.0,707,88.917959
-1380.0,1381,90.225721
-4138.0,4139,93.469875
-1360.0,1361,94.764735
-1208.0,1209,95.315647
-438.0,439,95.516212
-2370.0,2371,97.948921
-3130.0,3131,100.052835
-9124.0,9125,107.610733
-572.0,573,107.874295
-2904.0,2905,109.87595
-3096.0,3097,112.667787
-1766.0,1767,114.17562
-1716.0,1717,115.659829
-2874.0,2875,117.678452
-2158.0,2159,119.368777
-6018.0,6019,124.153046
-1302.0,1303,125.421629
-498.0,499,125.649752
-7548.0,7549,131.134683
-17250.0,17251,145.148612
-7060.0,7061,150.341815
-13846.0,13847,161.47679
-6962.0,6963,167.403157
-10376.0,10377,175.52747
-630.0,631,175.816716
-1404.0,1405,177.104671
-18094.0,18095,190.534537
-24508.0,24509,209.537805
-4370.0,4371,213.558678
-31810.0,31811,237.794848
-1326.0,1327,239.042363
-3390.0,3391,241.233364
-864.0,865,242.272039
