#{"t_start": 1731536502.4630628, "env_id": "None"}
r,l,t
-7978.0,7979,7.805416
-246.0,247,8.763031
-2908.0,2909,11.120255
-3908.0,3909,14.422894
-2692.0,2693,16.441751
-4990.0,4991,20.957603
-7566.0,7567,26.581328
-7384.0,7385,32.783905
-3780.0,3781,35.934806
-2456.0,2457,37.777884
-4252.0,4253,41.139915
-13166.0,13167,51.43741
-158.0,159,52.196815
-2722.0,2723,54.157252
-3652.0,3653,57.259184
-4338.0,4339,60.655542
-7504.0,7505,66.212859
-398.0,399,67.087258
-2908.0,2909,69.135075
-20828.0,20829,85.730259
-3918.0,3919,88.940663
-1426.0,1427,90.290073
-1142.0,1143,90.825042
-1052.0,1053,92.000505
-4426.0,4427,95.436444
-1490.0,1491,96.833564
-460.0,461,97.049402
-3902.0,3903,100.265656
-354.0,355,100.430817
-18928.0,18929,115.472214
-14492.0,14493,127.058446
-16846.0,16847,141.141027
-9558.0,9559,148.35845
-6910.0,6911,154.436508
-23470.0,23471,172.995084
-13436.0,13437,184.09929
-10622.0,10623,192.493591
-8350.0,8351,199.154176
-5946.0,5947,203.999042
-3386.0,3387,206.970748
-4800.0,4801,210.589115
-12548.0,12549,220.583647
-6378.0,6379,225.621928
-15242.0,15243,238.249915
-6442.0,6443,243.340992
-7846.0,7847,249.748629
-24474.0,24475,268.77922
-2880.0,2881,271.501424
-4286.0,4287,274.874511
-996.0,997,275.340786
-5306.0,5307,279.861882
-3832.0,3833,283.023
-8748.0,8749,289.851973
-31960.0,31961,315.755244
-9612.0,9613,322.980127
-11230.0,11231,332.328754
-2906.0,2907,334.369006
-410.0,411,335.247878
-8454.0,8455,342.072096
-8010.0,8011,348.565556
-8240.0,8241,355.161093
-1146.0,1147,355.697259
-15546.0,15547,368.430352
-1412.0,1413,369.772143
-8516.0,8517,376.475365
-1608.0,1609,377.22622
-14410.0,14411,388.725886
-8298.0,8299,396.012332
-3510.0,3511,398.33745
-51116.0,51117,439.258801
-73166.0,73167,498.209086
-22292.0,22293,516.175527
-20058.0,20059,532.53905
-13256.0,13257,542.978027
-904.0,905,544.093018
-474.0,475,544.314966
-12362.0,12363,554.235504
-1462.0,1463,555.603878
-1562.0,1563,556.337261
-5120.0,5121,560.791171
-712.0,713,561.124611
-5044.0,5045,565.550379
-7654.0,7655,571.184573
-5730.0,5731,575.939364
-3674.0,3675,579.028095
-2764.0,2765,581.016068
-2576.0,2577,583.609153
-17038.0,17039,597.093116
-1062.0,1063,597.59143
-3276.0,3277,600.495782
-18342.0,18343,615.270578
-2922.0,2923,617.32882
-5466.0,5467,621.982521
-2374.0,2375,623.781134
-3894.0,3895,626.98387
-8350.0,8351,633.632948
-4588.0,4589,637.152912
