#{"t_start": 1732633624.5737455, "env_id": "None"}
r,l,t
-1060.0,1061,2.625229
-3448.0,3449,9.427834
-300.0,301,9.740061
-308.0,309,10.064838
-256.0,257,10.3281
-3502.0,3503,17.132353
-2822.0,2823,21.636616
-2324.0,2325,25.628513
-2998.0,2999,31.906112
-1618.0,1619,35.165539
-256.0,257,35.429552
-866.0,867,36.323838
-1348.0,1349,39.317007
-622.0,623,39.955274
-2864.0,2865,46.091418
-3748.0,3749,51.552207
-170.0,171,51.728009
-1128.0,1129,54.479677
-288.0,289,54.775953
-846.0,847,57.246843
-334.0,335,57.595672
-472.0,473,58.081076
-688.0,689,58.792094
-420.0,421,59.223215
-3894.0,3895,66.413042
-4916.0,4917,76.281485
-5544.0,5545,85.1734
-11404.0,11405,106.793282
-12768.0,12769,129.812161
-3612.0,3613,136.707119
-1298.0,1299,139.6378
-3390.0,3391,144.707715
-1402.0,1403,147.740157
-1068.0,1069,150.4322
-542.0,543,150.987324
-3284.0,3285,155.949904
-1086.0,1087,158.667359
-6942.0,6943,170.599116
-108.0,109,170.711309
-254.0,255,172.570655
-656.0,657,173.242652
-8126.0,8127,188.102918
-11782.0,11783,210.099159
-1650.0,1651,211.795884
-1918.0,1919,215.36309
-442.0,443,217.410684
-5024.0,5025,225.760378
-3004.0,3005,230.443062
-6438.0,6439,243.580418
-428.0,429,244.018929
-4166.0,4167,251.483022
-246.0,247,251.740201
-14.0,15,251.755703
-1052.0,1053,252.836391
-2070.0,2071,256.558744
-4234.0,4235,265.717255
-2238.0,2239,269.609322
-710.0,711,270.340116
-510.0,511,270.861843
-6298.0,6299,282.150773
-3274.0,3275,288.708138
-884.0,885,289.617944
-2834.0,2835,295.668537
-2304.0,2305,299.624957
-2024.0,2025,303.287429
-4254.0,4255,310.831316
-1614.0,1615,314.08114
-570.0,571,314.667659
-122.0,123,314.793183
-9424.0,9425,332.66052
-11134.0,11135,352.293739
-1168.0,1169,355.095999
-488.0,489,355.600596
-2338.0,2339,359.61301
-4624.0,4625,367.563736
-3042.0,3043,373.887995
-198.0,199,374.091421
-2504.0,2505,378.266737
-3720.0,3721,385.287202
-6544.0,6545,396.832245
-160.0,161,396.996912
-9954.0,9955,415.448977
-6702.0,6703,427.165085
-2268.0,2269,431.096555
-4510.0,4511,440.54012
-3230.0,3231,445.453156
-8758.0,8759,460.928824
-196.0,197,462.732535
-5822.0,5823,471.859022
-1788.0,1789,475.277295
-2630.0,2631,481.16154
-498.0,499,481.667366
-4706.0,4707,489.639452
-340.0,341,489.984774
-3018.0,3019,496.244296
-1480.0,1481,497.752341
-8116.0,8117,512.393999
-438.0,439,514.404704
-1020.0,1021,515.439342
-8760.0,8761,530.69932
-4200.0,4201,539.717706
-1170.0,1171,540.907265
-8268.0,8269,555.693479
-5000.0,5001,565.52342
-2338.0,2339,569.472572
-990.0,991,570.475302
-1356.0,1357,573.433698
-5660.0,5661,583.937031
-212.0,213,584.151696
-5066.0,5067,592.454731
-920.0,921,594.968533
-5738.0,5739,603.95173
-212.0,213,605.749729
-1212.0,1213,606.977723
-2408.0,2409,610.989454
-5168.0,5169,620.988425
-1008.0,1009,622.008026
-1396.0,1397,625.006777
-1632.0,1633,628.232438
-404.0,405,628.643235
-138.0,139,628.782587
-3044.0,3045,635.007471
-8078.0,8079,649.589392
-44.0,45,649.63499
-126.0,127,649.762317
-4324.0,4325,657.284792
-3154.0,3155,662.042664
-660.0,661,664.282336
-462.0,463,664.749158
-334.0,335,665.08375
-2604.0,2605,669.280881
-526.0,527,669.807358
-146.0,147,671.530338
-3078.0,3079,676.202179
-72.0,73,676.275508
-2250.0,2251,680.118272
-4164.0,4165,687.465546
-3070.0,3071,693.71933
-1622.0,1623,696.928405
-6782.0,6783,708.511378
-8210.0,8211,723.182656
-2748.0,2749,727.521172
-532.0,533,728.058533
-3554.0,3555,734.780668
-3512.0,3513,741.478721
-7572.0,7573,755.536457
-6264.0,6265,766.600684
-1046.0,1047,767.653498
-202.0,203,767.856528
-794.0,795,770.238486
-9834.0,9835,786.590266
-546.0,547,788.721209
-6962.0,6963,800.50263
-10478.0,10479,819.166667
-1238.0,1239,822.002557
-954.0,955,822.961931
