#{"t_start": 1731612457.4770718, "env_id": "None"}
r,l,t
-24138.0,24139,45.038645
-8472.0,8473,60.319488
-17830.0,17831,93.921398
-17146.0,17147,126.570778
-11852.0,11853,146.970255
-6004.0,6005,157.990174
-1430.0,1431,161.085026
-13562.0,13563,186.770775
-6302.0,6303,198.089569
-10698.0,10699,217.335301
-2668.0,2669,221.669523
-100001.0,100001,407.409675
-59516.0,59517,517.909918
-10302.0,10303,536.760571
-18352.0,18353,570.548504
-9602.0,9603,588.79411
-2288.0,2289,592.729014
-588.0,589,593.319594
-1648.0,1649,596.606545
-43214.0,43215,676.444308
-38878.0,38879,747.540207
-9376.0,9377,765.62671
-5654.0,5655,774.578909
-2264.0,2265,778.483265
-12580.0,12581,802.967002
-33004.0,33005,863.418275
-8298.0,8299,878.389899
-16492.0,16493,908.47786
-14054.0,14055,934.601896
-10142.0,10143,953.157932
-7266.0,7267,965.414201
-12812.0,12813,988.396909
-2638.0,2639,994.346615
-2064.0,2065,998.100819
-1806.0,1807,1001.563752
-3402.0,3403,1006.629011
-15842.0,15843,1036.124998
-30232.0,30233,1092.651924
-48626.0,48627,1182.974215
-100001.0,100001,1367.143766
-29926.0,29927,1423.526283
-12104.0,12105,1446.078176
-7954.0,7955,1460.901658
-10146.0,10147,1479.729549
-6876.0,6877,1491.695105
-4120.0,4121,1499.237179
-10834.0,10835,1518.761584
-11394.0,11395,1540.700385
-5044.0,5045,1549.202565
-20984.0,20985,1590.020206
-9238.0,9239,1606.281859
-1600.0,1601,1609.591428
-1274.0,1275,1612.561358
-2786.0,2787,1617.101763
-14196.0,14197,1643.823106
-35578.0,35579,1709.806048
-8332.0,8333,1725.138549
-11772.0,11773,1747.583934
-588.0,589,1748.183674
-37488.0,37489,1820.187039
-268.0,269,1820.462292
-4320.0,4321,1828.279289
-15106.0,15107,1855.899905
-21604.0,21605,1897.272324
-25234.0,25235,1943.89389
-10390.0,10391,1963.051257
-318.0,319,1963.37757
-19036.0,19037,2000.351879
-17908.0,17909,2032.683548
-3928.0,3929,2040.056096
-100001.0,100001,2229.437732
-33988.0,33989,2294.579223
-1864.0,1865,2298.213938
-41146.0,41147,2375.60041
-7922.0,7923,2390.622722
-8706.0,8707,2406.446939
-6020.0,6021,2417.752866
-5438.0,5439,2426.749796
-5676.0,5677,2437.955819
-4526.0,4527,2446.02038
-22800.0,22801,2490.346214
-2860.0,2861,2494.947015
-5672.0,5673,2505.815962
-14344.0,14345,2532.511863
-282.0,283,2532.803184
-918.0,919,2533.736503
-1924.0,1925,2537.389508
-2464.0,2465,2541.590184
-63598.0,63599,2661.314154
-55376.0,55377,2765.42335
-11398.0,11399,2785.540554
-2920.0,2921,2791.845346
-3000.0,3001,2796.564055
-6140.0,6141,2807.807309
-10792.0,10793,2826.355206
-20278.0,20279,2855.433423
-30192.0,30193,2912.837946
-21072.0,21073,2952.264614
-100001.0,100001,3140.908307
-83678.0,83679,3298.831673
-15148.0,15149,3326.259634
-14186.0,14187,3352.874681
-19706.0,19707,3390.562206
-23554.0,23555,3433.661139
-2784.0,2785,3439.878194
-13082.0,13083,3463.765809
-7150.0,7151,3477.883512
-21838.0,21839,3517.547063
-2256.0,2257,3521.51851
-1754.0,1755,3524.96816
-16970.0,16971,3557.866973
-1986.0,1987,3559.885423
-1458.0,1459,3563.05836
-8290.0,8291,3578.399895
-5186.0,5187,3588.831457
-19178.0,19179,3624.341377
-9946.0,9947,3643.157727
-776.0,777,3643.94443
-6716.0,6717,3657.73018
-1514.0,1515,3659.266123
-200.0,201,3661.179317
-1508.0,1509,3662.710076
-1888.0,1889,3666.347951
-16928.0,16929,3697.599574
-17080.0,17081,3730.97655
-4366.0,4367,3738.800623
-11274.0,11275,3758.603999
-5734.0,5735,3769.573282
-1152.0,1153,3772.456604
-1070.0,1071,3773.54706
-5614.0,5615,3784.583344
-194.0,195,3784.782734
-14592.0,14593,3811.920783
-2284.0,2285,3815.968942
-7766.0,7767,3830.829453
-3320.0,3321,3837.621972
-8770.0,8771,3853.452713
-2076.0,2077,3857.275632
-6630.0,6631,3869.154668
-28374.0,28375,3922.864924
-11238.0,11239,3944.949332
-386.0,387,3945.345774
-962.0,963,3946.330342
-4920.0,4921,3956.712232
-2180.0,2181,3960.642064
-12062.0,12063,3983.456304
-4670.0,4671,3991.629409
-14206.0,14207,4018.36888
-6050.0,6051,4029.690331
-14326.0,14327,4056.538676
-1102.0,1103,4057.669367
-24292.0,24293,4103.785292
-7124.0,7125,4117.994139
-17934.0,17935,4150.716253
-4838.0,4839,4160.899979
-6624.0,6625,4172.828248
-398.0,399,4173.239232
-13992.0,13993,4199.874731
-9622.0,9623,4218.512161
-18210.0,18211,4253.193277
-23806.0,23807,4297.120291
-8086.0,8087,4312.419507
-10016.0,10017,4331.46159
-1012.0,1013,4334.23046
-830.0,831,4335.07893
-8970.0,8971,4351.186774
-1042.0,1043,4353.977719
-9988.0,9989,4372.820951
-3356.0,3357,4377.935613
-20026.0,20027,4415.929988
-6718.0,6719,4429.765999
-10522.0,10523,4449.173594
-3330.0,3331,4454.265939
-7876.0,7877,4469.452814
-576.0,577,4470.043139
-1462.0,1463,4473.235297
-6748.0,6749,4484.945707
-402.0,403,4487.051558
-2482.0,2483,4491.293929
-9672.0,9673,4509.957337
-1788.0,1789,4511.795002
-9654.0,9655,4527.283125
