#{"t_start": 1731647850.7450511, "env_id": "None"}
r,l,t
-11122.0,11123,21.608026
-52542.0,52543,108.829913
-19134.0,19135,134.31771
-100001.0,100001,273.075928
-34262.0,34263,318.761484
-100001.0,100001,456.830819
-100001.0,100001,594.795649
-51850.0,51851,664.701012
-21748.0,21749,694.707605
-16986.0,16987,717.205535
-40072.0,40073,772.306259
-100001.0,100001,908.990237
-51076.0,51077,978.539102
-52644.0,52645,1049.158557
-100001.0,100001,1186.107342
-15672.0,15673,1207.736614
-100001.0,100001,1344.875453
-100001.0,100001,1481.856436
-13514.0,13515,1499.377722
-33392.0,33393,1544.429549
-100001.0,100001,1681.754761
-100001.0,100001,1820.042058
-100001.0,100001,1958.762612
-10674.0,10675,1973.311173
-1100.0,1101,1975.3874
-100001.0,100001,2113.139785
-100001.0,100001,2249.771559
-93132.0,93133,2378.397489
-100001.0,100001,2516.080397
-34888.0,34889,2563.523374
-26540.0,26541,2599.930467
-69726.0,69727,2696.126783
-100001.0,100001,2833.808373
-100001.0,100001,2969.856683
-100001.0,100001,3109.240782
-100001.0,100001,3249.637406
-100001.0,100001,3389.823809
-100001.0,100001,3530.70724
-76270.0,76271,3637.214027
-35602.0,35603,3686.573421
-12378.0,12379,3703.378502
-100001.0,100001,3877.515333
-61218.0,61219,3988.862099
-63824.0,63825,4078.570431
-100001.0,100001,4219.043435
-100001.0,100001,4359.247
-100001.0,100001,4499.904945
-100001.0,100001,4654.961819
-100001.0,100001,4813.618782
-19518.0,19519,4841.528945
-100001.0,100001,4982.924831
-16040.0,16041,5005.292012
-67458.0,67459,5113.07053
-2394.0,2395,5117.328102
-100001.0,100001,5285.038812
-100001.0,100001,5478.868969
-30494.0,30495,5537.69962
-12818.0,12819,5561.384505
-76756.0,76757,5683.178664
-46004.0,46005,5747.41732
-71434.0,71435,5848.290271
-95050.0,95051,5984.036968
-38846.0,38847,6058.713457
-100001.0,100001,6250.561375
-100001.0,100001,6440.697123
-71180.0,71181,6560.243512
-100001.0,100001,6728.208846
-100001.0,100001,6891.428577
-100001.0,100001,7083.966287
-4088.0,4089,7091.699003
-100001.0,100001,7283.682705
-15894.0,15895,7314.820625
-29208.0,29209,7370.863151
-51870.0,51871,7472.013287
-4082.0,4083,7477.504699
-10146.0,10147,7491.619326
-26702.0,26703,7534.162624
-12138.0,12139,7557.492636
-20792.0,20793,7596.456446
-510.0,511,7596.973909
-7542.0,7543,7611.724189
-100001.0,100001,7802.811338
-39328.0,39329,7877.947526
-21774.0,21775,7918.086184
-19420.0,19421,7956.263799
-19112.0,19113,7984.911395
-8128.0,8129,7996.53472
-100001.0,100001,8158.135655
-100001.0,100001,8334.356159
-100001.0,100001,8477.301664
-100001.0,100001,8642.896573
-100001.0,100001,8826.878666
-31522.0,31523,8872.370017
-68610.0,68611,9003.915422
-24174.0,24175,9051.209242
-42950.0,42951,9133.867161
-9980.0,9981,9153.193708
-100001.0,100001,9346.826119
-100001.0,100001,9539.070533
-100001.0,100001,9685.690303
-56178.0,56179,9779.633631
-100001.0,100001,9921.040136
-60452.0,60453,10005.205666
-72154.0,72155,10106.537885
