#{"t_start": 1731666524.1304297, "env_id": "None"}
r,l,t
-100001.0,100001,93.436253
-100001.0,100001,178.941988
-100001.0,100001,264.823332
-100001.0,100001,350.654862
-100001.0,100001,436.719168
-100001.0,100001,530.478045
-100001.0,100001,625.086299
-100001.0,100001,715.666364
-100001.0,100001,803.929389
-100001.0,100001,892.168835
-100001.0,100001,979.539221
-100001.0,100001,1065.844351
-100001.0,100001,1153.687282
-100001.0,100001,1241.589388
-100001.0,100001,1329.709217
-100001.0,100001,1418.709007
-100001.0,100001,1507.25176
-100001.0,100001,1593.917783
-100001.0,100001,1681.922331
-24478.0,24479,1703.460056
-100001.0,100001,1796.373302
-100001.0,100001,1885.679873
-100001.0,100001,1974.707046
-100001.0,100001,2066.119653
-100001.0,100001,2155.990993
-100001.0,100001,2253.247964
-100001.0,100001,2348.837035
-100001.0,100001,2464.798336
-100001.0,100001,2557.314338
-79168.0,79169,2629.239738
-100001.0,100001,2721.399502
-100001.0,100001,2813.280102
-100001.0,100001,2904.408998
-100001.0,100001,2994.809381
-100001.0,100001,3083.889619
-100001.0,100001,3176.060669
-100001.0,100001,3268.501613
-100001.0,100001,3360.357482
-100001.0,100001,3452.513935
-100001.0,100001,3545.968509
-100001.0,100001,3638.010926
-18282.0,18283,3655.130461
-100001.0,100001,3748.560352
-100001.0,100001,3846.529923
-100001.0,100001,3940.859956
-100001.0,100001,4035.236848
-100001.0,100001,4134.216479
-100001.0,100001,4233.458249
-100001.0,100001,4333.251458
-100001.0,100001,4433.192964
-100001.0,100001,4532.130911
-100001.0,100001,4632.159886
-100001.0,100001,4730.591409
-100001.0,100001,4827.427959
-100001.0,100001,4924.934491
-100001.0,100001,5020.826185
-100001.0,100001,5115.816712
-100001.0,100001,5210.295252
-100001.0,100001,5304.617302
-100001.0,100001,5399.552775
-61180.0,61181,5458.199587
-100001.0,100001,5555.702583
-100001.0,100001,5653.238718
-100001.0,100001,5750.733743
-100001.0,100001,5846.672501
-100001.0,100001,5943.376171
-100001.0,100001,6030.43036
-100001.0,100001,6114.631183
-100001.0,100001,6198.41378
-100001.0,100001,6281.793634
-100001.0,100001,6364.381736
-100001.0,100001,6453.097839
-100001.0,100001,6548.211015
-100001.0,100001,6636.608213
-100001.0,100001,6725.179506
-100001.0,100001,6812.683106
-100001.0,100001,6899.543909
-100001.0,100001,6987.372352
-100001.0,100001,7072.430653
-100001.0,100001,7152.481661
-100001.0,100001,7231.972536
-100001.0,100001,7311.479697
-100001.0,100001,7389.922831
-100001.0,100001,7469.055411
-100001.0,100001,7548.226077
-100001.0,100001,7627.415652
-100001.0,100001,7706.643428
-100001.0,100001,7787.668597
-100001.0,100001,7866.171237
-100001.0,100001,7945.608862
-100001.0,100001,8026.974479
-100001.0,100001,8108.326236
-100001.0,100001,8189.819174
-100001.0,100001,8270.821246
-100001.0,100001,8357.952328
-100001.0,100001,8438.866455
-100001.0,100001,8526.051136
-100001.0,100001,8609.453977
-100001.0,100001,8694.357743
-100001.0,100001,8784.684657
-100001.0,100001,8866.541752
-100001.0,100001,8949.302591
-100001.0,100001,9037.042223
-100001.0,100001,9122.469316
-100001.0,100001,9207.500531
-100001.0,100001,9292.2728
-100001.0,100001,9378.248029
-100001.0,100001,9466.419354
-100001.0,100001,9552.385574
-100001.0,100001,9638.594582
-100001.0,100001,9725.315328
-100001.0,100001,9807.510416
-100001.0,100001,9908.258037
-100001.0,100001,10010.484526
-100001.0,100001,10101.678695
-100001.0,100001,10198.98173
-100001.0,100001,10293.840345
-100001.0,100001,10382.11437
-100001.0,100001,10487.927385
-100001.0,100001,10598.535359
-100001.0,100001,10698.234904
-100001.0,100001,10797.13758
-100001.0,100001,10895.166769
-100001.0,100001,11003.76076
-100001.0,100001,11112.454415
-100001.0,100001,11229.540479
-100001.0,100001,11326.162002
-100001.0,100001,11416.506305
-100001.0,100001,11507.912835
-100001.0,100001,11599.990417
-100001.0,100001,11689.897501
-100001.0,100001,11783.103971
-100001.0,100001,11871.844063
-100001.0,100001,11961.853605
-100001.0,100001,12050.571438
-100001.0,100001,12147.124593
-100001.0,100001,12241.530386
-100001.0,100001,12332.41647
-100001.0,100001,12425.323172
-100001.0,100001,12520.169835
-100001.0,100001,12609.466421
-100001.0,100001,12700.955688
-100001.0,100001,12791.878743
-100001.0,100001,12882.366564
-100001.0,100001,12970.434339
-100001.0,100001,13054.882118
-100001.0,100001,13139.849318
-100001.0,100001,13228.875459
-77460.0,77461,13302.01461
-100001.0,100001,13393.386505
-100001.0,100001,13481.609255
-100001.0,100001,13578.119241
-100001.0,100001,13663.843033
-100001.0,100001,13745.638108
-100001.0,100001,13826.920391
-100001.0,100001,13910.794231
-100001.0,100001,13995.794913
-100001.0,100001,14075.895497
-100001.0,100001,14156.436999
-100001.0,100001,14240.382294
-100001.0,100001,14333.214107
-100001.0,100001,14424.748001
-100001.0,100001,14514.376844
-100001.0,100001,14606.341067
-100001.0,100001,14696.534296
-100001.0,100001,14794.387636
-100001.0,100001,14891.026811
-100001.0,100001,14986.623859
-100001.0,100001,15082.088546
-100001.0,100001,15177.199495
-100001.0,100001,15269.481836
-100001.0,100001,15355.14308
-100001.0,100001,15440.766838
-100001.0,100001,15527.619665
-100001.0,100001,15613.112658
-100001.0,100001,15698.517124
-100001.0,100001,15784.596187
-100001.0,100001,15872.414119
-100001.0,100001,15955.910785
-100001.0,100001,16042.061391
-100001.0,100001,16141.05037
-100001.0,100001,16237.017292
-100001.0,100001,16335.645107
-100001.0,100001,16433.558045
-100001.0,100001,16528.296604
-100001.0,100001,16623.885367
-11944.0,11945,16635.635424
-100001.0,100001,16724.931028
-100001.0,100001,16815.339875
-100001.0,100001,16905.119811
-100001.0,100001,16995.282164
-100001.0,100001,17085.786813
-100001.0,100001,17173.809925
-100001.0,100001,17264.185469
-100001.0,100001,17357.2035
-100001.0,100001,17448.344437
-100001.0,100001,17537.178936
-100001.0,100001,17625.515735
-100001.0,100001,17713.227844
-100001.0,100001,17801.948386
-100001.0,100001,17891.916297
-83484.0,83485,17966.897424
-100001.0,100001,18054.948853
