#{"t_start": 1731652239.8939455, "env_id": "None"}
r,l,t
-100001.0,100001,82.507266
-100001.0,100001,164.446642
-100001.0,100001,247.219305
-100001.0,100001,329.975943
-100001.0,100001,410.574183
-100001.0,100001,490.95887
-100001.0,100001,572.579979
-100001.0,100001,654.396789
-71492.0,71493,713.126856
-100001.0,100001,795.631882
-100001.0,100001,878.319388
-432.0,433,878.527255
-100001.0,100001,961.293664
-100001.0,100001,1043.890167
-100001.0,100001,1125.26635
-100001.0,100001,1207.507949
-100001.0,100001,1289.481999
-100001.0,100001,1371.450893
-100001.0,100001,1454.692447
-100001.0,100001,1537.615084
-100001.0,100001,1619.070261
-100001.0,100001,1701.054238
-64522.0,64523,1754.232806
-54602.0,54603,1798.875496
-80894.0,80895,1866.273071
-100001.0,100001,1949.246861
-51822.0,51823,1991.979655
-100001.0,100001,2074.627115
-91096.0,91097,2149.846273
-100001.0,100001,2232.922017
-100001.0,100001,2315.768281
-100001.0,100001,2399.776556
-100001.0,100001,2484.94948
-6118.0,6119,2490.065086
-50314.0,50315,2531.760615
-100001.0,100001,2616.68082
-100001.0,100001,2700.818916
-100001.0,100001,2785.589265
-64928.0,64929,2839.394788
-18946.0,18947,2855.401952
-100001.0,100001,2938.383309
-100001.0,100001,3020.789417
-100001.0,100001,3103.495294
-100001.0,100001,3186.146731
-100001.0,100001,3268.995921
-100001.0,100001,3351.825326
-100001.0,100001,3433.251984
-100001.0,100001,3515.620223
-100001.0,100001,3598.325781
-59474.0,59475,3647.324221
-100001.0,100001,3729.642299
-100001.0,100001,3811.822825
-100001.0,100001,3894.28857
-100001.0,100001,3976.114461
-100001.0,100001,4059.314763
-100001.0,100001,4144.428471
-78556.0,78557,4209.58079
-40314.0,40315,4242.956213
-100001.0,100001,4325.526162
-100001.0,100001,4408.217856
-100001.0,100001,4490.810516
-100001.0,100001,4572.764858
-100001.0,100001,4655.312029
-100001.0,100001,4737.909138
-46606.0,46607,4776.524886
-100001.0,100001,4859.474664
-100001.0,100001,4942.092958
-50318.0,50319,4983.208003
-100001.0,100001,5065.505234
-100001.0,100001,5147.681873
-62694.0,62695,5198.691556
-100001.0,100001,5281.077169
-100001.0,100001,5363.277551
-100001.0,100001,5445.369674
-100001.0,100001,5528.412923
-100001.0,100001,5610.690395
-100001.0,100001,5693.321979
-100001.0,100001,5775.47773
-100001.0,100001,5857.725192
-100001.0,100001,5940.014143
-100001.0,100001,6021.711369
-100001.0,100001,6102.652574
-100001.0,100001,6184.845318
-10760.0,10761,6194.199219
-100001.0,100001,6275.642642
-100001.0,100001,6358.272
-100001.0,100001,6441.11542
-100001.0,100001,6523.476029
-100001.0,100001,6606.135519
-100001.0,100001,6690.734146
-54980.0,54981,6735.427959
-100001.0,100001,6817.090143
-100001.0,100001,6898.583352
-100001.0,100001,6979.986078
-100001.0,100001,7062.414668
-100001.0,100001,7146.232819
-100001.0,100001,7228.60886
-100001.0,100001,7311.072642
-100001.0,100001,7393.657254
-100001.0,100001,7475.819962
-100001.0,100001,7557.858507
-100001.0,100001,7638.978126
-100001.0,100001,7721.399836
-100001.0,100001,7804.037025
-100001.0,100001,7886.584598
-100001.0,100001,7968.977349
-100001.0,100001,8051.245469
-100001.0,100001,8132.793998
-18956.0,18957,8148.874741
-100001.0,100001,8231.709849
-100001.0,100001,8313.988417
-100001.0,100001,8396.849786
-100001.0,100001,8479.39872
-100001.0,100001,8561.746648
-100001.0,100001,8643.905303
-100001.0,100001,8726.211556
-100001.0,100001,8807.837867
-100001.0,100001,8890.062995
-100001.0,100001,8972.518178
-100001.0,100001,9055.437327
-100001.0,100001,9137.967094
-89638.0,89639,9211.462908
-100001.0,100001,9293.917041
-31808.0,31809,9320.456658
-100001.0,100001,9402.832489
-100001.0,100001,9484.776161
-100001.0,100001,9567.599514
-100001.0,100001,9650.487108
-100001.0,100001,9733.347485
-100001.0,100001,9817.130122
-100001.0,100001,9901.682112
-100001.0,100001,9981.770678
-100001.0,100001,10062.632782
-100001.0,100001,10146.386605
-100001.0,100001,10229.442027
-31106.0,31107,10255.115465
-100001.0,100001,10338.44486
-100001.0,100001,10421.229079
-100001.0,100001,10503.972433
-100001.0,100001,10586.154924
-100001.0,100001,10669.530582
-100001.0,100001,10753.331482
-100001.0,100001,10837.213187
-100001.0,100001,10920.582802
-100001.0,100001,11003.860142
-100001.0,100001,11086.368478
-100001.0,100001,11169.456234
-100001.0,100001,11252.585962
-100001.0,100001,11335.490291
-58926.0,58927,11384.368057
-100001.0,100001,11466.730529
-100001.0,100001,11549.519977
-100001.0,100001,11632.525391
-100001.0,100001,11715.164349
-100001.0,100001,11797.380462
-11228.0,11229,11806.21209
-100001.0,100001,11888.536142
-100001.0,100001,11971.013853
-100001.0,100001,12053.25317
-100001.0,100001,12136.06944
-77382.0,77383,12199.998204
-64920.0,64921,12254.258971
-100001.0,100001,12337.750549
-100001.0,100001,12420.853451
-100001.0,100001,12505.012403
-100001.0,100001,12587.95693
-55910.0,55911,12634.577976
-100001.0,100001,12716.295224
-100001.0,100001,12799.580821
-100001.0,100001,12882.653213
-25596.0,25597,12904.149098
-100001.0,100001,12986.243667
-100001.0,100001,13069.32825
-100001.0,100001,13152.634094
-100001.0,100001,13235.604091
-100001.0,100001,13318.485309
-100001.0,100001,13401.219144
-5500.0,5501,13405.30313
-100001.0,100001,13487.342295
-100001.0,100001,13569.263317
