#{"t_start": 1731447670.6412954, "env_id": "None"}
r,l,t
-2982.0,2983,3.736976
-46.0,47,3.759595
-782.0,783,5.707737
-1542.0,1543,8.102809
-9332.0,9333,15.945142
-9698.0,9699,23.286247
-2998.0,2999,26.084049
-2256.0,2257,27.841924
-586.0,587,28.121143
-6660.0,6661,34.047381
-1778.0,1779,34.908068
-420.0,421,35.80619
-7044.0,7045,41.294544
-782.0,783,41.667789
-9434.0,9435,49.529501
-7704.0,7705,55.972518
-5134.0,5135,59.846612
-2840.0,2841,63.062075
-1450.0,1451,63.758521
-990.0,991,64.90191
-824.0,825,65.292666
-1104.0,1105,66.490008
-1370.0,1371,67.152559
-1974.0,1975,68.803472
-3360.0,3361,71.787134
-1636.0,1637,73.248784
-164.0,165,73.327194
-1550.0,1551,74.734389
-12676.0,12677,84.834191
-2386.0,2387,86.763466
-3026.0,3027,89.698824
-2736.0,2737,91.785569
-10104.0,10105,99.994311
-16694.0,16695,113.579012
-6766.0,6767,118.834251
-11820.0,11821,128.673615
-6298.0,6299,133.739169
-14216.0,14217,145.501938
-6906.0,6907,150.931848
-1636.0,1637,152.404992
-1412.0,1413,154.126022
-1254.0,1255,155.465044
-10128.0,10129,163.733705
-5102.0,5103,168.301089
-4694.0,4695,171.987045
-4306.0,4307,175.424035
-2132.0,2133,177.108346
-2852.0,2853,179.854426
-1232.0,1233,180.445413
-3444.0,3445,187.421614
-1270.0,1271,188.707911
-10050.0,10051,199.29367
-260.0,261,199.422212
-4378.0,4379,203.077361
-5470.0,5471,208.344282
-10564.0,10565,217.784882
-8228.0,8229,224.95596
-4184.0,4185,228.444483
-3922.0,3923,231.722565
-564.0,565,231.995185
-106.0,107,232.046487
-4232.0,4233,235.416756
-23332.0,23333,260.836761
-2354.0,2355,263.349714
-396.0,397,263.542341
-7734.0,7735,270.629624
-10454.0,10455,292.841919
-11696.0,11697,305.22173
-13536.0,13537,319.83198
-1622.0,1623,321.290433
-2470.0,2471,323.268468
-1850.0,1851,324.98305
-1630.0,1631,326.564094
-724.0,725,326.909841
-9120.0,9121,335.177246
-564.0,565,335.450241
-7978.0,7979,342.192598
-3944.0,3945,345.526094
-5482.0,5483,349.594638
-4952.0,4953,354.127138
-2408.0,2409,356.010072
-2006.0,2007,357.683651
-222.0,223,357.788894
-1182.0,1183,359.08203
-1154.0,1155,359.684673
-4048.0,4049,363.045964
-3310.0,3311,366.059918
-3592.0,3593,368.523396
-4926.0,4927,373.102116
-840.0,841,373.501804
-6004.0,6005,379.028583
-3454.0,3455,382.126404
-166.0,167,382.205966
-188.0,189,382.295926
-1500.0,1501,383.738642
-1988.0,1989,385.416108
-7048.0,7049,390.969457
-1544.0,1545,392.439144
-548.0,549,392.707793
-628.0,629,393.731828
-1272.0,1273,394.336093
-448.0,449,394.54865
-1040.0,1041,398.098832
-724.0,725,399.8457
-7786.0,7787,409.758604
-6350.0,6351,414.858785
-1660.0,1661,416.332176
-2886.0,2887,418.388958
-2374.0,2375,420.891013
-4864.0,4865,425.804435
-52.0,53,425.829482
-3308.0,3309,429.590023
-1766.0,1767,430.428143
-986.0,987,431.572294
-2748.0,2749,433.548335
-3266.0,3267,436.451022
-1580.0,1581,437.870397
-64.0,65,437.900712
-1044.0,1045,438.389844
-5956.0,5957,443.371735
-2610.0,2611,445.31298
-1020.0,1021,446.460085
-7130.0,7131,451.818813
-260.0,261,451.941046
-530.0,531,452.889712
-348.0,349,453.053137
-124.0,125,453.111803
-132.0,133,453.173853
-1994.0,1995,454.778419
-114.0,115,454.832347
-3226.0,3227,457.691169
-288.0,289,457.826955
-3988.0,3989,461.064447
-736.0,737,461.409227
-3330.0,3331,464.313586
-142.0,143,464.380266
-6810.0,6811,469.811859
-546.0,547,470.065615
-2526.0,2527,474.010889
-1130.0,1131,474.5496
-4676.0,4677,486.227423
-848.0,849,491.440503
-2428.0,2429,493.265767
-264.0,265,493.392407
-506.0,507,493.636473
-2458.0,2459,496.126256
-306.0,307,496.271403
-1318.0,1319,496.893859
-3808.0,3809,500.081488
-1118.0,1119,501.300675
-4144.0,4145,506.006546
-1550.0,1551,507.38355
-448.0,449,507.594505
-1132.0,1133,508.127151
-1260.0,1261,511.230256
-852.0,853,511.63189
-1472.0,1473,515.1225
-886.0,887,517.217415
-1256.0,1257,517.806894
-736.0,737,518.918373
-1114.0,1115,519.440506
-1220.0,1221,520.688457
-990.0,991,521.221297
-60.0,61,521.250378
-2778.0,2779,523.909701
-274.0,275,524.038645
-2874.0,2875,526.074528
-1316.0,1317,527.365331
-912.0,913,527.793828
-498.0,499,528.0274
-826.0,827,529.094197
-2334.0,2335,530.901141
-72.0,73,530.935306
-11510.0,11511,543.550587
-4678.0,4679,547.094223
-2560.0,2561,552.976158
-630.0,631,553.272082
-800.0,801,554.323991
-1524.0,1525,555.848438
-700.0,701,556.177331
-5850.0,5851,563.593746
-266.0,267,563.721806
-790.0,791,564.097182
-1188.0,1189,565.463643
-2846.0,2847,567.805092
-1032.0,1033,569.348297
-680.0,681,569.667917
-586.0,587,569.943498
-1164.0,1165,571.187261
-1412.0,1413,572.64782
-862.0,863,573.241608
-606.0,607,573.529646
-5352.0,5353,584.162351
-1512.0,1513,585.655943
-3820.0,3821,589.014922
-680.0,681,589.336157
-2078.0,2079,591.095759
-296.0,297,591.235813
-624.0,625,591.530967
-1234.0,1235,592.884282
-2346.0,2347,594.782072
-4728.0,4729,598.560111
-3124.0,3125,601.591537
-1666.0,1667,603.151047
-82.0,83,603.189768
-1642.0,1643,604.735203
-912.0,913,605.164328
-1680.0,1681,606.730557
-1638.0,1639,608.280785
-2944.0,2945,610.445432
-1352.0,1353,611.864933
-570.0,571,612.133072
-3750.0,3751,615.351679
-2662.0,2663,617.690756
-230.0,231,617.800043
-212.0,213,617.900497
-2948.0,2949,621.229817
-548.0,549,621.489989
-216.0,217,621.592343
-8510.0,8511,634.178214
-1178.0,1179,635.38766
-4260.0,4261,642.926233
-5690.0,5691,651.967788
-86.0,87,652.010279
-1396.0,1397,653.444001
-1208.0,1209,654.035507
-1010.0,1011,655.266811
-680.0,681,655.599485
-476.0,477,655.862784
-348.0,349,656.051878
-1046.0,1047,658.088491
-5144.0,5145,664.206437
-2064.0,2065,669.787844
-1944.0,1945,671.955031
-2636.0,2637,674.729752
-9020.0,9021,682.562465
-37852.0,37853,722.196162
-20122.0,20123,742.84262
-1570.0,1571,744.250562
-5568.0,5569,749.323472
-5664.0,5665,754.419988
-1124.0,1125,754.959119
-2430.0,2431,756.910848
-3628.0,3629,760.611447
-148.0,149,760.681759
-2852.0,2853,763.648959
-10860.0,10861,773.08736
-126.0,127,773.152416
-2484.0,2485,775.17946
-2700.0,2701,777.261526
-3228.0,3229,780.371004
-154.0,155,780.444358
-606.0,607,780.730922
-442.0,443,781.796448
-288.0,289,781.93339
-4090.0,4091,785.442144
-6946.0,6947,791.097079
-2198.0,2199,792.930429
-3772.0,3773,796.295853
-530.0,531,796.547745
-3474.0,3475,799.761683
-1572.0,1573,801.291262
-5038.0,5039,805.796087
-2478.0,2479,807.648189
-9584.0,9585,815.495652
-132.0,133,815.558467
-3010.0,3011,818.31686
-618.0,619,818.614688
-822.0,823,819.001832
-1446.0,1447,820.333259
-934.0,935,821.437631
-8416.0,8417,828.106216
-3666.0,3667,830.501411
-2614.0,2615,833.059575
-2844.0,2845,835.093436
-2432.0,2433,836.923204
-686.0,687,837.922598
-2788.0,2789,839.920974
-1698.0,1699,841.386351
-3730.0,3731,844.461144
-4748.0,4749,848.032304
-560.0,561,848.296831
-7484.0,7485,854.48457
-492.0,493,854.717912
-3822.0,3823,857.920308
-1412.0,1413,859.352618
