#{"t_start": 1731647319.7648835, "env_id": "None"}
r,l,t
-82612.0,82613,66.525517
-13154.0,13155,76.700419
-100001.0,100001,156.314413
-83004.0,83005,222.622929
-62646.0,62647,272.033068
-48230.0,48231,310.6616
-100001.0,100001,390.121471
-100001.0,100001,467.823929
-64556.0,64557,518.642548
-100001.0,100001,597.267273
-64154.0,64155,647.496594
-4598.0,4599,650.941495
-53028.0,53029,692.692072
-15808.0,15809,705.290417
-8928.0,8929,712.067351
-8788.0,8789,719.44984
-100001.0,100001,797.488873
-39000.0,39001,828.125241
-29630.0,29631,851.802099
-9498.0,9499,859.51734
-17836.0,17837,873.073716
-82678.0,82679,938.530189
-8262.0,8263,945.016237
-9958.0,9959,952.919086
-70754.0,70755,1008.213106
-36174.0,36175,1037.005851
-12020.0,12021,1046.56763
-37244.0,37245,1075.834926
-26176.0,26177,1096.662426
-16158.0,16159,1108.842066
-92558.0,92559,1182.473427
-20342.0,20343,1198.601028
-66416.0,66417,1250.811561
-2570.0,2571,1252.672771
-7800.0,7801,1258.973878
-21946.0,21947,1276.545417
-24864.0,24865,1296.108518
-28900.0,28901,1318.859776
-16202.0,16203,1331.713173
-68090.0,68091,1385.341038
-4738.0,4739,1389.554153
-42080.0,42081,1422.413488
-56566.0,56567,1467.366114
-24908.0,24909,1486.929928
-11868.0,11869,1496.428751
-214.0,215,1496.52811
-100001.0,100001,1575.621905
-100001.0,100001,1656.030143
-72704.0,72705,1715.390518
-8614.0,8615,1722.198467
-82980.0,82981,1789.876538
-100001.0,100001,1871.100708
-100001.0,100001,1951.41642
-46620.0,46621,1989.352675
-56440.0,56441,2035.263232
-24960.0,24961,2055.459648
-27450.0,27451,2077.424267
-35606.0,35607,2106.673051
-58752.0,58753,2153.940425
-61508.0,61509,2203.741789
-46364.0,46365,2241.641095
-100001.0,100001,2322.707148
-86800.0,86801,2392.975252
-30068.0,30069,2417.606318
-7698.0,7699,2424.016552
-6902.0,6903,2429.331541
-100001.0,100001,2510.840811
-55656.0,55657,2555.690808
-4364.0,4365,2559.130744
-41918.0,41919,2593.483312
-12010.0,12011,2602.61418
-79014.0,79015,2666.946293
-100001.0,100001,2747.886539
-36622.0,36623,2777.750088
-82850.0,82851,2844.348341
-90078.0,90079,2917.129453
-7166.0,7167,2923.2746
-100001.0,100001,3004.314103
-17258.0,17259,3018.022705
-100001.0,100001,3099.052533
-100001.0,100001,3180.273591
-6452.0,6453,3185.552097
-1790.0,1791,3187.096225
-26478.0,26479,3208.593435
-45274.0,45275,3245.160696
-6702.0,6703,3250.407151
-26490.0,26491,3271.911248
-5130.0,5131,3275.925202
-100001.0,100001,3356.95627
-6896.0,6897,3363.076742
-2564.0,2565,3364.972555
-6230.0,6231,3369.983179
-9226.0,9227,3377.124443
-94186.0,94187,3453.558347
-3696.0,3697,3456.694391
-1182.0,1183,3457.947363
-100001.0,100001,3539.250906
-67932.0,67933,3594.252154
-70224.0,70225,3651.173042
-86034.0,86035,3720.925503
-50386.0,50387,3762.065383
-12442.0,12443,3772.094072
-100001.0,100001,3853.272421
-10402.0,10403,3861.67589
-100001.0,100001,3942.482105
-57548.0,57549,3989.904948
-8656.0,8657,3996.752808
-100001.0,100001,4078.034039
-51682.0,51683,4119.801414
-100001.0,100001,4200.874129
-19806.0,19807,4216.570046
-21406.0,21407,4234.319432
-75252.0,75253,4295.440674
-100001.0,100001,4376.042259
-26956.0,26957,4398.561317
-4556.0,4557,4402.095292
-8048.0,8049,4408.658439
-20066.0,20067,4425.064565
-100001.0,100001,4505.671195
-20598.0,20599,4522.319971
-18850.0,18851,4538.131541
-100001.0,100001,4618.941506
-83260.0,83261,4686.658204
-55712.0,55713,4731.852942
-15912.0,15913,4744.929064
-67366.0,67367,4799.619586
-55034.0,55035,4844.245358
-62914.0,62915,4895.204968
-51468.0,51469,4936.881846
-618.0,619,4937.170959
-17906.0,17907,4951.865284
-100001.0,100001,5033.218465
-100001.0,100001,5114.324613
-31706.0,31707,5140.460379
