#{"t_start": 1731543221.933262, "env_id": "None"}
r,l,t
-936.0,937,2.405076
-928.0,929,3.358251
-3532.0,3533,10.212101
-17944.0,17945,43.155065
-156.0,157,43.314714
-442.0,443,43.762349
-582.0,583,44.351067
-11316.0,11317,65.799794
-4350.0,4351,73.405586
-18998.0,18999,108.063523
-4576.0,4577,117.821094
-4990.0,4991,126.102965
-848.0,849,126.962646
-1422.0,1423,130.01916
-1410.0,1411,133.045288
-4618.0,4619,140.961695
-12206.0,12207,163.255338
-7462.0,7463,177.42866
-10592.0,10593,196.431271
-31950.0,31951,256.059285
-636.0,637,256.709702
-13232.0,13233,280.371735
-3798.0,3799,287.424071
-5456.0,5457,298.066275
-4154.0,4155,305.471051
-1924.0,1925,309.012341
-10920.0,10921,328.401059
-3020.0,3021,334.679233
-4690.0,4691,342.646024
-298.0,299,342.948974
-14452.0,14453,369.243135
-16512.0,16513,399.404261
-27982.0,27983,451.638391
-12086.0,12087,474.15751
-5198.0,5199,482.639146
-9260.0,9261,500.26921
-1188.0,1189,501.466786
-8802.0,8803,518.708089
-1798.0,1799,522.138819
-6582.0,6583,533.71203
-14082.0,14083,559.715005
-1746.0,1747,561.485174
-24806.0,24807,608.644142
-67582.0,67583,734.213704
-9324.0,9325,750.237364
-6074.0,6075,761.278585
-290.0,291,761.573406
-1358.0,1359,764.560379
-25958.0,25959,813.750937
-1564.0,1565,815.332248
-36924.0,36925,883.351862
-4638.0,4639,892.967362
-13658.0,13659,916.878935
-12500.0,12501,939.592577
-40646.0,40647,1015.716204
-4594.0,4595,1023.639668
-2622.0,2623,1029.530149
-11780.0,11781,1051.506837
-17802.0,17803,1083.107611
-11630.0,11631,1104.706664
-22354.0,22355,1146.69146
-29220.0,29221,1200.936349
-13980.0,13981,1226.91927
-19082.0,19083,1261.444952
-3032.0,3033,1267.759095
-11062.0,11063,1287.331824
-3918.0,3919,1294.558301
-33630.0,33631,1356.651686
-340.0,341,1358.644706
-22718.0,22719,1400.471913
-5094.0,5095,1408.921191
-41280.0,41281,1485.30303
-33938.0,33939,1549.430348
-15072.0,15073,1576.656367
-10074.0,10075,1595.272325
-11798.0,11799,1617.367422
-17230.0,17231,1648.673283
-504.0,505,1650.839111
-5100.0,5101,1659.520849
-166.0,167,1659.691295
-25582.0,25583,1708.216859
-16942.0,16943,1738.951536
-15102.0,15103,1766.051286
-12828.0,12829,1790.909054
-10340.0,10341,1809.811742
-4840.0,4841,1818.115757
-2630.0,2631,1822.417645
-15096.0,15097,1851.602727
-3834.0,3835,1858.785549
-6436.0,6437,1870.456018
-21322.0,21323,1909.155457
-9292.0,9293,1926.926788
-1568.0,1569,1928.512764
