#{"t_start": 1732666147.7678216, "env_id": "None"}
r,l,t
-118.0,119,1.631212
-17268.0,17269,32.445907
-35040.0,35041,96.212832
-76.0,77,96.292063
-20200.0,20201,133.228074
-4722.0,4723,141.161366
-6852.0,6853,154.550223
-2196.0,2197,158.353061
-2676.0,2677,162.640476
-28894.0,28895,215.087556
-4806.0,4807,223.105935
-82432.0,82433,375.078167
-2964.0,2965,379.670401
-16612.0,16613,409.673025
-4480.0,4481,417.391462
-100001.0,100001,600.799057
-84296.0,84297,756.213581
-100001.0,100001,941.824657
-20268.0,20269,978.933539
-11126.0,11127,999.876961
-20764.0,20765,1037.315328
-10674.0,10675,1056.256642
-22046.0,22047,1096.687376
-4202.0,4203,1104.112479
-2974.0,2975,1108.701248
-38874.0,38875,1179.305832
-42946.0,42947,1257.502523
-71970.0,71971,1388.425895
-30004.0,30005,1443.709202
-18936.0,18937,1477.72455
-33006.0,33007,1537.641338
-22166.0,22167,1578.214683
-41566.0,41567,1653.371599
-61622.0,61623,1766.892828
