#{"t_start": 1731719350.785676, "env_id": "None"}
r,l,t
-7064.0,7065,1.952966
-1430.0,1431,2.441066
-3412.0,3413,3.250134
-5312.0,5313,4.896425
-5624.0,5625,6.605543
-1286.0,1287,6.813858
-2066.0,2067,7.405728
-6966.0,6967,9.5644
-894.0,895,9.709278
-11202.0,11203,13.067866
-5450.0,5451,14.462428
-16662.0,16663,19.22678
-3590.0,3591,20.33126
-158.0,159,20.356536
-7542.0,7543,22.607754
-14708.0,14709,26.78695
-306.0,307,26.837473
-19642.0,19643,32.586361
-444.0,445,32.657678
-428.0,429,32.727348
-9562.0,9563,35.563736
-68.0,69,35.574965
-1826.0,1827,36.129057
-2628.0,2629,36.816009
-2516.0,2517,37.476958
-2276.0,2277,38.099354
-2130.0,2131,38.973862
-1724.0,1725,39.251804
-1370.0,1371,39.729944
-844.0,845,39.867058
-252.0,253,40.16533
-2272.0,2273,40.791118
-494.0,495,40.871601
-3154.0,3155,41.634369
-1156.0,1157,42.078971
-902.0,903,42.223985
-5548.0,5549,43.894023
-4330.0,4331,45.107468
-1794.0,1795,45.652554
-8796.0,8797,48.107428
-462.0,463,48.442109
-84.0,85,48.455857
-8010.0,8011,50.780788
-12266.0,12267,54.31213
-3068.0,3069,55.073203
-494.0,495,55.153192
-2084.0,2085,55.745669
-19462.0,19463,61.510086
-5592.0,5593,63.186715
-850.0,851,63.324316
-1708.0,1709,63.853298
-2232.0,2233,64.470189
-4826.0,4827,65.765976
-2608.0,2609,66.706237
-2252.0,2253,67.335447
-1998.0,1999,67.913893
-1872.0,1873,68.474879
-1910.0,1911,69.037931
-1974.0,1975,69.361736
-2416.0,2417,70.264818
-646.0,647,70.369344
-1254.0,1255,70.830507
-5806.0,5807,72.284453
-58.0,59,72.294007
-2412.0,2413,73.202562
-1628.0,1629,73.467046
-4114.0,4115,74.643864
-6232.0,6233,76.425034
-354.0,355,76.75235
-746.0,747,76.873128
-12510.0,12511,80.448201
-6034.0,6035,82.258007
-2936.0,2937,83.250748
-3626.0,3627,84.101218
-3724.0,3725,85.210989
-6728.0,6729,87.089155
-2122.0,2123,87.693506
-4750.0,4751,89.25635
-3728.0,3729,90.372705
-2326.0,2327,91.004117
-10984.0,10985,94.085576
-886.0,887,94.488066
-7142.0,7143,96.423068
-9280.0,9281,99.204825
-2812.0,2813,99.914271
-2872.0,2873,100.637106
-5294.0,5295,102.277308
-44.0,45,102.284669
-3702.0,3703,103.3923
-538.0,539,103.479631
-7408.0,7409,105.714342
-20266.0,20267,111.332279
-538.0,539,111.673825
-9560.0,9561,114.243287
-3150.0,3151,115.270569
-2844.0,2845,115.995621
-5364.0,5365,117.636588
-2150.0,2151,118.24173
-12162.0,12163,121.759718
-1460.0,1461,122.252893
-2962.0,2963,123.019537
-14150.0,14151,127.117687
-968.0,969,127.52618
-1762.0,1763,127.81313
-550.0,551,128.162788
-2550.0,2551,128.838762
-1456.0,1457,129.333761
-9306.0,9307,131.86216
-4580.0,4581,133.114766
-3040.0,3041,134.119331
-3078.0,3079,134.874331
-3828.0,3829,136.011419
-704.0,705,136.378593
-206.0,207,136.411575
-1812.0,1813,136.970632
-3088.0,3089,137.723662
-5078.0,5079,139.318284
-6062.0,6063,141.068629
-8944.0,8945,143.546365
-428.0,429,143.615838
-10544.0,10545,146.61342
-1330.0,1331,147.089372
-3220.0,3221,147.864322
-1818.0,1819,148.41356
-7262.0,7263,150.613803
-1464.0,1465,151.10436
-8288.0,8289,153.504171
-4894.0,4895,154.809388
-358.0,359,154.867341
-1734.0,1735,155.409825
-5726.0,5727,157.10759
-1388.0,1389,157.590066
-9978.0,9979,160.242926
-2924.0,2925,161.227076
-1780.0,1781,161.777817
-3086.0,3087,162.528405
-3286.0,3287,163.580872
-698.0,699,163.694525
-4350.0,4351,164.911536
-3354.0,3355,165.972891
-5154.0,5155,167.334801
-1762.0,1763,167.881921
-3116.0,3117,168.895789
-9232.0,9233,171.428299
-21102.0,21103,177.666004
-13026.0,13027,181.36042
-3852.0,3853,182.496971
-106.0,107,182.514296
-2720.0,2721,183.210158
-4646.0,4647,184.736978
-5828.0,5829,186.195627
-6438.0,6439,188.272067
-7522.0,7523,190.443454
-7400.0,7401,192.680529
-13348.0,13349,196.400937
-9260.0,9261,199.233492
-1306.0,1307,199.445078
-1174.0,1175,199.890483
-26856.0,26857,207.759369
-238.0,239,207.79886
-3454.0,3455,208.874656
-10400.0,10401,211.837606
-11690.0,11691,215.276389
-3706.0,3707,216.393322
-6972.0,6973,218.298601
-63332.0,63333,236.586738
-67610.0,67611,256.415414
-31286.0,31287,265.400414
-9160.0,9161,268.176341
-18892.0,18893,273.565537
-23348.0,23349,280.209838
-14718.0,14719,284.391185
-21690.0,21691,290.792302
