#{"t_start": 1731869929.115528, "env_id": "None"}
r,l,t
-5208.0,5209,5.342152
-2176.0,2177,7.098381
-3176.0,3177,10.025326
-808.0,809,10.479351
-9858.0,9859,19.008848
-260.0,261,19.132223
-6150.0,6151,24.343824
-15676.0,15677,37.889352
-3186.0,3187,40.126528
-4626.0,4627,43.870249
-8644.0,8645,51.795362
-1290.0,1291,52.406182
-15614.0,15615,65.869796
-3830.0,3831,69.20662
-1846.0,1847,70.851134
-16354.0,16355,84.677018
-8052.0,8053,91.553386
-38142.0,38143,123.354015
-3572.0,3573,126.570754
-5996.0,5997,131.71104
-7748.0,7749,138.437272
-2390.0,2391,140.355024
-3394.0,3395,143.466725
-2926.0,2927,145.627919
-4422.0,4423,149.235049
-770.0,771,150.376227
-3880.0,3881,152.967933
-1318.0,1319,154.340938
-3706.0,3707,157.576277
-4398.0,4399,161.208081
-1132.0,1133,162.497211
-16622.0,16623,176.430511
-1540.0,1541,177.153536
-5408.0,5409,182.014348
-1172.0,1173,183.359698
-12638.0,12639,193.947445
-13898.0,13899,205.860702
-6414.0,6415,211.178955
-6740.0,6741,216.634043
-1662.0,1663,218.192377
-336.0,337,218.358582
-1210.0,1211,219.714045
-12756.0,12757,230.2924
-12234.0,12235,240.622371
-6396.0,6397,245.984001
-9626.0,9627,254.366526
-668.0,669,254.679476
-6694.0,6695,260.169591
-1694.0,1695,261.764731
-7068.0,7069,267.404988
-12738.0,12739,278.797987
-11618.0,11619,288.106755
-1354.0,1355,289.53445
-6042.0,6043,294.690331
-16704.0,16705,308.723082
-17268.0,17269,323.785946
-720.0,721,324.121651
-1726.0,1727,325.676556
-9932.0,9933,334.204731
-2540.0,2541,336.186054
-8650.0,8651,343.318643
-12502.0,12503,353.844484
-1144.0,1145,355.159704
-9026.0,9027,362.467806
-282.0,283,362.599875
-19980.0,19981,379.709637
-20978.0,20979,397.32232
-30652.0,30653,423.318419
-18664.0,18665,438.980552
-10254.0,10255,447.731071
-10008.0,10009,456.306838
-1680.0,1681,457.822788
-798.0,799,458.200521
-1074.0,1075,459.491732
-544.0,545,459.750696
-4304.0,4305,463.301823
-11562.0,11563,473.423082
-2558.0,2559,475.348416
-3284.0,3285,478.482229
-3458.0,3459,481.638349
-1396.0,1397,482.295522
-12718.0,12719,492.94036
-2572.0,2573,495.70948
-4300.0,4301,499.255868
-3714.0,3715,502.548177
-2612.0,2613,504.565939
-3748.0,3749,507.88339
-11050.0,11051,516.917466
-8890.0,8891,524.250643
-4260.0,4261,528.503014
-1568.0,1569,529.247814
-1656.0,1657,530.812563
-1124.0,1125,532.151547
-3930.0,3931,535.535437
-7902.0,7903,541.596674
-30568.0,30569,567.579657
-21342.0,21343,586.103831
-8950.0,8951,593.371829
-5134.0,5135,598.093111
-3996.0,3997,601.560845
-11304.0,11305,610.718791
-5356.0,5357,615.586052
-8268.0,8269,622.544037
-17852.0,17853,637.913337
-6014.0,6015,642.280934
-15450.0,15451,655.739779
-2082.0,2083,657.519202
-6722.0,6723,663.020776
-7126.0,7127,669.494013
-1184.0,1185,670.050539
-37610.0,37611,702.611182
-2034.0,2035,704.299313
-1432.0,1433,704.983065
-12892.0,12893,716.488172
-10354.0,10355,725.208375
-2086.0,2087,726.975453
-11460.0,11461,736.265245
-17520.0,17521,751.517019
-17868.0,17869,766.961332
-6110.0,6111,772.178714
-1288.0,1289,772.785405
-3170.0,3171,775.801824
-6050.0,6051,780.989488
-1368.0,1369,781.634257
-6646.0,6647,787.875941
-80.0,81,787.914207
-138.0,139,787.978996
-43784.0,43785,824.999517
-19396.0,19397,841.89615
-5324.0,5325,845.966488
-30738.0,30739,872.167703
-22010.0,22011,891.022933
-7448.0,7449,897.678913
-11908.0,11909,907.215763
-7634.0,7635,913.941498
-13622.0,13623,925.822846
-4256.0,4257,929.375437
-3906.0,3907,932.757774
-10280.0,10281,941.519712
-2114.0,2115,943.263202
-10270.0,10271,951.599374
-14916.0,14917,963.530085
-24136.0,24137,983.3712
-602.0,603,983.651443
-32626.0,32627,1010.317249
-8904.0,8905,1018.006483
-5558.0,5559,1022.021562
-546.0,547,1022.97396
-5552.0,5553,1026.988286
-10954.0,10955,1036.339318
-4408.0,4409,1039.802551
-11920.0,11921,1049.590997
-6212.0,6213,1054.598971
-10788.0,10789,1063.172418
-3606.0,3607,1066.265464
-348.0,349,1066.433965
-3370.0,3371,1068.717313
-17388.0,17389,1083.252094
-22428.0,22429,1101.685077
-2452.0,2453,1103.533612
-1076.0,1077,1104.731353
-27438.0,27439,1126.577512
-4194.0,4195,1129.924485
-2554.0,2555,1131.813525
-7120.0,7121,1137.907399
-526.0,527,1138.154032
-4512.0,4513,1141.645484
-10288.0,10289,1149.939985
-2440.0,2441,1151.805176
-1328.0,1329,1153.120683
-19956.0,19957,1169.360839
-1436.0,1437,1170.716841
-16910.0,16911,1184.149447
-1276.0,1277,1184.752192
-6556.0,6557,1190.569623
-1740.0,1741,1191.385877
-10088.0,10089,1199.573779
-4606.0,4607,1203.791327
-4608.0,4609,1207.330808
-1858.0,1859,1208.903059
-1856.0,1857,1210.46988
-712.0,713,1210.801547
-8604.0,8605,1217.615991
-9182.0,9183,1225.382967
-5218.0,5219,1229.216218
-11066.0,11067,1238.565671
-14350.0,14351,1250.059024
-14304.0,14305,1261.433715
-7588.0,7589,1267.014327
-4662.0,4663,1271.204234
-3056.0,3057,1273.297635
-8358.0,8359,1279.893341
-2902.0,2903,1282.584185
-1652.0,1653,1283.350424
-1556.0,1557,1284.750575
-2518.0,2519,1286.588113
-2100.0,2101,1288.912184
-1498.0,1499,1289.609042
-29896.0,29897,1313.637907
-5010.0,5011,1317.313428
-2996.0,2997,1320.072217
-42666.0,42667,1354.084165
-1942.0,1943,1355.672674
-20516.0,20517,1371.979649
-10806.0,10807,1380.394732
-10814.0,10815,1388.810719
-23140.0,23141,1407.050494
-38464.0,38465,1437.830061
-4382.0,4383,1441.226377
-13508.0,13509,1452.244714
-12152.0,12153,1461.954325
-1798.0,1799,1463.472116
-1014.0,1015,1463.944273
-2130.0,2131,1465.604195
-3264.0,3265,1468.480546
-3120.0,3121,1470.619068
-172.0,173,1470.699184
-3114.0,3115,1473.502479
-7798.0,7799,1479.825883
-10336.0,10337,1488.016064
-9816.0,9817,1495.947254
-5848.0,5849,1500.02915
-710.0,711,1501.025057
-2788.0,2789,1503.005888
-3890.0,3891,1506.163644
-5848.0,5849,1510.905769
-4410.0,4411,1514.328964
-3558.0,3559,1517.342737
-4360.0,4361,1520.711626
-11340.0,11341,1530.025262
-1570.0,1571,1530.756737
-19346.0,19347,1546.480752
-8752.0,8753,1553.233279
-6604.0,6605,1558.317167
-2782.0,2783,1560.954744
-11190.0,11191,1569.526513
-2840.0,2841,1571.518141
-5784.0,5785,1576.218283
-6084.0,6085,1581.065869
-1240.0,1241,1582.317651
-2336.0,2337,1584.070777
-5832.0,5833,1588.792023
-4220.0,4221,1592.108608
-20452.0,20453,1608.355013
-1930.0,1931,1609.930563
-2514.0,2515,1611.768301
-13004.0,13005,1621.830059
-11252.0,11253,1631.084357
-7432.0,7433,1637.235307
-9846.0,9847,1644.510681
-15812.0,15813,1657.246536
-6468.0,6469,1662.269047
-2718.0,2719,1664.884888
-4758.0,4759,1668.444208
-6076.0,6077,1673.293399
-4410.0,4411,1676.693497
-9654.0,9655,1684.553824
-2654.0,2655,1686.459826
-11416.0,11417,1695.834657
-6142.0,6143,1700.700971
-8640.0,8641,1707.421493
-3160.0,3161,1709.573283
-9842.0,9843,1717.509543
-25704.0,25705,1738.246689
-6678.0,6679,1743.373181
-1896.0,1897,1744.938132
-520.0,521,1745.179225
-824.0,825,1746.237534
-1194.0,1195,1746.796343
-6574.0,6575,1751.885791
-10476.0,10477,1760.118513
-19892.0,19893,1776.124247
-4366.0,4367,1779.504903
-812.0,813,1780.547904
-1432.0,1433,1781.212479
-37142.0,37143,1811.222048
-6136.0,6137,1816.101055
-32724.0,32725,1842.023022
-4938.0,4939,1845.6523
-9506.0,9507,1853.392618
-2340.0,2341,1855.157549
-13272.0,13273,1865.259163
-11188.0,11189,1874.391937
-798.0,799,1874.760062
-5042.0,5043,1878.403129
-8152.0,8153,1884.803032
-5410.0,5411,1889.319574
-11856.0,11857,1898.743261
-5164.0,5165,1902.495997
-6668.0,6669,1908.252195
-4966.0,4967,1911.892106
-2616.0,2617,1913.7807
-8888.0,8889,1921.25222
-244.0,245,1921.36402
-7856.0,7857,1927.688815
-17288.0,17289,1941.055633
-20738.0,20739,1957.367001
-8220.0,8221,1963.838647
-5250.0,5251,1968.269988
-41468.0,41469,2000.863751
-6298.0,6299,2005.7681
-16842.0,16843,2018.872905
-14088.0,14089,2030.033882
-5622.0,5623,2034.614463
-15884.0,15885,2047.264114
-23376.0,23377,2065.369842
-17230.0,17231,2079.33146
-19930.0,19931,2094.521498
-4452.0,4453,2097.896297
-4926.0,4927,2102.15555
-17802.0,17803,2116.374367
-12646.0,12647,2126.215625
-17074.0,17075,2139.406078
-9018.0,9019,2146.886989
-9866.0,9867,2154.06688
-4730.0,4731,2158.223318
-5874.0,5875,2162.906201
-2472.0,2473,2164.715447
-4336.0,4337,2168.016059
-5914.0,5915,2172.707618
-11972.0,11973,2182.152007
-11988.0,11989,2190.959337
-3660.0,3661,2193.968856
-7518.0,7519,2200.06829
-1632.0,1633,2201.485415
-192.0,193,2201.573331
-4210.0,4211,2204.841044
-10510.0,10511,2212.983392
-25606.0,25607,2232.707634
-2390.0,2391,2235.134554
-15476.0,15477,2246.89079
-7834.0,7835,2253.142677
-286.0,287,2253.272517
-31462.0,31463,2278.402705
-6320.0,6321,2283.317401
-8828.0,8829,2290.040197
-8860.0,8861,2296.791458
-9136.0,9137,2304.328464
-11570.0,11571,2312.993332
-2274.0,2275,2314.701203
-6034.0,6035,2319.47382
-2752.0,2753,2322.068575
-4250.0,4251,2325.367008
-5386.0,5387,2329.172939
-4556.0,4557,2333.271245
-7530.0,7531,2338.721676
-1540.0,1541,2340.102556
-3260.0,3261,2342.928503
-1720.0,1721,2344.381047
-2558.0,2559,2346.222353
-16674.0,16675,2359.223853
-46.0,47,2359.245522
-27714.0,27715,2380.684207
-11628.0,11629,2390.004298
-10182.0,10183,2398.002112
-8952.0,8953,2405.405669
-20558.0,20559,2421.44896
-13314.0,13315,2431.528958
-2560.0,2561,2433.354694
-5290.0,5291,2437.760561
-2516.0,2517,2439.574013
-3630.0,3631,2442.55541
-14652.0,14653,2453.874366
-13788.0,13789,2464.804181
-18100.0,18101,2479.070536
-990.0,991,2479.525028
-1000.0,1001,2480.648108
-1840.0,1841,2481.495139
-4844.0,4845,2485.6924
-20772.0,20773,2501.860427
-30754.0,30755,2526.039565
-45658.0,45659,2561.739741
-40754.0,40755,2593.858334
-16090.0,16091,2606.590032
-3012.0,3013,2609.308542
-17886.0,17887,2622.915393
-17460.0,17461,2636.972244
-3320.0,3321,2639.173373
-19730.0,19731,2654.929496
-7158.0,7159,2660.894598
-1808.0,1809,2661.72999
-11156.0,11157,2670.880338
-5828.0,5829,2675.593692
-908.0,909,2676.014867
-60838.0,60839,2724.130876
-19716.0,19717,2739.866443
-29120.0,29121,2762.641427
-16158.0,16159,2775.421509
-26858.0,26859,2796.479937
-8532.0,8533,2803.074122
-15306.0,15307,2814.792932
-17098.0,17099,2828.656172
-9508.0,9509,2835.702509
-16340.0,16341,2848.575682
-17658.0,17659,2862.727893
-1160.0,1161,2863.935939
-13830.0,13831,2874.324618
-6378.0,6379,2879.281679
-1508.0,1509,2880.639728
-15858.0,15859,2893.279178
-12158.0,12159,2902.885627
-45206.0,45207,2938.415406
-22694.0,22695,2956.255522
-1208.0,1209,2957.475818
-15518.0,15519,2969.309053
-46.0,47,2969.330862
-28450.0,28451,2991.780358
-22746.0,22747,3009.585725
-276.0,277,3009.71266
-38200.0,38201,3040.005888
-10398.0,10399,3048.129427
-2448.0,2449,3049.918988
-11786.0,11787,3059.360254
-6886.0,6887,3064.538857
-6398.0,6399,3069.507006
-1564.0,1565,3070.905489
-7626.0,7627,3077.100084
-1276.0,1277,3078.360059
-446.0,447,3078.564281
-9632.0,9633,3085.669197
-2784.0,2785,3088.283859
-21836.0,21837,3105.684048
-2670.0,2671,3107.580873
-8154.0,8155,3114.011129
-4598.0,4599,3117.469226
-31866.0,31867,3142.864392
-40724.0,40725,3174.273826
-5148.0,5149,3178.650441
-10428.0,10429,3186.793995
-4460.0,4461,3190.178972
-27726.0,27727,3212.305706
-5876.0,5877,3217.00876
-4960.0,4961,3220.634957
-9054.0,9055,3228.135944
-20856.0,20857,3244.380786
-16746.0,16747,3257.423513
-10690.0,10691,3265.686156
-6264.0,6265,3270.56533
-1542.0,1543,3271.950158
-2686.0,2687,3273.85758
-6086.0,6087,3278.678261
-8534.0,8535,3285.270251
-8498.0,8499,3292.53215
-18460.0,18461,3307.061222
-19668.0,19669,3322.142267
-3036.0,3037,3324.8718
-5332.0,5333,3328.66588
-1060.0,1061,3329.82015
-7706.0,7707,3336.027311
-2292.0,2293,3337.757891
-1058.0,1059,3338.242319
-28090.0,28091,3360.521717
-13906.0,13907,3371.611956
-33202.0,33203,3397.600271
-18128.0,18129,3411.989588
-46364.0,46365,3448.112835
-28288.0,28289,3470.542622
-12750.0,12751,3480.419928
-4866.0,4867,3484.662565
-5680.0,5681,3489.283627
-3430.0,3431,3491.531799
-1274.0,1275,3492.787968
-16316.0,16317,3505.644802
-2510.0,2511,3507.476096
-3504.0,3505,3510.430556
-23812.0,23813,3528.768919
-2178.0,2179,3530.444026
-1878.0,1879,3531.986405
-9886.0,9887,3539.901039
-7172.0,7173,3545.885319
-1466.0,1467,3546.567602
-1324.0,1325,3547.850507
-2466.0,2467,3549.654912
-2014.0,2015,3551.256097
-5966.0,5967,3556.020061
-9104.0,9105,3563.567458
-1318.0,1319,3564.180608
-8704.0,8705,3571.540622
-19288.0,19289,3586.45936
-9568.0,9569,3594.22423
-2080.0,2081,3595.849133
-1548.0,1549,3596.568346
-278.0,279,3597.367449
-1898.0,1899,3598.243023
-7724.0,7725,3604.484422
-36752.0,36753,3633.45577
-3088.0,3089,3636.217416
-11912.0,11913,3645.048758
-17474.0,17475,3659.121901
-16182.0,16183,3671.941747
-7874.0,7875,3678.242968
-4410.0,4411,3681.61225
-6730.0,6731,3686.723735
-3984.0,3985,3689.896134
-19188.0,19189,3705.44666
-2670.0,2671,3707.346903
-3084.0,3085,3709.430908
-3224.0,3225,3712.259467
-3718.0,3719,3715.313523
-4364.0,4365,3718.66209
-21196.0,21197,3735.12521
-15346.0,15347,3747.548459
-8778.0,8779,3754.275007
-7444.0,7445,3760.372619
-8386.0,8387,3766.939465
-32464.0,32465,3792.610875
-2688.0,2689,3794.52566
-6470.0,6471,3799.498671
-3902.0,3903,3802.640953
-5012.0,5013,3806.280586
-7064.0,7065,3812.203667
-5988.0,5989,3816.978366
-1312.0,1313,3817.58825
-17840.0,17841,3831.846707
-5614.0,5615,3836.444919
-3052.0,3053,3838.517375
-61866.0,61867,3887.827358
-410.0,411,3888.015379
-14938.0,14939,3899.588011
-4244.0,4245,3902.885266
-6272.0,6273,3907.795429
-2522.0,2523,3909.625089
-7598.0,7599,3915.818258
-27362.0,27363,3937.14187
-2546.0,2547,3939.645927
-5542.0,5543,3943.542918
-3220.0,3221,3946.374783
-14872.0,14873,3957.913747
-12126.0,12127,3967.531041
-4072.0,4073,3970.754778
-1326.0,1327,3972.036305
-2892.0,2893,3974.037492
-1718.0,1719,3975.502406
-7620.0,7621,3981.678601
-44.0,45,3981.699491
-9466.0,9467,3988.738303
-4538.0,4539,3992.833376
-280.0,281,3992.966475
-430.0,431,3993.16297
-1718.0,1719,3994.629192
-15196.0,15197,4006.31838
-530.0,531,4007.225512
-16102.0,16103,4019.321321
-2156.0,2157,4020.978812
-21844.0,21845,4038.408762
-2450.0,2451,4040.202413
-3786.0,3787,4043.298489
-26400.0,26401,4064.179348
-30246.0,30247,4088.186444
-1108.0,1109,4088.699133
-8782.0,8783,4096.089972
-1738.0,1739,4096.89136
-2830.0,2831,4099.549006
-8330.0,8331,4106.054522
-12456.0,12457,4115.825473
-120.0,121,4115.880954
-6780.0,6781,4121.015133
-6744.0,6745,4126.813186
-11828.0,11829,4135.612359
-892.0,893,4136.697809
