#{"t_start": 1732026890.091289, "env_id": "None"}
r,l,t
-1694.0,1695,0.333272
-854.0,855,0.768693
-28838.0,28839,9.965507
-29446.0,29447,19.657194
-12924.0,12925,24.103508
-37336.0,37337,35.803732
-6500.0,6501,37.823264
-8376.0,8377,40.463946
-16064.0,16065,45.671152
-350.0,351,45.735645
-53470.0,53471,62.652407
-100001.0,100001,94.428898
-100001.0,100001,125.781481
-29208.0,29209,135.093079
-12854.0,12855,139.106441
-9914.0,9915,142.287824
-100001.0,100001,174.220222
-20364.0,20365,180.779243
-3052.0,3053,181.571531
-22470.0,22471,188.773838
-868.0,869,189.222111
-10946.0,10947,192.670748
-5470.0,5471,194.494742
-57728.0,57729,213.078422
-5244.0,5245,214.932876
-986.0,987,215.107654
-4440.0,4441,216.628449
-4216.0,4217,218.092528
-36726.0,36727,229.892954
-1376.0,1377,230.402111
-4610.0,4611,231.729374
-22490.0,22491,238.684281
-14348.0,14349,243.03475
-4402.0,4403,244.348723
-5586.0,5587,246.14448
-12652.0,12653,249.932327
-3024.0,3025,251.002119
-51010.0,51011,267.038217
-20118.0,20119,273.247244
-100001.0,100001,305.182042
-61712.0,61713,324.572471
-18262.0,18263,330.515918
-17162.0,17163,336.206312
-1296.0,1297,336.443644
-43678.0,43679,350.529094
-14188.0,14189,354.912662
-1566.0,1567,355.18298
-1212.0,1213,355.663035
-15308.0,15309,360.235104
-2266.0,2267,361.176673
-10120.0,10121,364.01503
-12528.0,12529,368.081734
-1344.0,1345,368.312592
-6246.0,6247,370.27432
-16894.0,16895,375.658535
-6462.0,6463,377.592705
-11838.0,11839,381.006939
-17224.0,17225,386.458324
-37010.0,37011,397.766544
-2662.0,2663,398.49941
-636.0,637,398.882764
-9738.0,9739,401.737933
-41034.0,41035,414.771497
-16676.0,16677,420.117511
-46862.0,46863,434.90453
-3508.0,3509,436.120201
-21872.0,21873,443.022106
-25280.0,25281,451.139058
-12044.0,12045,454.975417
-12298.0,12299,458.82552
-17030.0,17031,464.046853
-44662.0,44663,478.055254
-8972.0,8973,481.164715
-12770.0,12771,485.220089
-41618.0,41619,498.294706
-48862.0,48863,513.572282
-5018.0,5019,515.097257
-17126.0,17127,520.611608
-4170.0,4171,521.900218
-7068.0,7069,523.95419
-44028.0,44029,539.296344
-16620.0,16621,544.64877
-770.0,771,544.783146
-18016.0,18017,550.756341
-780.0,781,550.893727
-8546.0,8547,553.786749
-24478.0,24479,561.437027
-14090.0,14091,565.701213
-5602.0,5603,567.511754
-28622.0,28623,578.719031
-1140.0,1141,579.273488
-4830.0,4831,580.732695
-1320.0,1321,581.290598
-29540.0,29541,590.489842
-8340.0,8341,593.0568
-7420.0,7421,595.495301
-6718.0,6719,597.623484
-14224.0,14225,602.418785
-11922.0,11923,606.586769
-29874.0,29875,616.011717
-354.0,355,616.343875
-20732.0,20733,622.751119
-33584.0,33585,633.182005
-30630.0,30631,642.613029
-14898.0,14899,647.150304
-6646.0,6647,649.374206
-11796.0,11797,652.840079
-29136.0,29137,662.369487
-20796.0,20797,669.309799
-19040.0,19041,675.585907
-29104.0,29105,685.057505
-77390.0,77391,710.834271
-8722.0,8723,713.572586
-30404.0,30405,723.456669
-40620.0,40621,736.809135
-4750.0,4751,738.562857
-18464.0,18465,744.315619
-12694.0,12695,748.706909
-11780.0,11781,752.423017
-13424.0,13425,756.93762
-20878.0,20879,763.289503
-7528.0,7529,765.660471
-67604.0,67605,786.394553
-9436.0,9437,789.104727
-100001.0,100001,820.561527
-5570.0,5571,822.391389
-26992.0,26993,830.906627
-8412.0,8413,833.618429
-12700.0,12701,837.620163
-12452.0,12453,841.556566
-4436.0,4437,843.166836
-462.0,463,843.250148
-48524.0,48525,858.608469
-29410.0,29411,868.077593
-3526.0,3527,869.255203
-1416.0,1417,869.519458
-3260.0,3261,870.750142
-78712.0,78713,895.914396
-7560.0,7561,898.358863
-3918.0,3919,899.651127
-25882.0,25883,908.15806
-3394.0,3395,909.120227
-42188.0,42189,922.816286
-14624.0,14625,927.652203
-50500.0,50501,944.197767
-14342.0,14343,948.605964
-12940.0,12941,952.599029
-20046.0,20047,959.069061
-8508.0,8509,961.730491
-3396.0,3397,962.890919
-2964.0,2965,963.761669
-39236.0,39237,976.570062
-362.0,363,976.636623
-19500.0,19501,982.86427
-2818.0,2819,983.642183
-9750.0,9751,986.760019
-2406.0,2407,987.45276
-18376.0,18377,993.325424
-4164.0,4165,994.679805
-12796.0,12797,998.687208
-6578.0,6579,1000.959937
-336.0,337,1001.019863
-8028.0,8029,1003.626208
-9548.0,9549,1006.566158
-8216.0,8217,1009.118663
-1966.0,1967,1009.738419
-33162.0,33163,1020.385606
-16468.0,16469,1025.499204
-42554.0,42555,1038.59405
-4024.0,4025,1039.897975
-33856.0,33857,1050.576737
-4202.0,4203,1051.915215
-20996.0,20997,1058.626716
-29446.0,29447,1067.841125
-5888.0,5889,1069.408537
-100001.0,100001,1100.690173
-18318.0,18319,1106.494919
-4110.0,4111,1107.756952
-54150.0,54151,1125.581248
-28736.0,28737,1134.593936
-13690.0,13691,1138.706291
-9792.0,9793,1141.849879
-25778.0,25779,1150.083997
-8128.0,8129,1152.715972
-23636.0,23637,1160.067681
-8770.0,8771,1162.967016
-17662.0,17663,1168.65112
-14790.0,14791,1173.153196
-3302.0,3303,1174.260037
-40072.0,40073,1186.812407
-18676.0,18677,1192.530012
-17702.0,17703,1197.910745
-4654.0,4655,1199.546189
-19580.0,19581,1205.466732
-1546.0,1547,1206.053495
-10696.0,10697,1209.299285
-21510.0,21511,1216.167031
-5036.0,5037,1217.601769
-14676.0,14677,1222.180054
-776.0,777,1222.601772
-7542.0,7543,1224.803049
-18760.0,18761,1230.531712
-4696.0,4697,1232.17406
-14246.0,14247,1236.537873
-24010.0,24011,1243.771729
