#{"t_start": 1731467799.5635242, "env_id": "None"}
r,l,t
-66438.0,66439,61.260267
-39400.0,39401,95.757375
-56856.0,56857,146.708993
-68044.0,68045,207.296407
-17608.0,17609,223.30406
-9514.0,9515,231.171882
-6970.0,6971,237.759661
-34978.0,34979,269.285601
-100001.0,100001,357.201996
-24520.0,24521,378.700601
-100001.0,100001,467.380871
-100001.0,100001,554.811255
-13796.0,13797,567.17669
-90092.0,90093,646.417774
-100001.0,100001,734.541726
-26730.0,26731,757.961283
-100001.0,100001,850.697738
-64954.0,64955,909.453604
-57644.0,57645,960.702533
-100001.0,100001,1051.240074
-100001.0,100001,1143.689171
-100001.0,100001,1234.528584
-100001.0,100001,1326.693984
-60534.0,60535,1382.368211
-94850.0,94851,1474.32275
-100001.0,100001,1558.096175
-100001.0,100001,1657.216492
-100001.0,100001,1745.766421
-4900.0,4901,1750.918059
-9766.0,9767,1758.940168
-17322.0,17323,1777.238187
-100001.0,100001,1866.454957
-7550.0,7551,1872.650228
-52206.0,52207,1919.529065
-100001.0,100001,2008.028541
-100001.0,100001,2096.588834
-59622.0,59623,2146.830307
-3942.0,3943,2150.199621
-24660.0,24661,2171.413394
-26356.0,26357,2193.570753
-100001.0,100001,2276.943992
-44034.0,44035,2314.361466
-39954.0,39955,2347.392176
-100001.0,100001,2431.15416
-24132.0,24133,2451.420282
-100001.0,100001,2535.791722
-34408.0,34409,2565.007751
-17736.0,17737,2580.361753
-76230.0,76231,2644.330848
-7082.0,7083,2649.735391
-18162.0,18163,2664.573148
-44192.0,44193,2700.931405
-100001.0,100001,2787.853343
-34218.0,34219,2816.900738
-33990.0,33991,2845.434524
-52170.0,52171,2892.246191
-100001.0,100001,2982.963913
-100001.0,100001,3074.174438
-100001.0,100001,3164.087704
-100001.0,100001,3254.877921
-45100.0,45101,3295.484446
-8488.0,8489,3303.88096
-100001.0,100001,3394.150554
-46902.0,46903,3438.798885
-100001.0,100001,3531.689519
-13086.0,13087,3542.669172
-100001.0,100001,3629.521587
-1570.0,1571,3631.119233
-100001.0,100001,3718.881156
-100001.0,100001,3805.641086
-100001.0,100001,3890.011405
-100001.0,100001,3971.833935
-480.0,481,3972.800326
-73292.0,73293,4032.22513
-100001.0,100001,4114.084066
-100001.0,100001,4195.801694
-100001.0,100001,4277.709321
-100001.0,100001,4359.285512
-23202.0,23203,4377.426834
-100001.0,100001,4456.720559
-100001.0,100001,4536.992506
-100001.0,100001,4616.423476
-61278.0,61279,4664.531233
-86288.0,86289,4746.926432
-81476.0,81477,4823.700963
-78044.0,78045,4896.698253
-95816.0,95817,4984.585741
-15996.0,15997,4999.352505
-39380.0,39381,5034.928668
-100001.0,100001,5125.888788
-51546.0,51547,5172.336552
-71176.0,71177,5237.193676
-25666.0,25667,5261.047294
-25218.0,25219,5284.550104
-28460.0,28461,5311.019289
-14258.0,14259,5324.273551
-68416.0,68417,5386.222634
-100001.0,100001,5474.723024
-67428.0,67429,5534.269706
-67156.0,67157,5594.022313
-31850.0,31851,5621.810795
-100001.0,100001,5711.218683
-12336.0,12337,5721.976048
-100001.0,100001,5809.257149
-100001.0,100001,5896.381845
-27568.0,27569,5920.690799
-64516.0,64517,5978.745812
-100001.0,100001,6067.745318
-99424.0,99425,6155.988155
-100001.0,100001,6245.692962
-75756.0,75757,6313.331735
-15160.0,15161,6326.547863
-49662.0,49663,6371.599949
-91058.0,91059,6448.067357
-99982.0,99983,6532.016675
-100001.0,100001,6615.958955
-100001.0,100001,6699.517073
-100001.0,100001,6785.709408
-99774.0,99775,6877.990035
-100001.0,100001,6967.896935
-100001.0,100001,7057.643238
-41892.0,41893,7094.647725
-100001.0,100001,7184.86782
-100001.0,100001,7274.262559
-100001.0,100001,7363.783847
-100001.0,100001,7453.290068
-100001.0,100001,7541.122368
-100001.0,100001,7621.676363
-100001.0,100001,7710.950106
-100001.0,100001,7802.06295
-100001.0,100001,7892.224102
-100001.0,100001,7981.324924
-100001.0,100001,8071.366094
-100001.0,100001,8161.371212
-100001.0,100001,8249.975031
-100001.0,100001,8337.155125
-100001.0,100001,8422.218123
-21778.0,21779,8439.668688
-100001.0,100001,8524.498077
-52032.0,52033,8572.793735
-100001.0,100001,8665.218149
-37762.0,37763,8700.485074
-74014.0,74015,8768.198862
