#{"t_start": 1732684807.5674434, "env_id": "None"}
r,l,t
-4976.0,4977,7.548997
-100001.0,100001,143.563687
-100001.0,100001,282.760791
-78986.0,78987,390.600618
-100001.0,100001,528.296381
-13058.0,13059,545.39553
-30418.0,30419,586.753817
-32984.0,32985,631.340836
-1672.0,1673,633.756311
-48370.0,48371,700.046752
-29824.0,29825,740.053441
-13780.0,13781,759.125143
-52952.0,52953,832.049053
-100001.0,100001,970.521583
-100001.0,100001,1106.017295
-38200.0,38201,1156.527895
-56268.0,56269,1232.876589
-8710.0,8711,1244.025182
-13598.0,13599,1262.419537
-54456.0,54457,1334.297378
-9796.0,9797,1347.529011
