#{"t_start": 1732675988.1686745, "env_id": "None"}
r,l,t
-4672.0,4673,7.548159
-12446.0,12447,24.141475
-8106.0,8107,34.91737
-11448.0,11449,49.447876
-4810.0,4811,56.501774
-21838.0,21839,85.081337
-7466.0,7467,95.388932
-4938.0,4939,101.362657
-29632.0,29633,142.011622
-6766.0,6767,150.512741
-4590.0,4591,156.223305
-1490.0,1491,158.476195
-372.0,373,158.755157
-5448.0,5449,166.272198
-326.0,327,166.516695
-5064.0,5065,173.758422
-3972.0,3973,179.023062
-5550.0,5551,185.452237
-5834.0,5835,193.267393
-4034.0,4035,198.572147
-4064.0,4065,203.894879
-11820.0,11821,219.965982
-3596.0,3597,224.941191
-9796.0,9797,237.01455
-548.0,549,238.565148
-138.0,139,238.669036
-23122.0,23123,269.487887
-13250.0,13251,287.904441
-2022.0,2023,290.566842
-6268.0,6269,298.729681
-3646.0,3647,302.613637
-2204.0,2205,305.412474
-986.0,987,307.297335
-2536.0,2537,310.340563
-3096.0,3097,314.94329
-1188.0,1189,315.840212
-3076.0,3077,320.430324
-7912.0,7913,331.094948
-2732.0,2733,334.282151
-18624.0,18625,359.207139
-702.0,703,359.735672
-2292.0,2293,363.7397
-2936.0,2937,367.097888
-1390.0,1391,369.286602
-1780.0,1781,371.768546
-1994.0,1995,373.265608
-7318.0,7319,383.41825
-8804.0,8805,394.752548
-252.0,253,394.941926
-2566.0,2567,399.157012
-14418.0,14419,418.456303
-1666.0,1667,420.856845
-860.0,861,421.503814
-5550.0,5551,429.148484
-406.0,407,429.452708
-3158.0,3159,432.972057
-6292.0,6293,442.427836
-4342.0,4343,448.007429
-126.0,127,448.102674
-1064.0,1065,448.902372
-794.0,795,450.650816
-5698.0,5699,457.222633
-6302.0,6303,465.431896
-5046.0,5047,472.701458
-5230.0,5231,480.103148
-638.0,639,480.584121
-3118.0,3119,484.072507
-374.0,375,485.501265
-940.0,941,486.208246
-278.0,279,486.416628
-10528.0,10529,500.328592
-4432.0,4433,505.955204
-11042.0,11043,521.485395
-7342.0,7343,530.497484
-4536.0,4537,537.387582
-8306.0,8307,548.382489
-8446.0,8447,559.477431
-44.0,45,559.511743
-580.0,581,559.949346
-3472.0,3473,564.85639
-6240.0,6241,573.045631
-3760.0,3761,578.185992
-15976.0,15977,598.717794
-6330.0,6331,608.26826
-8296.0,8297,619.378887
-17312.0,17313,642.335869
-9228.0,9229,655.422852
-6460.0,6461,663.861479
-6944.0,6945,672.662833
-8782.0,8783,684.133829
-212.0,213,685.490175
-2048.0,2049,688.215739
-4470.0,4471,693.966628
-7162.0,7163,702.939347
-2676.0,2677,707.339719
-18870.0,18871,732.818488
-23156.0,23157,764.115766
-8558.0,8559,775.486966
-11458.0,11459,791.583302
-6296.0,6297,799.938116
-5398.0,5399,807.623425
-6734.0,6735,816.313408
-6660.0,6661,824.94531
-30924.0,30925,867.262049
-17870.0,17871,891.929399
-2168.0,2169,894.746033
-2042.0,2043,897.460379
-25496.0,25497,931.479554
-2650.0,2651,935.808185
-1468.0,1469,936.902516
-2976.0,2977,941.449233
-1038.0,1039,942.217739
-152.0,153,942.330556
-6348.0,6349,951.766748
-1082.0,1083,952.56725
-10380.0,10381,966.150876
-4662.0,4663,971.855209
-6440.0,6441,981.288829
-6488.0,6489,989.491725
-946.0,947,990.188596
-5116.0,5117,997.390264
-2388.0,2389,1000.286515
-10712.0,10713,1014.078818
-4968.0,4969,1021.199956
-8974.0,8975,1032.505235
-2024.0,2025,1035.14084
-3168.0,3169,1038.622298
-7392.0,7393,1048.768296
-6008.0,6009,1056.653868
-3978.0,3979,1061.858374
-4454.0,4455,1067.408953
-4424.0,4425,1072.934794
-5954.0,5955,1080.721013
-5172.0,5173,1087.928966
-610.0,611,1088.37395
-3214.0,3215,1092.991525
-2974.0,2975,1096.28715
-2702.0,2703,1099.387922
-6504.0,6505,1108.781074
-1816.0,1817,1110.094515
-2886.0,2887,1114.462817
-27548.0,27549,1150.112491
-3024.0,3025,1154.592849
-7446.0,7447,1163.448773
-12596.0,12597,1180.928281
-2324.0,2325,1183.761406
-5096.0,5097,1189.745014
-5278.0,5279,1197.030512
-5316.0,5317,1203.179559
-1086.0,1087,1205.116389
-214.0,215,1205.275116
-192.0,193,1205.414568
-5882.0,5883,1213.143473
-1412.0,1413,1215.320756
-1710.0,1711,1216.560458
-4236.0,4237,1223.095753
-2714.0,2715,1226.215676
-4852.0,4853,1232.029308
-7508.0,7509,1242.186678
-3982.0,3983,1247.370969
-2264.0,2265,1250.160232
-10014.0,10015,1263.309677
-3182.0,3183,1266.759334
-1802.0,1803,1269.201919
-44.0,45,1269.234593
-5446.0,5447,1276.623436
-5960.0,5961,1284.38628
-4090.0,4091,1289.636304
-1798.0,1799,1292.079753
-3938.0,3939,1297.199275
-864.0,865,1297.826719
-16406.0,16407,1319.215361
