#{"t_start": 1732681807.7224684, "env_id": "None"}
r,l,t
-8826.0,8827,17.051579
-390.0,391,17.501853
-3178.0,3179,24.125314
-5286.0,5287,32.897881
-15418.0,15419,62.355201
-480.0,481,62.843
-220.0,221,63.066688
-4464.0,4465,70.940991
-5604.0,5605,81.62247
-10842.0,10843,101.141469
-3058.0,3059,107.559067
-26252.0,26253,156.655412
-888.0,889,157.551922
-28836.0,28837,210.896028
-186.0,187,211.089087
-14992.0,14993,238.262347
-14090.0,14091,264.554346
-16846.0,16847,297.12695
-6896.0,6897,309.09925
-312.0,313,309.420855
-5748.0,5749,320.235091
-2466.0,2467,324.391223
-17644.0,17645,357.708558
-37450.0,37451,426.95229
-1712.0,1713,430.346356
-5200.0,5201,438.924997
-16810.0,16811,471.432266
-4426.0,4427,479.23356
-18058.0,18059,513.03843
-14410.0,14411,539.667141
-2366.0,2367,543.726754
-31564.0,31565,601.652937
-8366.0,8367,616.901307
-25878.0,25879,665.580271
-2034.0,2035,669.303797
-9668.0,9669,687.607769
-4336.0,4337,695.326908
-20816.0,20817,733.663342
-2896.0,2897,738.262975
-10314.0,10315,757.250988
-19228.0,19229,794.137854
-2684.0,2685,798.540452
-4202.0,4203,806.161318
-5544.0,5545,816.844933
-6866.0,6867,828.884919
-3908.0,3909,836.219691
-19904.0,19905,873.84921
-8152.0,8153,888.982883
-5142.0,5143,897.565499
-3792.0,3793,904.769598
-18792.0,18793,939.489284
-18686.0,18687,974.012027
-2658.0,2659,979.803316
-17130.0,17131,1002.590463
-1650.0,1651,1005.00694
-13910.0,13911,1024.064816
-870.0,871,1024.706419
-3678.0,3679,1029.808417
-14100.0,14101,1048.948825
-5948.0,5949,1056.946559
-35006.0,35007,1104.464707
-1894.0,1895,1107.075722
-8738.0,8739,1118.401514
-4810.0,4811,1124.26483
-10578.0,10579,1138.078278
-12206.0,12207,1154.353535
-396.0,397,1155.834078
-712.0,713,1156.352115
-2222.0,2223,1159.148062
-3952.0,3953,1164.377178
-2224.0,2225,1167.177815
-1584.0,1585,1169.510811
-5462.0,5463,1177.054809
-1622.0,1623,1178.233908
-8724.0,8725,1190.72088
-5390.0,5391,1197.01779
-2898.0,2899,1201.516746
-8346.0,8347,1212.45121
-222.0,223,1212.617299
-18054.0,18055,1236.992091
-674.0,675,1237.480366
-5810.0,5811,1245.296444
-15576.0,15577,1265.320627
-8856.0,8857,1277.935791
-5886.0,5887,1285.829369
-10556.0,10557,1299.692352
-8198.0,8199,1310.560907
-30384.0,30385,1351.563928
-3704.0,3705,1355.445713
-7162.0,7163,1365.575561
-530.0,531,1365.959391
-7306.0,7307,1376.168823
-4014.0,4015,1381.491605
-4148.0,4149,1386.909074
-7732.0,7733,1397.436767
-2868.0,2869,1400.724303
-746.0,747,1401.267667
-1198.0,1199,1403.334183
-7324.0,7325,1412.277662
-1056.0,1057,1414.25001
-4978.0,4979,1420.263976
-7924.0,7925,1430.942823
-1476.0,1477,1433.228387
-12792.0,12793,1450.033734
-2138.0,2139,1452.789634
-2088.0,2089,1455.508446
-8438.0,8439,1466.555027
-2124.0,2125,1469.302248
-1946.0,1947,1471.911766
-6076.0,6077,1479.964991
-3370.0,3371,1484.82353
-2988.0,2989,1488.203872
-1784.0,1785,1490.702356
-3038.0,3039,1495.316803
-14354.0,14355,1514.542593
-10808.0,10809,1528.633134
-3660.0,3661,1533.730877
-19988.0,19989,1561.121884
-7646.0,7647,1570.389627
-1450.0,1451,1572.671802
-1000.0,1001,1574.618885
-18468.0,18469,1599.519557
