#{"t_start": 1732651084.6092598, "env_id": "None"}
r,l,t
-7686.0,7687,10.737025
-1480.0,1481,13.02305
-606.0,607,13.476922
-716.0,717,15.206971
-494.0,495,15.578135
-958.0,959,16.37095
-3202.0,3203,21.115859
-3660.0,3661,26.134259
-1302.0,1303,27.118962
-3246.0,3247,31.821188
-1370.0,1371,33.991857
-584.0,585,34.435129
-888.0,889,35.104621
-2350.0,2351,38.004279
-656.0,657,39.629169
-826.0,827,40.277871
-12054.0,12055,56.524014
-806.0,807,57.128279
-4460.0,4461,63.891636
-7104.0,7105,72.665735
-248.0,249,72.85269
-694.0,695,74.506859
-1532.0,1533,75.661916
-2074.0,2075,78.360958
-7084.0,7085,88.350717
-122.0,123,88.443233
-272.0,273,88.648341
-4362.0,4363,94.200822
-310.0,311,94.438349
-2838.0,2839,98.834886
-154.0,155,98.951517
-1390.0,1391,99.997207
-580.0,581,101.563628
-2310.0,2311,104.427926
-1758.0,1759,106.883467
-5976.0,5977,114.787546
-60.0,61,114.833687
-4402.0,4403,120.418014
-2402.0,2403,123.357717
-604.0,605,123.810721
-1352.0,1353,125.957978
-7200.0,7201,134.789508
-3224.0,3225,139.481234
-2020.0,2021,142.132274
-7596.0,7597,152.510324
-480.0,481,152.870944
-7644.0,7645,163.300553
-2056.0,2057,165.978994
-2108.0,2109,168.692861
-560.0,561,169.11263
-6426.0,6427,177.364732
-1892.0,1893,179.924015
-326.0,327,180.16875
-1176.0,1177,182.180224
-1574.0,1575,184.497247
-1190.0,1191,185.393386
-5040.0,5041,192.590392
-1660.0,1661,193.842352
-5302.0,5303,201.255652
-276.0,277,201.46309
-860.0,861,203.242919
-396.0,397,203.545173
-2912.0,2913,206.865035
-2764.0,2765,210.073228
-182.0,183,211.338863
-5932.0,5933,218.063906
-86.0,87,219.260305
-970.0,971,219.992165
-296.0,297,220.218464
-1370.0,1371,222.377886
-990.0,991,223.124336
-5030.0,5031,230.320604
-630.0,631,230.797507
-7428.0,7429,241.065432
-1580.0,1581,242.259453
-608.0,609,243.847496
-6948.0,6949,252.503595
-4246.0,4247,257.964304
-878.0,879,259.75709
-2858.0,2859,263.04224
-824.0,825,263.663175
-1550.0,1551,265.962528
-1576.0,1577,268.27789
-1016.0,1017,269.043131
-2326.0,2327,273.059558
-2062.0,2063,275.739384
-1476.0,1477,276.84823
-1092.0,1093,278.801923
-6240.0,6241,286.920161
-88.0,89,286.99196
-2730.0,2731,290.170192
-9506.0,9507,303.226068
-1004.0,1005,303.981705
-256.0,257,305.307772
-370.0,371,305.585306
-264.0,265,305.788481
-4454.0,4455,311.400011
-2074.0,2075,314.093819
-1148.0,1149,316.090268
-356.0,357,316.362443
-3534.0,3535,321.288342
-460.0,461,321.641179
-1562.0,1563,322.813679
-3320.0,3321,327.584707
-292.0,293,327.803858
-3832.0,3833,332.951066
-1206.0,1207,334.992538
-2940.0,2941,338.345704
