#{"t_start": 1731886173.1189754, "env_id": "None"}
r,l,t
-100001.0,100001,97.350582
-91450.0,91451,185.108512
-100001.0,100001,280.951902
-5268.0,5269,285.445456
-8436.0,8437,294.436943
-14692.0,14693,308.426952
-100001.0,100001,404.015708
-100001.0,100001,498.501419
-98798.0,98799,593.344544
-100001.0,100001,688.135256
-100001.0,100001,783.960216
-100001.0,100001,879.892013
-100001.0,100001,974.106288
-100001.0,100001,1069.792878
-3242.0,3243,1072.320315
-100001.0,100001,1166.785261
-100001.0,100001,1262.943111
-100001.0,100001,1359.006908
-6930.0,6931,1365.250945
-83964.0,83965,1445.895051
-100001.0,100001,1542.655159
-100001.0,100001,1639.004692
-8748.0,8749,1647.100348
-13418.0,13419,1660.386711
-100001.0,100001,1755.488354
-100001.0,100001,1847.38106
-100001.0,100001,1935.761401
-100001.0,100001,2018.711706
-63132.0,63133,2071.009528
-100001.0,100001,2150.727313
-72368.0,72369,2208.103024
-100001.0,100001,2287.679488
-35326.0,35327,2315.575146
-9806.0,9807,2323.498878
-100001.0,100001,2402.857634
-100001.0,100001,2481.316366
-100001.0,100001,2560.339392
-59888.0,59889,2608.248322
-38910.0,38911,2639.184316
-100001.0,100001,2717.768489
-100001.0,100001,2797.161272
-7418.0,7419,2803.260063
-100001.0,100001,2882.210671
-41358.0,41359,2914.640036
-49968.0,49969,2953.779363
-100001.0,100001,3032.755424
-7146.0,7147,3038.733457
-36130.0,36131,3067.318075
-18646.0,18647,3082.38929
-74462.0,74463,3143.590273
-15412.0,15413,3155.795798
-38116.0,38117,3187.137646
-2308.0,2309,3188.88774
-22398.0,22399,3206.748648
-76880.0,76881,3267.470898
-29148.0,29149,3291.074311
-65868.0,65869,3343.317654
-2304.0,2305,3345.062601
-100001.0,100001,3424.41975
-100001.0,100001,3503.659632
-100001.0,100001,3582.362598
-100001.0,100001,3661.937062
-6758.0,6759,3667.776781
-16200.0,16201,3680.041671
-24110.0,24111,3699.346386
-65244.0,65245,3751.225528
-75628.0,75629,3811.460592
-11490.0,11491,3820.844687
-100001.0,100001,3899.680391
-10528.0,10529,3908.609265
-37472.0,37473,3938.197825
-10600.0,10601,3946.509043
-57318.0,57319,3992.096426
-11016.0,11017,4000.717277
-100001.0,100001,4081.36174
-100001.0,100001,4162.37271
-17630.0,17631,4176.975642
-35086.0,35087,4205.433428
-9022.0,9023,4212.409239
-17586.0,17587,4226.850553
-19416.0,19417,4242.172548
-47178.0,47179,4280.380048
-100001.0,100001,4361.577175
-100001.0,100001,4442.81963
-100001.0,100001,4523.43184
-100001.0,100001,4604.101526
-100001.0,100001,4685.129066
-100001.0,100001,4765.975446
-100001.0,100001,4851.229329
-42688.0,42689,4887.329507
-39876.0,39877,4920.638766
-20198.0,20199,4937.247095
-100001.0,100001,5018.505658
-100001.0,100001,5099.768528
-100001.0,100001,5180.982209
-100001.0,100001,5262.366797
-100001.0,100001,5343.098385
-96204.0,96205,5421.308904
-100001.0,100001,5501.80258
-7968.0,7969,5508.270174
-71462.0,71463,5565.927615
-94190.0,94191,5642.155941
-21304.0,21305,5659.129311
-22402.0,22403,5677.272608
-100001.0,100001,5758.743207
-4316.0,4317,5762.168949
-86510.0,86511,5832.575053
-29374.0,29375,5856.043159
-75810.0,75811,5917.401551
-69182.0,69183,5973.810462
-68612.0,68613,6029.642982
-35336.0,35337,6058.647356
-25662.0,25663,6079.831242
-3516.0,3517,6082.879224
-62620.0,62621,6133.424186
-59026.0,59027,6181.419583
-19610.0,19611,6197.599365
-100001.0,100001,6278.729362
-100001.0,100001,6358.957953
-100001.0,100001,6439.844333
-57290.0,57291,6486.263682
-59494.0,59495,6534.698633
-8180.0,8181,6541.380322
-100001.0,100001,6623.102704
-47248.0,47249,6661.963769
-10754.0,10755,6670.626202
-73380.0,73381,6731.159133
-60748.0,60749,6781.290754
-34830.0,34831,6809.870857
-100001.0,100001,6892.190209
-100001.0,100001,6974.997734
-69526.0,69527,7031.872004
-100001.0,100001,7114.734457
-50770.0,50771,7156.986712
-100001.0,100001,7239.771259
-16664.0,16665,7253.419907
-100001.0,100001,7336.017998
-52572.0,52573,7379.604588
-100001.0,100001,7461.458245
-73450.0,73451,7522.179484
-100001.0,100001,7604.881645
-51912.0,51913,7647.729411
-66502.0,66503,7702.996398
-60036.0,60037,7752.382394
-44914.0,44915,7789.538558
-23012.0,23013,7808.406005
-100001.0,100001,7891.136681
-37788.0,37789,7922.758609
-8806.0,8807,7929.829294
-8712.0,8713,7936.850543
-5888.0,5889,7941.794542
-42978.0,42979,7977.294305
-23454.0,23455,7997.032892
-1160.0,1161,7997.591184
-100001.0,100001,8080.226572
-100001.0,100001,8162.928174
-79720.0,79721,8228.783162
-100001.0,100001,8310.566503
-100001.0,100001,8393.477033
