#{"t_start": 1731619120.9147043, "env_id": "None"}
r,l,t
-6422.0,6423,6.307018
-11478.0,11479,15.230295
-6102.0,6103,20.200209
-11644.0,11645,29.844985
-6322.0,6323,34.879756
-698.0,699,35.211271
-1972.0,1973,36.829894
-17280.0,17281,51.203997
-582.0,583,51.478368
-4138.0,4139,54.790219
-17792.0,17793,69.32926
-828.0,829,69.722572
-6738.0,6739,74.958387
-10796.0,10797,84.369696
-10568.0,10569,93.936887
-9594.0,9595,103.064996
-6768.0,6769,108.982929
-2928.0,2929,111.278854
-7866.0,7867,118.665235
-298.0,299,118.820961
-4316.0,4317,122.62409
-4114.0,4115,126.391549
-2324.0,2325,129.253901
-26430.0,26431,150.652124
-3106.0,3107,153.5351
-9456.0,9457,161.451009
-11436.0,11437,170.32904
-10502.0,10503,178.718878
-3378.0,3379,181.690379
-3082.0,3083,183.825857
-13000.0,13001,194.758226
-12496.0,12497,204.771298
-12454.0,12455,214.741944
-5226.0,5227,219.264975
-496.0,497,219.499006
-6524.0,6525,224.609579
-2180.0,2181,226.310926
-21708.0,21709,244.045064
-5040.0,5041,247.793856
-8530.0,8531,254.695223
-1378.0,1379,256.01873
-3218.0,3219,258.218145
-7134.0,7135,264.292469
-48.0,49,264.315952
-582.0,583,264.594253
-2344.0,2345,266.367976
-6504.0,6505,272.13494
-1328.0,1329,272.767677
-18614.0,18615,287.653123
-16514.0,16515,300.910672
-3810.0,3811,304.063046
-518.0,519,304.976546
-484.0,485,305.204916
-2596.0,2597,307.104415
-2138.0,2139,308.787634
-606.0,607,309.07504
-4572.0,4573,313.252362
-4518.0,4519,316.73267
-6088.0,6089,321.638788
-9764.0,9765,329.643792
-1958.0,1959,330.578618
-2646.0,2647,333.186495
-1872.0,1873,334.74264
-7672.0,7673,340.443145
-6086.0,6087,345.362296
-6052.0,6053,350.253843
-9878.0,9879,358.358749
-4916.0,4917,362.755569
-15740.0,15741,375.007794
-794.0,795,376.071452
-20798.0,20799,392.857585
-13122.0,13123,403.181511
-742.0,743,404.230439
-7214.0,7215,409.694428
-3898.0,3899,412.937658
-9390.0,9391,420.850478
-4076.0,4077,424.160801
-912.0,913,424.589138
-388.0,389,424.771993
-4310.0,4311,428.181746
-2562.0,2563,430.78035
-11072.0,11073,439.426113
-15726.0,15727,452.355546
-1300.0,1301,452.971485
-26538.0,26539,474.579832
-1230.0,1231,475.848789
-19010.0,19011,490.939993
-2232.0,2233,492.668579
-16092.0,16093,505.682384
-15046.0,15047,517.615324
-3978.0,3979,520.902681
-28868.0,28869,544.106243
-3292.0,3293,547.022916
-7680.0,7681,553.432792
-1190.0,1191,553.996073
-368.0,369,554.863285
-7066.0,7067,560.267938
-2430.0,2431,562.103604
-4122.0,4123,565.437275
-10598.0,10599,574.035201
-10920.0,10921,583.405983
-2092.0,2093,585.103747
-10236.0,10237,593.460809
-50448.0,50449,634.18353
-1316.0,1317,635.522827
-14686.0,14687,647.394126
-7002.0,7003,653.554191
-8084.0,8085,660.221212
-5168.0,5169,664.095536
-13772.0,13773,675.58918
-2622.0,2623,677.548632
-7246.0,7247,683.785487
-18842.0,18843,698.949752
-8648.0,8649,705.772177
-32630.0,32631,732.125066
-11966.0,11967,741.869631
-7708.0,7709,748.255846
-35814.0,35815,776.789349
-38174.0,38175,808.202312
-40484.0,40485,842.944038
-388.0,389,843.129975
-302.0,303,843.278108
-1132.0,1133,843.830063
-4774.0,4775,848.413646
-22928.0,22929,867.866308
-5298.0,5299,872.716243
-4230.0,4231,876.284069
-45530.0,45531,914.609932
-19908.0,19909,931.777645
-17628.0,17629,946.300354
-3812.0,3813,949.65443
-9792.0,9793,958.154723
-14722.0,14723,970.472142
-37408.0,37409,1002.048539
-10542.0,10543,1010.874828
-5748.0,5749,1015.940373
-584.0,585,1016.990031
-5152.0,5153,1020.992689
-1112.0,1113,1022.288318
-1416.0,1417,1022.971514
-5996.0,5997,1028.16732
-12632.0,12633,1038.86411
-5536.0,5537,1043.834198
-7776.0,7777,1050.739758
-2368.0,2369,1052.632485
-176.0,177,1052.719235
-1778.0,1779,1054.334314
-2352.0,2353,1056.235467
-10802.0,10803,1065.284895
-6836.0,6837,1071.632796
-23340.0,23341,1091.235152
-5784.0,5785,1096.316118
-154.0,155,1096.395053
-2580.0,2581,1098.393819
-1220.0,1221,1099.749215
-5496.0,5497,1104.690891
-4950.0,4951,1108.653902
-13744.0,13745,1120.673805
-1706.0,1707,1122.253605
-6186.0,6187,1127.537112
-478.0,479,1127.772516
-7608.0,7609,1133.770621
-3770.0,3771,1137.124873
-9900.0,9901,1145.710242
-1542.0,1543,1147.21272
-7618.0,7619,1153.870383
-1158.0,1159,1154.477656
-11306.0,11307,1164.754486
-50962.0,50963,1208.206238
-5796.0,5797,1212.539561
-39358.0,39359,1246.840375
-3266.0,3267,1249.160857
-1010.0,1011,1250.414012
-24438.0,24439,1271.410085
-3618.0,3619,1273.932444
-10738.0,10739,1283.707045
-3240.0,3241,1286.015254
-9634.0,9635,1294.406964
-30784.0,30785,1320.730341
-2888.0,2889,1322.91262
-2230.0,2231,1325.47295
-7450.0,7451,1331.367474
-12640.0,12641,1342.023177
-6386.0,6387,1347.359033
-13110.0,13111,1358.943657
-1524.0,1525,1360.467765
-1718.0,1719,1361.284873
-2958.0,2959,1364.214184
-12954.0,12955,1375.017988
-21068.0,21069,1392.762078
-2416.0,2417,1395.411407
-850.0,851,1395.822963
-16242.0,16243,1409.798575
-4504.0,4505,1413.473505
-1056.0,1057,1414.718288
-20044.0,20045,1432.009459
-21518.0,21519,1450.031916
-2274.0,2275,1451.871732
-1202.0,1203,1453.202818
-17494.0,17495,1467.724802
-28450.0,28451,1492.058462
-414.0,415,1492.255847
-14278.0,14279,1504.494738
-148.0,149,1504.565993
-22576.0,22577,1523.897862
-30294.0,30295,1549.840631
-17718.0,17719,1565.251273
-964.0,965,1565.710773
-7156.0,7157,1572.228694
-428.0,429,1572.438737
-1618.0,1619,1573.984067
-23600.0,23601,1593.780496
-26680.0,26681,1616.513127
-22112.0,22113,1635.504414
-13034.0,13035,1647.09277
-15216.0,15217,1659.771994
-10244.0,10245,1668.572232
-4592.0,4593,1672.496203
-10746.0,10747,1681.527915
-7884.0,7885,1688.430681
-12012.0,12013,1698.84988
-13366.0,13367,1710.663812
-182.0,183,1710.750425
-1400.0,1401,1711.457464
-21164.0,21165,1730.089271
-82046.0,82047,1801.059328
-26448.0,26449,1823.835774
-2126.0,2127,1825.625215
