#{"t_start": 1731543161.6769536, "env_id": "None"}
r,l,t
-6482.0,6483,12.94165
-168.0,169,13.114095
-7174.0,7175,25.276486
-1690.0,1691,28.611844
-20728.0,20729,66.550191
-2174.0,2175,70.382129
-5584.0,5585,80.938145
-24226.0,24227,126.030632
-29464.0,29465,180.017575
-19946.0,19947,217.211816
-1346.0,1347,220.18771
-34280.0,34281,282.244551
-36562.0,36563,350.378925
-4288.0,4289,357.970757
-15710.0,15711,387.464471
-15044.0,15045,414.542877
-14324.0,14325,440.907304
-8500.0,8501,456.171509
-398.0,399,458.371833
-4302.0,4303,465.990071
-9332.0,9333,482.275583
-3876.0,3877,489.449726
-32818.0,32819,549.956263
-32710.0,32711,610.341361
-29286.0,29287,664.098724
-6048.0,6049,675.124724
-4370.0,4371,684.469246
-526.0,527,685.008268
-9192.0,9193,700.982358
-11832.0,11833,723.063562
-2052.0,2053,726.782008
-10606.0,10607,745.886392
-5106.0,5107,756.004225
-5708.0,5709,766.730562
-6532.0,6533,778.282396
-1102.0,1103,779.409754
-3058.0,3059,785.780524
-19530.0,19531,819.798961
-550.0,551,822.048167
-948.0,949,823.014115
-29930.0,29931,878.534343
-3494.0,3495,883.700049
-4934.0,4935,893.565826
-5180.0,5181,902.05404
-2024.0,2025,905.719832
-9304.0,9305,923.424338
-8068.0,8069,938.151302
-5828.0,5829,948.932602
-1752.0,1753,950.702475
-10320.0,10321,971.272286
-9256.0,9257,987.248195
-9050.0,9051,1003.162261
-6432.0,6433,1016.270025
-43968.0,43969,1096.610696
-206.0,207,1096.822043
-6484.0,6485,1108.283151
-4278.0,4279,1115.875252
-17290.0,17291,1148.730992
-2972.0,2973,1153.375654
-14326.0,14327,1179.850686
-4780.0,4781,1189.606971
-20602.0,20603,1227.454865
-71606.0,71607,1360.298731
-40680.0,40681,1436.229749
-3812.0,3813,1441.780065
-18384.0,18385,1475.8829
-1130.0,1131,1478.672201
-15794.0,15795,1508.541033
-5144.0,5145,1517.23807
-8384.0,8385,1532.485845
-15404.0,15405,1561.697767
-8780.0,8781,1577.337733
-20462.0,20463,1615.215053
-14234.0,14235,1641.564389
-23460.0,23461,1684.429917
-5958.0,5959,1695.695358
-5980.0,5981,1706.846055
-19246.0,19247,1743.805734
-4544.0,4545,1751.839886
-13458.0,13459,1775.930825
-298.0,299,1777.900076
-12444.0,12445,1800.944031
-14226.0,14227,1827.70771
-1998.0,1999,1831.442861
-6338.0,6339,1843.009001
-12396.0,12397,1866.283664
-24214.0,24215,1911.796088
-43430.0,43431,1992.524718
-1014.0,1015,1993.569742
-9076.0,9077,2011.537488
-676.0,677,2012.232495
-1420.0,1421,2015.363525
-3236.0,3237,2020.351981
-3160.0,3161,2026.930497
-1208.0,1209,2028.17112
-5556.0,5557,2038.921181
-9876.0,9877,2057.696958
-6082.0,6083,2068.96378
-3390.0,3391,2075.831329
-6074.0,6075,2087.13733
-13008.0,13009,2110.875738
-84.0,85,2110.963789
-19502.0,19503,2148.349167
-14642.0,14643,2175.693899
-6168.0,6169,2187.135878
-16116.0,16117,2217.893268
-58750.0,58751,2327.363872
-562.0,563,2329.626901
-23764.0,23765,2373.126742
-2618.0,2619,2377.490482
-26066.0,26067,2426.870804
-10624.0,10625,2446.270014
-50598.0,50599,2541.418687
-22944.0,22945,2583.96594
-516.0,517,2584.49792
-14102.0,14103,2610.882893
-8884.0,8885,2628.438656
-7558.0,7559,2641.187652
-22932.0,22933,2685.326493
-2006.0,2007,2689.047798
-360.0,361,2689.419265
-18850.0,18851,2724.091141
-31636.0,31637,2782.319122
-49934.0,49935,2876.368232
-11978.0,11979,2898.715231
-2332.0,2333,2902.759054
-23972.0,23973,2946.077376
-1100.0,1101,2948.847465
-3214.0,3215,2955.427867
-15254.0,15255,2982.817533
-918.0,919,2983.75747
-23606.0,23607,3028.481676
-10368.0,10369,3047.497782
-2894.0,2895,3052.095551
-8540.0,8541,3069.230613
-2298.0,2299,3073.241657
-4398.0,4399,3081.048057
-4504.0,4505,3088.95301
-17196.0,17197,3121.90484
-14218.0,14219,3146.579299
-3530.0,3531,3153.644623
-3670.0,3671,3160.716866
-20476.0,20477,3198.763264
-18646.0,18647,3233.103038
-29542.0,29543,3289.068667
-20972.0,20973,3327.659234
-6866.0,6867,3339.728572
-5544.0,5545,3350.418425
-1848.0,1849,3353.994367
-2846.0,2847,3358.578835
-17654.0,17655,3392.221916
-4734.0,4735,3400.407468
-186.0,187,3400.603015
-806.0,807,3403.10415
-1806.0,1807,3404.956147
-12914.0,12915,3430.150597
-10756.0,10757,3449.613061
-10784.0,10785,3469.27988
-536.0,537,3469.829576
-4054.0,4055,3477.287994
-16488.0,16489,3509.548467
-4698.0,4699,3517.713584
-8704.0,8705,3533.393373
-21440.0,21441,3574.353965
-19860.0,19861,3610.164522
-4438.0,4439,3618.064823
-10806.0,10807,3639.495256
-66.0,67,3639.564831
-20584.0,20585,3677.833472
-4544.0,4545,3685.847643
-5586.0,5587,3696.654458
-400.0,401,3697.065968
-5762.0,5763,3708.152483
-35740.0,35741,3774.427681
-1464.0,1465,3777.635498
-26744.0,26745,3827.85175
-492.0,493,3828.357466
-55156.0,55157,3932.493954
-11822.0,11823,3955.042506
-5464.0,5465,3965.777299
-4542.0,4543,3973.85241
-13466.0,13467,3998.141376
-34798.0,34799,4063.457375
-726.0,727,4065.906834
-2490.0,2491,4070.174703
-1998.0,1999,4074.056485
-8016.0,8017,4089.168534
-10974.0,10975,4109.168334
-34678.0,34679,4174.784794
-18428.0,18429,4209.464118
-10684.0,10685,4229.143137
-3680.0,3681,4236.352522
-29148.0,29149,4290.989559
-8098.0,8099,4306.207404
-3784.0,3785,4313.526212
-3200.0,3201,4320.221296
-5058.0,5059,4328.854695
-23380.0,23381,4373.983198
-3784.0,3785,4379.58964
-27334.0,27335,4432.271954
-55278.0,55279,4536.365213
-8524.0,8525,4551.928637
-22914.0,22915,4594.400059
-2988.0,2989,4600.999384
-7882.0,7883,4614.21366
-16880.0,16881,4647.123413
-3750.0,3751,4654.357243
-14610.0,14611,4681.428869
-10102.0,10103,4700.615503
-7066.0,7067,4712.985507
-27776.0,27777,4765.822222
-9558.0,9559,4782.643991
-57652.0,57653,4890.697413
-6002.0,6003,4901.979496
-14558.0,14559,4929.029177
-49430.0,49431,5023.335453
-11118.0,11119,5043.462504
-20686.0,20687,5081.939805
-12698.0,12699,5105.364522
-3420.0,3421,5112.238312
-766.0,767,5113.024577
-23762.0,23763,5158.178875
-30598.0,30599,5215.380589
-3902.0,3903,5222.879978
-14928.0,14929,5249.94861
-40272.0,40273,5325.983289
-10226.0,10227,5345.073308
-66366.0,66367,5469.09216
-9972.0,9973,5488.180134
-7922.0,7923,5503.238767
-10600.0,10601,5522.819214
-52122.0,52123,5622.422453
-11162.0,11163,5642.621691
-6896.0,6897,5654.906147
-11600.0,11601,5677.479738
-50768.0,50769,5773.767385
-100001.0,100001,5962.427979
-21300.0,21301,6001.684028
-89430.0,89431,6170.582916
-32992.0,32993,6232.422765
-6284.0,6285,6243.971193
-27512.0,27513,6294.753614
-28860.0,28861,6348.522412
-38852.0,38853,6421.346545
-73566.0,73567,6559.945371
-6424.0,6425,6571.601666
-14780.0,14781,6600.718066
-26852.0,26853,6650.680843
-20608.0,20609,6689.048584
-100001.0,100001,6877.556999
-9626.0,9627,6894.430122
-11224.0,11225,6916.249383
-35214.0,35215,6981.931337
-21374.0,21375,7021.055194
-12726.0,12727,7046.13587
-88234.0,88235,7211.167783
-2408.0,2409,7215.338107
-77430.0,77431,7360.74017
-3320.0,3321,7365.835212
-100001.0,100001,7553.541982
-8664.0,8665,7569.287442
-100001.0,100001,7757.357112
-2752.0,2753,7763.573805
-21170.0,21171,7802.724458
-26520.0,26521,7852.379858
-43964.0,43965,7933.78369
-4200.0,4201,7941.476547
-28202.0,28203,7994.915727
-26004.0,26005,8044.024926
-9198.0,9199,8060.277792
-4560.0,4561,8070.06218
-21234.0,21235,8109.048622
-506.0,507,8109.567945
-40336.0,40337,8186.119456
-18880.0,18881,8220.978208
-17402.0,17403,8254.35224
-27192.0,27193,8304.696817
-33894.0,33895,8367.520487
-17576.0,17577,8401.033918
-2872.0,2873,8405.666826
-42504.0,42505,8485.761197
-6980.0,6981,8499.945212
-10934.0,10935,8519.719807
-25020.0,25021,8566.307879
-11454.0,11455,8588.333181
-23456.0,23457,8631.352549
-14832.0,14833,8658.795864
-470.0,471,8660.983889
-22860.0,22861,8703.513592
-682.0,683,8704.213179
-186.0,187,8704.404894
-1004.0,1005,8707.12028
-2038.0,2039,8710.903447
-478.0,479,8711.39351
-7554.0,7555,8725.947875
-984.0,985,8726.954749
-982.0,983,8729.638965
-1008.0,1009,8730.671828
-5380.0,5381,8741.280969
-342.0,343,8741.631818
-12696.0,12697,8764.90971
-14400.0,14401,8791.69981
-20542.0,20543,8830.224538
-12286.0,12287,8853.139673
-19048.0,19049,8890.098927
-15766.0,15767,8918.35247
-4564.0,4565,8926.526783
-3458.0,3459,8933.452106
-23796.0,23797,8978.68313
-23400.0,23401,9021.863938
-322.0,323,9022.196287
-18406.0,18407,9056.790769
-2044.0,2045,9060.56851
-8444.0,8445,9076.068645
-7658.0,7659,9090.763514
-9770.0,9771,9109.33675
-9664.0,9665,9127.811902
-10986.0,10987,9147.653639
-4796.0,4797,9155.959342
-2806.0,2807,9162.231825
-4434.0,4435,9170.158167
-1306.0,1307,9173.348866
-1272.0,1273,9174.656563
-1814.0,1815,9178.208711
-5104.0,5105,9188.545525
-4262.0,4263,9196.302245
-12040.0,12041,9219.119134
-13260.0,13261,9242.972342
-26014.0,26015,9292.056244
-11970.0,11971,9314.610513
-878.0,879,9315.511131
-3016.0,3017,9320.295361
-4598.0,4599,9330.105421
-10508.0,10509,9349.774721
-11470.0,11471,9370.079663
-10642.0,10643,9391.412087
-784.0,785,9392.214422
-5138.0,5139,9400.852879
-6854.0,6855,9414.664047
-6896.0,6897,9426.814248
-1164.0,1165,9429.684685
-190.0,191,9429.880475
-736.0,737,9430.635579
-20864.0,20865,9469.224809
-5804.0,5805,9480.228367
-36246.0,36247,9548.768142
-6008.0,6009,9560.188864
-6198.0,6199,9571.622616
-6010.0,6011,9582.880766
-12430.0,12431,9605.905229
-2954.0,2955,9610.623156
-10700.0,10701,9631.894732
-37478.0,37479,9701.696237
-882.0,883,9702.601565
-24608.0,24609,9748.940584
-5410.0,5411,9759.576419
-24780.0,24781,9805.778154
-35024.0,35025,9871.399608
-810.0,811,9873.934532
-8234.0,8235,9889.221555
-2408.0,2409,9893.387757
-1090.0,1091,9894.507845
-10182.0,10183,9913.728113
-20896.0,20897,9952.475233
-2584.0,2585,9958.540279
-11320.0,11321,9978.756588
-3592.0,3593,9986.012794
-15432.0,15433,10015.656992
-20924.0,20925,10054.422939
-468.0,469,10054.897267
-60592.0,60593,10168.460379
-11556.0,11557,10188.751191
-13154.0,13155,10214.319722
-428.0,429,10214.754298
-17234.0,17235,10246.229357
-3000.0,3001,10252.618508
-5778.0,5779,10263.602249
-5280.0,5281,10272.31315
-7660.0,7661,10286.941172
-11604.0,11605,10309.021623
-9282.0,9283,10325.247926
-568.0,569,10325.822744
-3130.0,3131,10332.343531
-2452.0,2453,10336.50558
-2270.0,2271,10340.496366
-7702.0,7703,10355.112768
-12362.0,12363,10378.044574
-910.0,911,10378.969793
-278.0,279,10380.924315
-32480.0,32481,10439.998276
-13276.0,13277,10465.37852
-52880.0,52881,10563.812136
-798.0,799,10564.620751
-2828.0,2829,10570.802825
-46.0,47,10570.851138
-10826.0,10827,10590.415988
-1210.0,1211,10591.637713
-808.0,809,10594.123104
-3152.0,3153,10598.990945
-13130.0,13131,10624.227691
-11552.0,11553,10644.610033
-7056.0,7057,10658.528962
-9564.0,9565,10676.696995
-2906.0,2907,10681.318076
-742.0,743,10682.070593
-5228.0,5229,10692.424343
-4538.0,4539,10700.421376
-3866.0,3867,10707.722471
-346.0,347,10708.074422
-6094.0,6095,10719.456942
-4994.0,4995,10729.555696
-5192.0,5193,10738.165368
-1064.0,1065,10740.917219
-2038.0,2039,10744.6632
-2262.0,2263,10748.636695
-4838.0,4839,10756.91883
-7148.0,7149,10771.236095
-7200.0,7201,10783.59724
-19032.0,19033,10818.690914
-116.0,117,10818.810493
-23302.0,23303,10863.29547
-6852.0,6853,10875.37454
