#{"t_start": 1731685969.926229, "env_id": "None"}
r,l,t
-162.0,163,0.035954
-1062.0,1063,0.231044
-2814.0,2815,1.064749
-404.0,405,1.416742
-2248.0,2249,2.075569
-324.0,325,2.129635
-6254.0,6255,4.021447
-34.0,35,4.027337
-344.0,345,4.083421
-638.0,639,4.189554
-1366.0,1367,4.797045
-804.0,805,5.39955
-2890.0,2891,6.318641
-2090.0,2091,6.974982
-594.0,595,7.072366
-192.0,193,7.104714
-2308.0,2309,7.921439
-4058.0,4059,9.208822
-1062.0,1063,9.671424
-834.0,835,9.808473
-286.0,287,10.148523
-512.0,513,10.23308
-224.0,225,10.270632
-1076.0,1077,10.446882
-1190.0,1191,10.960154
-840.0,841,11.100589
-56.0,57,11.112086
-468.0,469,11.559939
-282.0,283,11.606287
-1036.0,1037,11.778986
-872.0,873,12.210469
-578.0,579,12.323802
-1210.0,1211,12.812942
-1868.0,1869,13.42401
-204.0,205,13.458484
-756.0,757,13.584096
-1218.0,1219,14.110671
-496.0,497,14.204502
-1374.0,1375,14.753222
-214.0,215,14.789418
-2536.0,2537,15.508816
-702.0,703,15.624873
-394.0,395,15.68981
-694.0,695,16.103303
-370.0,371,16.170649
-140.0,141,16.196072
-118.0,119,16.215711
-152.0,153,16.240641
-360.0,361,16.301307
-636.0,637,16.688707
-1808.0,1809,17.000445
-2384.0,2385,17.982917
-682.0,683,18.095287
-858.0,859,18.236081
-1658.0,1659,18.787174
-1850.0,1851,19.39929
-1756.0,1757,19.976562
-716.0,717,20.094865
-46.0,47,20.102868
-186.0,187,20.134424
-274.0,275,20.46636
-316.0,317,20.519744
-866.0,867,20.661849
-268.0,269,20.70715
-1062.0,1063,21.169893
-2494.0,2495,21.886311
-454.0,455,21.968609
-552.0,553,22.378798
-1102.0,1103,22.560682
-3954.0,3955,23.988336
-722.0,723,24.117974
-386.0,387,24.492968
-46.0,47,24.502521
-514.0,515,24.617081
-342.0,343,24.681471
-684.0,685,24.816154
-790.0,791,25.422782
-1562.0,1563,25.704984
-246.0,247,26.116744
-1396.0,1397,26.371637
-740.0,741,26.838467
-514.0,515,26.930836
-274.0,275,26.981138
-980.0,981,27.161541
-84.0,85,27.513114
-1818.0,1819,27.842916
-2708.0,2709,29.058506
-172.0,173,29.086792
-300.0,301,29.137204
-1538.0,1539,29.719662
-2920.0,2921,30.542696
-752.0,753,30.953023
-598.0,599,31.051724
-322.0,323,31.10441
-618.0,619,31.206307
-374.0,375,31.271131
-2966.0,2967,32.363031
-238.0,239,32.402988
-566.0,567,32.501731
-166.0,167,32.530509
-798.0,799,32.966642
-50.0,51,32.975114
-828.0,829,33.110626
-742.0,743,33.517611
-142.0,143,33.541074
-1734.0,1735,33.828561
-866.0,867,34.255852
-840.0,841,34.392915
-128.0,129,34.414987
-974.0,975,34.859034
-732.0,733,34.97888
-90.0,91,34.993702
-798.0,799,35.409405
-448.0,449,35.486721
-690.0,691,35.599409
-812.0,813,36.037332
-554.0,555,36.128869
-260.0,261,36.171068
-414.0,415,36.238922
-1052.0,1053,36.709731
-1320.0,1321,36.926695
-134.0,135,36.950201
-1162.0,1163,37.419975
-1430.0,1431,37.952426
-674.0,675,38.062032
-506.0,507,38.144508
-1352.0,1353,38.651368
-2122.0,2123,39.288935
-546.0,547,39.378519
-3726.0,3727,40.59219
-114.0,115,40.611049
-166.0,167,40.638118
-544.0,545,40.728832
-732.0,733,41.131632
-1286.0,1287,41.343909
-1234.0,1235,41.828037
-1056.0,1057,42.303214
-772.0,773,42.429613
-340.0,341,42.485975
-118.0,119,42.505368
-258.0,259,42.547863
-500.0,501,42.925195
-1440.0,1441,43.162243
-246.0,247,43.203921
-880.0,881,43.645152
-894.0,895,43.79199
-70.0,71,43.803982
-1452.0,1453,44.324501
-974.0,975,44.486719
-1558.0,1559,45.034688
-574.0,575,45.130661
-858.0,859,45.562862
-528.0,529,45.649526
-2524.0,2525,46.379034
-182.0,183,46.409461
-848.0,849,46.833878
-276.0,277,46.878741
-1632.0,1633,47.44002
-488.0,489,47.519428
-416.0,417,47.588599
-1178.0,1179,48.073213
-1532.0,1533,48.605609
-1314.0,1315,48.81996
-2924.0,2925,49.88648
-5486.0,5487,51.361
-896.0,897,51.787441
-1256.0,1257,51.995793
-258.0,259,52.317697
-156.0,157,52.34341
-2248.0,2249,53.021091
-762.0,763,53.145519
-120.0,121,53.166063
-244.0,245,53.206208
-154.0,155,53.231684
-662.0,663,53.626812
-120.0,121,53.646576
-84.0,85,53.66042
-338.0,339,53.716214
-70.0,71,53.727867
