#{"t_start": 1731873833.8901007, "env_id": "None"}
r,l,t
-7756.0,7757,8.288249
-8378.0,8379,16.377882
-15918.0,15919,32.90917
-6148.0,6149,38.780155
-16800.0,16801,54.458003
-20652.0,20653,75.154779
-16370.0,16371,91.952067
-29046.0,29047,122.002621
-22958.0,22959,144.087716
-12412.0,12413,156.885043
-10850.0,10851,167.490403
-3320.0,3321,171.308308
-24712.0,24713,196.645381
-4904.0,4905,201.155065
-4762.0,4763,206.246279
-26992.0,26993,233.039705
-26468.0,26469,259.931138
-16130.0,16131,276.480377
-5660.0,5661,281.504939
-3422.0,3423,285.081679
-6180.0,6181,291.678533
-12276.0,12277,304.045013
-9618.0,9619,314.632333
-4008.0,4009,318.903775
-1386.0,1387,319.686034
-30370.0,30371,349.031304
-13868.0,13869,362.899419
-11064.0,11065,373.962483
-408.0,409,374.997594
-9552.0,9553,383.98679
-25582.0,25583,409.837173
-6994.0,6995,416.363483
-9150.0,9151,426.139716
-71312.0,71313,497.688864
-8700.0,8701,506.71743
-570.0,571,507.026085
-3454.0,3455,510.876495
-12366.0,12367,522.462417
-9426.0,9427,531.102808
-10024.0,10025,540.499458
-63682.0,63683,605.345896
-37386.0,37387,642.072642
-986.0,987,642.63353
-9778.0,9779,652.527521
-962.0,963,653.060682
-8840.0,8841,662.952563
-39050.0,39051,701.847609
-27866.0,27867,729.119033
-24988.0,24989,753.964968
-72780.0,72781,826.170012
-100001.0,100001,927.831634
-33698.0,33699,962.528812
-41992.0,41993,1004.504626
-46306.0,46307,1050.133647
-39182.0,39183,1091.111205
-64022.0,64023,1155.540035
-16576.0,16577,1171.7599
-13260.0,13261,1183.86018
-35500.0,35501,1218.929667
-87970.0,87971,1306.679601
-26800.0,26801,1334.112977
-32632.0,32633,1366.822871
-16890.0,16891,1383.992004
-18772.0,18773,1404.020222
-11834.0,11835,1416.909563
-39702.0,39703,1458.348208
-100001.0,100001,1560.863419
-100001.0,100001,1663.83784
-100001.0,100001,1764.525674
-85054.0,85055,1851.563351
-19428.0,19429,1872.287397
-42546.0,42547,1915.287716
-41912.0,41913,1956.030735
-25168.0,25169,1980.183347
-2200.0,2201,1982.395931
-15956.0,15957,1999.057101
-13026.0,13027,2012.415457
-9310.0,9311,2022.449563
-57304.0,57305,2080.592737
-48886.0,48887,2131.814034
-19766.0,19767,2152.393251
-55064.0,55065,2206.791443
-100001.0,100001,2307.762857
-100001.0,100001,2406.436771
-100001.0,100001,2508.740931
-14084.0,14085,2522.404257
-45374.0,45375,2569.117515
-2552.0,2553,2571.487805
-83578.0,83579,2653.828738
-24306.0,24307,2678.881693
-54350.0,54351,2732.487037
-15462.0,15463,2748.510422
-19440.0,19441,2767.497398
-368.0,369,2768.588205
-25532.0,25533,2793.780419
-45516.0,45517,2839.699019
-86180.0,86181,2925.829443
-39186.0,39187,2966.453707
-48232.0,48233,3015.622152
-32280.0,32281,3048.553039
-99746.0,99747,3149.35852
-6488.0,6489,3155.93487
-95946.0,95947,3252.457798
-100001.0,100001,3352.061641
-16146.0,16147,3368.589144
-7540.0,7541,3376.633375
-100001.0,100001,3477.175075
-31064.0,31065,3507.482846
-1160.0,1161,3508.920392
-12540.0,12541,3521.234896
-21332.0,21333,3541.331553
-52876.0,52877,3592.800665
-27812.0,27813,3619.990745
-4454.0,4455,3625.212828
-44168.0,44169,3669.393357
-10244.0,10245,3679.891607
-8590.0,8591,3688.186829
-14392.0,14393,3702.715377
-100001.0,100001,3802.213138
-27172.0,27173,3829.533166
-21134.0,21135,3849.695595
-15930.0,15931,3866.367195
-870.0,871,3866.841204
-29150.0,29151,3895.858386
-6974.0,6975,3904.320862
-2888.0,2889,3907.045774
-21624.0,21625,3929.216745
-57208.0,57209,3985.815541
-46954.0,46955,4032.761559
-8922.0,8923,4041.160646
-1464.0,1465,4042.952057
-20768.0,20769,4063.714582
-23954.0,23955,4087.32473
-1120.0,1121,4089.040333
-17600.0,17601,4107.589738
-11782.0,11783,4118.582256
-6808.0,6809,4125.753473
-374.0,375,4125.958412
-7758.0,7759,4133.543539
-25714.0,25715,4160.445352
-26324.0,26325,4187.527655
-33668.0,33669,4220.179042
-1018.0,1019,4221.560148
-2982.0,2983,4224.239817
-14608.0,14609,4239.355391
-18600.0,18601,4257.709103
-18246.0,18247,4276.23121
-10990.0,10991,4286.536421
-19134.0,19135,4304.803213
-21908.0,21909,4326.933978
-9906.0,9907,4337.443972
-40866.0,40867,4378.633073
-49668.0,49669,4428.20741
-55626.0,55627,4482.684584
-28544.0,28545,4511.404591
-33150.0,33151,4545.872228
-34562.0,34563,4578.90455
-14130.0,14131,4593.304487
-100001.0,100001,4691.708099
-19870.0,19871,4711.780035
-6704.0,6705,4718.822572
-42280.0,42281,4762.388954
-6482.0,6483,4768.943699
-3900.0,3901,4773.023591
-61726.0,61727,4835.293921
-2582.0,2583,4837.682204
-28032.0,28033,4866.468574
-4656.0,4657,4870.661608
-738.0,739,4871.074999
-63584.0,63585,4934.056962
-29590.0,29591,4963.222269
-3462.0,3463,4966.811525
-22832.0,22833,4988.723396
