#{"t_start": 1732695727.963963, "env_id": "None"}
r,l,t
-940.0,941,2.499213
-11232.0,11233,22.125101
-2194.0,2195,27.52625
-43106.0,43107,106.254679
-5826.0,5827,115.331184
-24302.0,24303,159.846636
-35114.0,35115,224.145174
-10944.0,10945,245.248028
-4458.0,4459,253.003408
-29386.0,29387,306.497929
-6532.0,6533,318.005724
-54114.0,54115,419.012674
-25120.0,25121,464.894225
-100001.0,100001,650.22647
-8020.0,8021,664.97419
-33868.0,33869,726.411408
-100001.0,100001,908.693373
-31812.0,31813,966.689344
-38718.0,38719,1036.570435
-68680.0,68681,1159.713546
-40510.0,40511,1232.670258
-38776.0,38777,1302.007246
-4610.0,4611,1309.681967
-62644.0,62645,1422.721581
-71236.0,71237,1550.981959
-3242.0,3243,1555.770651
-76462.0,76463,1694.046442
-48650.0,48651,1779.88307
