#{"t_start": 1731543246.7788837, "env_id": "None"}
r,l,t
-23872.0,23873,22.041551
-16114.0,16115,36.627495
-22612.0,22613,56.851592
-86360.0,86361,133.892041
-5318.0,5319,138.884788
-70260.0,70261,200.086305
-63276.0,63277,256.735244
-21142.0,21143,275.579933
-10590.0,10591,285.278787
-4780.0,4781,289.107104
-40360.0,40361,324.798995
-26102.0,26103,347.090811
-16896.0,16897,362.330907
-8378.0,8379,369.881746
-2428.0,2429,371.98573
-12540.0,12541,382.685773
-5530.0,5531,387.752828
-4468.0,4469,391.584347
-2656.0,2657,393.761272
-13524.0,13525,405.942006
-6662.0,6663,411.607043
-1452.0,1453,413.099945
-14462.0,14463,426.244673
-5854.0,5855,431.826513
-11396.0,11397,441.708992
-16382.0,16383,456.342535
-20616.0,20617,474.744483
-49024.0,49025,517.176064
-1810.0,1811,518.745648
-7080.0,7081,524.954218
-7924.0,7925,530.930611
-3104.0,3105,533.952275
-23556.0,23557,553.612085
-9332.0,9333,562.118288
-9006.0,9007,569.498546
-44880.0,44881,607.611969
-100001.0,100001,691.114116
-51258.0,51259,733.974043
-250.0,251,734.097033
-31828.0,31829,760.839811
-3864.0,3865,764.12818
-18438.0,18439,779.421551
-72370.0,72371,842.292171
-18924.0,18925,858.528546
-10816.0,10817,868.618411
-63766.0,63767,922.248033
-25496.0,25497,943.33563
-33990.0,33991,972.232437
-47080.0,47081,1011.235889
-100001.0,100001,1093.728977
-5328.0,5329,1097.70335
-15042.0,15043,1110.550025
-43698.0,43699,1146.275284
-22724.0,22725,1164.912049
-20026.0,20027,1181.788091
-49652.0,49653,1222.574149
-51190.0,51191,1265.657289
-31122.0,31123,1291.378822
-23860.0,23861,1311.360032
-100001.0,100001,1395.158585
-28510.0,28511,1419.32768
-47644.0,47645,1459.378969
-2522.0,2523,1461.310672
-100001.0,100001,1546.167011
-30026.0,30027,1571.686525
-100001.0,100001,1655.150175
-33518.0,33519,1683.91065
-33886.0,33887,1712.700233
-36028.0,36029,1743.81587
-20552.0,20553,1761.426883
-88276.0,88277,1836.589447
-41160.0,41161,1871.564604
-4058.0,4059,1875.030462
-22424.0,22425,1894.209445
-34314.0,34315,1923.623085
-12994.0,12995,1934.386277
-15972.0,15973,1948.01038
-292.0,293,1948.150623
-17598.0,17599,1963.291507
-25798.0,25799,1984.362153
-38702.0,38703,2017.033909
-21978.0,21979,2036.143428
-57246.0,57247,2082.833396
-13424.0,13425,2093.309617
-100001.0,100001,2173.939804
-494.0,495,2174.85361
-38256.0,38257,2206.136028
-26748.0,26749,2227.748098
-2102.0,2103,2229.425146
-34522.0,34523,2257.598462
-64286.0,64287,2310.763151
-54324.0,54325,2354.700292
-2200.0,2201,2356.47746
-4562.0,4563,2360.174893
-20250.0,20251,2377.222757
-36332.0,36333,2407.553521
-27588.0,27589,2429.949715
-24900.0,24901,2451.214855
-13930.0,13931,2461.945951
-20038.0,20039,2478.362677
-14620.0,14621,2490.053954
-5510.0,5511,2494.676498
-14804.0,14805,2506.554867
-8620.0,8621,2513.376899
-51340.0,51341,2555.584593
-50970.0,50971,2596.315485
-44820.0,44821,2633.320844
-5326.0,5327,2638.098353
-700.0,701,2638.442234
-85884.0,85885,2710.254381
-72250.0,72251,2770.746732
-9000.0,9001,2778.688206
-3578.0,3579,2781.804427
-51134.0,51135,2824.381586
-26926.0,26927,2846.851569
-13700.0,13701,2857.908501
-38910.0,38911,2890.573722
-69928.0,69929,2949.568947
-2566.0,2567,2951.521656
-436.0,437,2951.73453
-3802.0,3803,2954.982135
-10758.0,10759,2963.712154
-25136.0,25137,2984.385241
-226.0,227,2985.201972
-4652.0,4653,2988.856301
-24272.0,24273,3009.182229
-53432.0,53433,3053.496093
-150.0,151,3053.569732
-16748.0,16749,3067.347456
-4996.0,4997,3071.207338
-9878.0,9879,3079.568061
-7168.0,7169,3085.834699
-1260.0,1261,3086.436793
-19422.0,19423,3103.042072
-26446.0,26447,3125.20804
-21226.0,21227,3143.154956
-100001.0,100001,3228.934433
-3138.0,3139,3231.161823
-32520.0,32521,3258.532021
-18722.0,18723,3275.094842
-6250.0,6251,3280.455593
-11272.0,11273,3289.595509
-3728.0,3729,3292.863728
-29928.0,29929,3318.312904
-13960.0,13961,3329.362721
-2436.0,2437,3331.990968
-57982.0,57983,3380.096946
-48934.0,48935,3420.795872
-17000.0,17001,3434.641774
-22850.0,22851,3453.457808
-13882.0,13883,3465.127248
-33812.0,33813,3492.698648
-65600.0,65601,3546.652459
-6414.0,6415,3552.649431
-29364.0,29365,3576.719814
-42994.0,42995,3612.255063
-6800.0,6801,3617.612184
-37248.0,37249,3648.320863
-22188.0,22189,3666.898513
-38288.0,38289,3698.859192
-88068.0,88069,3770.886503
-9380.0,9381,3778.916347
-5192.0,5193,3782.830706
-40918.0,40919,3816.701248
-60406.0,60407,3867.070856
-8768.0,8769,3874.069309
-85356.0,85357,3944.919706
-39912.0,39913,3977.140663
-64468.0,64469,4030.754512
-1092.0,1093,4031.271258
-11826.0,11827,4041.040091
-30680.0,30681,4066.364558
-74692.0,74693,4127.651583
-8148.0,8149,4134.420438
-17186.0,17187,4149.115551
-28066.0,28067,4171.623512
-14292.0,14293,4183.666106
-61270.0,61271,4234.87928
-7960.0,7961,4241.958335
-10984.0,10985,4252.218123
-47968.0,47969,4292.893402
-100001.0,100001,4374.522245
-9070.0,9071,4381.586354
-78360.0,78361,4446.493555
-9860.0,9861,4454.968809
-36464.0,36465,4485.697307
-83880.0,83881,4556.369147
-60066.0,60067,4606.409333
-1462.0,1463,4607.818923
-11562.0,11563,4617.65098
-19414.0,19415,4633.556946
-1822.0,1823,4635.162782
-29774.0,29775,4660.597786
-24884.0,24885,4681.471869
-25704.0,25705,4702.659172
-34332.0,34333,4731.557889
-2578.0,2579,4733.531613
-34968.0,34969,4762.878128
-216.0,217,4763.719673
-22420.0,22421,4782.036256
-11514.0,11515,4791.959293
-100001.0,100001,4876.448691
-100001.0,100001,4959.835371
-820.0,821,4960.231669
-46304.0,46305,4999.404535
-30010.0,30011,5024.54808
-8346.0,8347,5031.602582
-100001.0,100001,5115.971698
-13198.0,13199,5127.294307
-80790.0,80791,5194.449472
-4006.0,4007,5197.872056
-20784.0,20785,5215.017095
-44930.0,44931,5252.452653
-44.0,45,5252.475121
-100001.0,100001,5336.441003
-100001.0,100001,5421.597769
-100001.0,100001,5505.120858
-1504.0,1505,5506.566214
-57918.0,57919,5554.467125
-3004.0,3005,5556.629486
-5958.0,5959,5561.768687
-5800.0,5801,5566.695821
-22668.0,22669,5585.44451
-16026.0,16027,5599.671835
-89598.0,89599,5676.399343
-50238.0,50239,5718.601018
-17932.0,17933,5733.740776
-14294.0,14295,5745.591138
-49676.0,49677,5787.753834
-69610.0,69611,5845.872528
-3106.0,3107,5848.732029
-18870.0,18871,5864.106307
-14182.0,14183,5875.877269
-100001.0,100001,5960.19922
-4024.0,4025,5963.640644
-31200.0,31201,5989.558473
-12988.0,12989,5999.776644
-30190.0,30191,6024.48899
-25294.0,25295,6045.066248
-18104.0,18105,6060.114012
-11386.0,11387,6069.896972
-98208.0,98209,6150.904801
-47720.0,47721,6190.32443
-2740.0,2741,6192.441667
-15734.0,15735,6206.253143
-24754.0,24755,6227.330855
-62520.0,62521,6279.659797
-23422.0,23423,6298.905283
-4196.0,4197,6302.371492
-53046.0,53047,6346.868284
-12104.0,12105,6357.008867
-742.0,743,6357.365756
-46592.0,46593,6396.328965
-10174.0,10175,6405.0156
-11030.0,11031,6414.092372
-23680.0,23681,6434.310219
-100001.0,100001,6518.737006
-54690.0,54691,6564.437116
-36486.0,36487,6595.17609
-17712.0,17713,6610.403105
-9362.0,9363,6617.815274
-39178.0,39179,6651.637108
-85518.0,85519,6723.578499
-26198.0,26199,6745.521298
-17424.0,17425,6760.43856
-1138.0,1139,6760.988463
-1524.0,1525,6762.455953
-41998.0,41999,6797.421154
-74140.0,74141,6860.100909
-7728.0,7729,6865.999573
-30494.0,30495,6891.13833
-3928.0,3929,6894.354673
-3256.0,3257,6897.260008
-14782.0,14783,6909.232908
-2052.0,2053,6911.000071
-42004.0,42005,6946.659233
-84554.0,84555,7018.57112
-100001.0,100001,7101.617497
-22218.0,22219,7120.096165
-43890.0,43891,7156.318212
-20028.0,20029,7173.059139
-3646.0,3647,7176.229123
-14226.0,14227,7187.567872
-9456.0,9457,7195.837358
-47544.0,47545,7236.364582
-44126.0,44127,7275.290711
-19086.0,19087,7291.316827
-59166.0,59167,7342.051518
-1778.0,1779,7343.616946
-10810.0,10811,7352.371855
-45686.0,45687,7390.896008
-16652.0,16653,7404.526977
-13000.0,13001,7414.990404
-1522.0,1523,7416.425952
