#{"t_start": 1731544448.6268532, "env_id": "None"}
r,l,t
-17888.0,17889,15.697101
-100001.0,100001,100.218192
-882.0,883,100.646109
-9684.0,9685,109.007312
-8612.0,8613,116.103467
-63584.0,63585,170.341261
-7176.0,7177,176.877982
-13870.0,13871,188.772796
-14512.0,14513,200.959622
-5166.0,5167,204.921639
-24276.0,24277,225.808718
-19890.0,19891,242.950211
-14380.0,14381,255.174831
-14490.0,14491,267.571697
-6056.0,6057,272.847497
-49498.0,49499,315.588703
-23688.0,23689,335.997408
-14214.0,14215,348.147123
-27490.0,27491,371.468355
-16504.0,16505,385.735542
-24568.0,24569,406.980031
-19330.0,19331,424.161939
-21878.0,21879,442.525164
-10230.0,10231,451.419858
-36712.0,36713,484.13309
-71906.0,71907,548.139835
-27416.0,27417,572.605586
-674.0,675,572.92831
-17904.0,17905,588.594836
-5682.0,5683,593.703164
-7074.0,7075,599.501692
-13716.0,13717,611.505253
-11712.0,11713,621.034667
-8250.0,8251,628.082921
-1872.0,1873,629.760146
-3082.0,3083,632.788892
-1158.0,1159,633.343546
-5448.0,5449,638.275813
-16942.0,16943,652.57477
-13424.0,13425,664.409479
-4194.0,4195,667.969025
-12904.0,12905,678.88151
-19076.0,19077,695.862603
-1786.0,1787,696.723961
-6796.0,6797,703.174752
-29300.0,29301,728.252263
-12998.0,12999,739.306899
-8572.0,8573,747.469518
-19998.0,19999,764.62187
-856.0,857,765.799454
-3536.0,3537,769.135664
-5698.0,5699,773.588096
-5554.0,5555,778.641529
-3360.0,3361,781.841564
-18080.0,18081,797.060474
-10976.0,10977,807.195979
-1398.0,1399,808.59707
-10442.0,10443,817.554183
-15512.0,15513,830.219005
-6768.0,6769,835.790048
-19466.0,19467,852.589821
-1808.0,1809,854.167272
-16938.0,16939,868.271851
-2780.0,2781,871.075296
-9276.0,9277,878.493648
-294.0,295,878.634955
-52422.0,52423,923.176124
-10930.0,10931,932.211811
-7242.0,7243,938.630159
-15026.0,15027,951.192697
-14066.0,14067,963.724619
-10682.0,10683,972.804211
-19332.0,19333,989.749084
-21836.0,21837,1008.065989
-17354.0,17355,1023.428851
-2848.0,2849,1025.582983
-4826.0,4827,1029.399643
-55630.0,55631,1078.722086
-52022.0,52023,1121.205679
-42642.0,42643,1156.895243
-23952.0,23953,1176.776793
-12944.0,12945,1188.076064
-1218.0,1219,1188.642144
-784.0,785,1189.758058
-10264.0,10265,1198.261775
-11688.0,11689,1208.186952
