#{"t_start": 1732679107.6134453, "env_id": "None"}
r,l,t
-5780.0,5781,10.546096
-100001.0,100001,194.077993
-62158.0,62159,309.015258
-67152.0,67153,431.469569
-25538.0,25539,479.086234
-1752.0,1753,482.451855
-3864.0,3865,489.534041
-6904.0,6905,501.31123
-10700.0,10701,520.315662
-290.0,291,520.615268
-8874.0,8875,537.691318
-4426.0,4427,545.334908
-10682.0,10683,564.302121
-2082.0,2083,567.994548
-7046.0,7047,579.899333
-24524.0,24525,624.652233
-1742.0,1743,628.007094
-26556.0,26557,676.531699
-1736.0,1737,679.884193
-11248.0,11249,701.130177
-54710.0,54711,800.105878
-404.0,405,800.523203
-100001.0,100001,984.493187
-100001.0,100001,1165.761143
-8740.0,8741,1180.851708
-5770.0,5771,1191.348224
-20994.0,20995,1228.568154
-8182.0,8183,1243.134782
-10322.0,10323,1261.485797
-39388.0,39389,1333.462584
-21150.0,21151,1370.860365
-100001.0,100001,1551.106966
-25722.0,25723,1596.023883
-6830.0,6831,1609.161344
-21080.0,21081,1646.232091
-14362.0,14363,1671.805509
-39920.0,39921,1744.193928
-17624.0,17625,1774.748823
