#{"t_start": 1731884551.8975143, "env_id": "None"}
r,l,t
-22830.0,22831,43.390973
-100001.0,100001,226.997131
-41166.0,41167,304.578513
-49536.0,49537,396.1392
-10390.0,10391,415.049904
-100001.0,100001,600.091486
-100001.0,100001,780.818153
-63434.0,63435,895.816889
-100001.0,100001,1077.493245
-88206.0,88207,1237.494363
-100001.0,100001,1419.927032
-100001.0,100001,1602.723553
-54292.0,54293,1702.180526
-68230.0,68231,1825.417514
-34616.0,34617,1888.368541
-46686.0,46687,1973.218644
-4364.0,4365,1980.742469
-96044.0,96045,2155.405279
-33220.0,33221,2215.467574
-100001.0,100001,2398.243111
-100001.0,100001,2579.636823
-11310.0,11311,2600.924259
-7368.0,7369,2614.928538
-60850.0,60851,2724.760647
-48810.0,48811,2814.307174
-100001.0,100001,2997.656855
-67798.0,67799,3121.581031
-1022.0,1023,3124.221277
-3300.0,3301,3129.11659
-27938.0,27939,3180.38371
-100001.0,100001,3363.418823
-48720.0,48721,3451.069345
-66416.0,66417,3573.038581
-46634.0,46635,3658.714887
-100001.0,100001,3840.855509
-42626.0,42627,3919.295414
-57224.0,57225,4022.831133
-100001.0,100001,4208.12489
-100001.0,100001,4392.892554
-26592.0,26593,4441.455395
-100001.0,100001,4625.965535
-100001.0,100001,4810.071568
-92004.0,92005,4977.660033
-100001.0,100001,5161.644371
-100001.0,100001,5345.59914
-46732.0,46733,5431.37826
-100001.0,100001,5615.837444
-100001.0,100001,5800.601577
-100001.0,100001,5982.316652
-100001.0,100001,6165.472395
-100001.0,100001,6349.091437
-100001.0,100001,6532.084244
-236.0,237,6532.322848
-26282.0,26283,6580.522033
-55944.0,55945,6682.055177
-32462.0,32463,6742.489981
-8032.0,8033,6757.230627
-60904.0,60905,6869.652118
-47256.0,47257,6956.878184
-57410.0,57411,7063.117955
-100001.0,100001,7248.750513
-100001.0,100001,7432.745564
-36996.0,36997,7500.986885
-31972.0,31973,7560.588526
-100001.0,100001,7746.852403
-49626.0,49627,7838.690197
-100001.0,100001,8024.203898
-23314.0,23315,8066.220104
-22116.0,22117,8107.258549
-100001.0,100001,8291.903149
-100001.0,100001,8476.486546
-100001.0,100001,8662.023669
-100001.0,100001,8845.813439
-23194.0,23195,8889.859585
-52432.0,52433,8985.318009
-2448.0,2449,8991.084146
-100001.0,100001,9174.188285
-100001.0,100001,9359.391571
-66880.0,66881,9483.477603
-100001.0,100001,9668.719016
-45824.0,45825,9752.338171
-76452.0,76453,9891.897147
-45238.0,45239,9976.802396
-100001.0,100001,10160.069097
-100001.0,100001,10347.100289
-100001.0,100001,10533.780373
-41120.0,41121,10608.90694
-6022.0,6023,10620.232477
-63598.0,63599,10737.874222
-100001.0,100001,10923.271561
-91968.0,91969,11094.029727
-100001.0,100001,11279.849669
-64230.0,64231,11398.963749
-100001.0,100001,11585.268839
-58118.0,58119,11691.332294
-41730.0,41731,11769.623382
-82772.0,82773,11921.385578
-100001.0,100001,12106.352456
-100001.0,100001,12291.610566
-22036.0,22037,12330.474167
-100001.0,100001,12514.637407
-100001.0,100001,12698.101902
-100001.0,100001,12883.114893
-100001.0,100001,13067.883624
-100001.0,100001,13253.925536
-100001.0,100001,13438.239264
-86.0,87,13438.329105
-100001.0,100001,13624.063123
-100001.0,100001,13810.376897
-100001.0,100001,13997.153622
-100001.0,100001,14183.822549
-32768.0,32769,14244.21562
-100001.0,100001,14430.076944
-57494.0,57495,14536.299422
-100001.0,100001,14721.521146
-100001.0,100001,14906.260619
-100001.0,100001,15093.679475
-27646.0,27647,15146.303906
-100001.0,100001,15333.714475
-100001.0,100001,15518.228476
-83404.0,83405,15673.528291
-100001.0,100001,15858.985978
-100001.0,100001,16044.749473
-100001.0,100001,16230.443434
-100001.0,100001,16414.140358
-100001.0,100001,16599.326019
-100001.0,100001,16784.824435
-100001.0,100001,16970.559129
-41944.0,41945,17047.115934
-52508.0,52509,17143.450044
-39588.0,39589,17215.577446
-100001.0,100001,17400.611888
-64968.0,64969,17520.88251
-100001.0,100001,17705.494361
-100001.0,100001,17890.291029
-100001.0,100001,18074.026208
-100001.0,100001,18260.140521
-72722.0,72723,18395.915998
-1584.0,1585,18397.493221
