#{"t_start": 1732677367.6026247, "env_id": "None"}
r,l,t
-22032.0,22033,30.290398
-90664.0,90665,154.189528
-4244.0,4245,159.65586
-8728.0,8729,170.920324
-100001.0,100001,306.690104
-25362.0,25363,340.353723
-8372.0,8373,351.330142
-47428.0,47429,415.27854
-62960.0,62961,500.964154
-6582.0,6583,509.38457
-51762.0,51763,580.446019
-81908.0,81909,691.883099
-306.0,307,692.115573
-13586.0,13587,709.703833
-57772.0,57773,789.73419
-19048.0,19049,815.241178
-33330.0,33331,860.468345
-19624.0,19625,887.737047
-24072.0,24073,919.59178
-5302.0,5303,927.131019
-82506.0,82507,1037.499636
-11382.0,11383,1053.104022
-28596.0,28597,1090.930734
-35694.0,35695,1137.462415
-10562.0,10563,1151.034091
-31170.0,31171,1192.921164
-84250.0,84251,1303.820549
