#{"t_start": 1731464113.179049, "env_id": "None"}
r,l,t
-100001.0,100001,183.560406
-100001.0,100001,371.293538
-100001.0,100001,564.431712
-100001.0,100001,758.364284
-13038.0,13039,782.561144
-100001.0,100001,975.15642
-260.0,261,975.430775
-2458.0,2459,979.86937
-36798.0,36799,1050.945405
-36946.0,36947,1121.118832
-93084.0,93085,1299.741903
-20534.0,20535,1339.185677
-21090.0,21091,1379.436702
-6900.0,6901,1391.70099
-48920.0,48921,1484.870528
-2550.0,2551,1490.874348
-5394.0,5395,1499.820462
-11880.0,11881,1522.385567
-14920.0,14921,1550.200753
-2464.0,2465,1556.257467
-10492.0,10493,1575.902047
-28198.0,28199,1627.233449
-8810.0,8811,1644.666068
-39396.0,39397,1717.358834
-27262.0,27263,1767.9118
-18724.0,18725,1802.465665
-10542.0,10543,1823.598629
-6308.0,6309,1834.930164
-20184.0,20185,1872.352515
-14544.0,14545,1899.316366
-4124.0,4125,1906.896598
-22450.0,22451,1948.947023
-56604.0,56605,2052.846478
-19904.0,19905,2090.315632
-100001.0,100001,2277.432195
-97706.0,97707,2458.792609
-42752.0,42753,2538.889436
-100001.0,100001,2725.54029
-50892.0,50893,2820.119069
-28240.0,28241,2873.256152
-43044.0,43045,2952.335543
-46014.0,46015,3036.899439
-100001.0,100001,3223.483784
-100001.0,100001,3411.23404
-10974.0,10975,3430.893723
-97330.0,97331,3611.560374
-19144.0,19145,3646.343308
-77150.0,77151,3789.695295
-100001.0,100001,3977.311913
-100001.0,100001,4164.788307
-4834.0,4835,4173.070409
-100001.0,100001,4360.883249
-100001.0,100001,4548.273116
-100001.0,100001,4732.794321
-79218.0,79219,4881.504989
-51600.0,51601,4976.632824
-100001.0,100001,5164.383365
-41150.0,41151,5241.383889
-100001.0,100001,5429.666246
-100001.0,100001,5617.670679
-82044.0,82045,5769.857836
-60954.0,60955,5883.5816
-100001.0,100001,6068.781352
-100001.0,100001,6256.043961
-64460.0,64461,6377.635801
-100001.0,100001,6564.874893
-39352.0,39353,6637.053146
-33282.0,33283,6698.243899
-42650.0,42651,6777.503217
-8562.0,8563,6793.001382
-100001.0,100001,6979.419647
-44790.0,44791,7062.889753
-100001.0,100001,7233.669968
-100001.0,100001,7370.450649
-7752.0,7753,7381.069855
-39706.0,39707,7443.005828
-100001.0,100001,7608.999688
-51004.0,51005,7701.312149
-36864.0,36865,7765.010197
-49052.0,49053,7856.18903
-100001.0,100001,8042.058496
-100001.0,100001,8228.964097
-100001.0,100001,8416.243205
-100001.0,100001,8601.222597
-58452.0,58453,8705.271531
-100001.0,100001,8896.960404
-100001.0,100001,9043.532268
-100001.0,100001,9204.204585
-100001.0,100001,9383.859249
-100001.0,100001,9521.307858
-39590.0,39591,9578.197827
-70382.0,70383,9691.764482
-14926.0,14927,9718.574248
-68996.0,68997,9834.172231
-60102.0,60103,9942.125016
-100001.0,100001,10109.459576
-50188.0,50189,10178.056257
-100001.0,100001,10314.859875
-36574.0,36575,10363.493703
-100001.0,100001,10498.934941
-30510.0,30511,10540.172503
-39260.0,39261,10592.871907
-100001.0,100001,10769.91596
-96260.0,96261,10951.22004
-100001.0,100001,11138.758755
-100001.0,100001,11326.825045
-100001.0,100001,11515.452312
-61784.0,61785,11630.993631
-20058.0,20059,11668.434696
-43814.0,43815,11749.54272
-32074.0,32075,11810.345544
-37564.0,37565,11879.424828
-33632.0,33633,11941.378072
-40894.0,40895,12018.102867
-100001.0,100001,12206.542223
-100001.0,100001,12393.906512
-35296.0,35297,12459.886176
-5796.0,5797,12470.9317
-69858.0,69859,12602.266412
-100001.0,100001,12789.873035
-25932.0,25933,12838.988209
-39240.0,39241,12912.194566
-884.0,885,12913.075676
-43234.0,43235,12993.399082
-100001.0,100001,13180.885943
-100001.0,100001,13368.516406
-76292.0,76293,13510.655897
-100001.0,100001,13699.583154
-5378.0,5379,13710.156394
-85474.0,85475,13868.978292
-100001.0,100001,14057.308872
-100001.0,100001,14246.548895
-100001.0,100001,14435.592422
-100001.0,100001,14623.83444
-100001.0,100001,14812.617218
-100001.0,100001,14998.704744
-100001.0,100001,15188.061395
-100001.0,100001,15376.004461
-100001.0,100001,15527.287752
-100001.0,100001,15700.698514
-15902.0,15903,15728.70734
-100001.0,100001,15908.881592
-100001.0,100001,16112.31483
-2274.0,2275,16116.769274
-13400.0,13401,16144.927988
-49478.0,49479,16245.686319
-77106.0,77107,16379.17306
-2024.0,2025,16383.305022
-100001.0,100001,16572.395813
-59784.0,59785,16687.447156
-100001.0,100001,16869.841206
-100001.0,100001,17035.108064
-41944.0,41945,17092.705371
-100001.0,100001,17259.895127
-100001.0,100001,17447.392211
-33684.0,33685,17512.116519
-91110.0,91111,17684.111241
-550.0,551,17686.44455
-3560.0,3561,17691.779904
-33270.0,33271,17756.515747
-100001.0,100001,17944.745603
-92.0,93,17946.793533
