#{"t_start": 1732658766.4553936, "env_id": "None"}
r,l,t
-940.0,941,2.413006
-5510.0,5511,12.846731
-656.0,657,13.520372
-8736.0,8737,28.873255
-856.0,857,31.333087
-1618.0,1619,32.98386
-164.0,165,34.728586
-3052.0,3053,39.412718
-3274.0,3275,45.911172
-1210.0,1211,47.146383
-230.0,231,47.380164
-2742.0,2743,53.315822
-1408.0,1409,54.749834
-420.0,421,56.761918
-2930.0,2931,61.318433
-670.0,671,62.001139
-3162.0,3163,68.366533
-2310.0,2311,72.284336
-1158.0,1159,75.050349
-926.0,927,75.986477
-782.0,783,76.781213
-5964.0,5965,87.585486
-6866.0,6867,101.012329
-8636.0,8637,116.224073
-746.0,747,116.978935
-6696.0,6697,130.229066
-612.0,613,130.852868
-434.0,435,131.292567
-1174.0,1175,134.059612
-886.0,887,134.960878
-542.0,543,135.513874
-374.0,375,135.892907
-646.0,647,138.129922
-1744.0,1745,141.47741
-7376.0,7377,153.709737
-1358.0,1359,156.666588
-362.0,363,157.036303
-3018.0,3019,163.257962
-1516.0,1517,164.792892
-68.0,69,164.862609
-1228.0,1229,167.691261
-1198.0,1199,170.480842
-1172.0,1173,171.667646
-6404.0,6405,182.902075
-674.0,675,185.171908
-4204.0,4205,192.575655
-530.0,531,193.115069
-2610.0,2611,197.333796
-1388.0,1389,200.322062
-12552.0,12553,222.850668
-2938.0,2939,227.412034
-2896.0,2897,233.513989
-622.0,623,234.14757
-4690.0,4691,242.064916
-8664.0,8665,259.012513
-6422.0,6423,270.320328
-2122.0,2123,274.060838
-7962.0,7963,288.626836
-9374.0,9375,304.611604
-7018.0,7019,318.218834
-5688.0,5689,327.172841
-2086.0,2087,330.887053
-1866.0,1867,334.37739
-4460.0,4461,343.700238
-7026.0,7027,355.657653
-6444.0,6445,366.976901
-3214.0,3215,373.434378
-3366.0,3367,378.445937
-2616.0,2617,384.28938
-4664.0,4665,392.218705
-1784.0,1785,395.622328
-3850.0,3851,402.719017
-2644.0,2645,407.004419
-254.0,255,407.26317
-6154.0,6155,418.319798
-5872.0,5873,429.059634
-2048.0,2049,432.728197
-6494.0,6495,444.077495
-3464.0,3465,450.75885
-2038.0,2039,454.4066
-15540.0,15541,481.64551
-10192.0,10193,500.02353
-1556.0,1557,503.161132
-2480.0,2481,507.233744
-594.0,595,509.395679
-4278.0,4279,516.815096
-2308.0,2309,520.681751
-8110.0,8111,535.093368
-1924.0,1925,538.570177
-90.0,91,538.661272
-4422.0,4423,546.179766
-3078.0,3079,550.805609
-960.0,961,553.317839
-900.0,901,554.212823
-2170.0,2171,557.933681
-2828.0,2829,563.859853
-72.0,73,563.937084
-900.0,901,564.831991
-1830.0,1831,568.216073
-344.0,345,568.564297
-1384.0,1385,571.502813
-884.0,885,572.386896
-48.0,49,572.436386
-2356.0,2357,577.901224
-68.0,69,577.970505
-4078.0,4079,585.159452
-1646.0,1647,586.806086
-5458.0,5459,596.9534
-1262.0,1263,599.776305
-10092.0,10093,617.835009
-794.0,795,618.627674
-786.0,787,619.411827
-988.0,989,621.956504
-884.0,885,622.834419
-2964.0,2965,628.900042
-196.0,197,629.100416
-270.0,271,629.369202
-118.0,119,629.487731
-3524.0,3525,636.107312
-262.0,263,636.372025
-7352.0,7353,650.00941
-76.0,77,650.087468
-2658.0,2659,654.28677
-506.0,507,654.78731
-4224.0,4225,662.091842
-3162.0,3163,668.342321
-740.0,741,669.073632
-1598.0,1599,672.219414
-398.0,399,672.614051
-2916.0,2917,677.065221
-3554.0,3555,683.710086
-3332.0,3333,690.129766
-1508.0,1509,693.186858
-178.0,179,693.364044
-946.0,947,694.30365
-3580.0,3581,700.962352
-1066.0,1067,702.02438
-1560.0,1561,705.135191
-6268.0,6269,716.074312
-858.0,859,718.494493
-1052.0,1053,719.540029
-2724.0,2725,725.368046
-4032.0,4033,730.930283
-2428.0,2429,736.467679
-48.0,49,736.521235
-1258.0,1259,737.768678
-148.0,149,737.916391
-3410.0,3411,744.422898
-3208.0,3209,750.742521
-648.0,649,751.384358
-1306.0,1307,754.253638
-514.0,515,754.762854
-788.0,789,755.545943
-1136.0,1137,758.239016
-1928.0,1929,761.717287
-1054.0,1055,762.763834
-3538.0,3539,769.40857
-7246.0,7247,781.319448
-7348.0,7349,794.997863
-1138.0,1139,797.693454
-7154.0,7155,809.511019
-2510.0,2511,813.577806
-2314.0,2315,817.440011
-922.0,923,819.920327
-3124.0,3125,824.583884
-1254.0,1255,827.395091
-640.0,641,828.032774
-4694.0,4695,837.419549
-1246.0,1247,838.654596
-130.0,131,838.784802
-4990.0,4991,848.446351
-936.0,937,849.378208
-2554.0,2555,853.483519
-1158.0,1159,856.195032
-1780.0,1781,859.528392
-2792.0,2793,863.863384
-1570.0,1571,866.987868
-154.0,155,867.141952
-894.0,895,869.595701
-1564.0,1565,871.157545
-966.0,967,873.684524
-2540.0,2541,877.769799
-2358.0,2359,881.677483
-784.0,785,884.033149
-518.0,519,884.551362
-336.0,337,884.885275
-740.0,741,885.622564
-1232.0,1233,888.419886
-1738.0,1739,891.726733
-3554.0,3555,898.403768
-1208.0,1209,899.605964
-1830.0,1831,902.996167
-2910.0,2911,907.459672
-846.0,847,909.87279
-3486.0,3487,916.484355
-3412.0,3413,921.444215
-3304.0,3305,927.87424
-244.0,245,928.121868
-3942.0,3943,935.189175
-70.0,71,935.260171
-3072.0,3073,939.88258
-1956.0,1957,943.398623
-1858.0,1859,946.821484
-1308.0,1309,949.698596
-1634.0,1635,952.8945
-882.0,883,953.773248
-4478.0,4479,961.379157
-466.0,467,963.417137
-1404.0,1405,964.813585
-604.0,605,966.992001
-10454.0,10455,985.451679
-1012.0,1013,986.457631
-3464.0,3465,993.053867
-532.0,533,993.585507
-2734.0,2735,997.881782
-484.0,485,999.940927
-1162.0,1163,1001.095704
-674.0,675,1003.346227
-3022.0,3023,1007.927081
-1034.0,1035,1010.536433
-5856.0,5857,1019.515499
-3608.0,3609,1026.253859
-1804.0,1805,1029.625804
-11450.0,11451,1050.737771
-446.0,447,1051.180581
-2084.0,2085,1054.836593
-1048.0,1049,1055.882211
-4648.0,4649,1065.270966
-886.0,887,1066.155679
-136.0,137,1066.291885
-1178.0,1179,1069.047212
-1090.0,1091,1070.131721
-2970.0,2971,1076.256387
-2316.0,2317,1080.138752
-2788.0,2789,1084.493987
-6300.0,6301,1095.535085
-970.0,971,1098.084103
-392.0,393,1098.480701
-3188.0,3189,1104.817353
-786.0,787,1105.602984
-376.0,377,1105.976814
-1178.0,1179,1108.731611
-672.0,673,1109.4041
-1040.0,1041,1110.440851
-366.0,367,1112.387496
-4354.0,4355,1119.881555
-1872.0,1873,1123.326886
-1048.0,1049,1124.369045
-2082.0,2083,1128.019528
-134.0,135,1128.153686
-588.0,589,1130.320438
-2810.0,2811,1134.697376
-2788.0,2789,1139.051402
-462.0,463,1141.101468
-4862.0,4863,1149.099551
-2896.0,2897,1153.555646
-2908.0,2909,1159.613469
-5772.0,5773,1170.142995
-1904.0,1905,1173.628752
-712.0,713,1174.340068
-4152.0,4153,1181.647526
-2654.0,2655,1185.882966
-154.0,155,1186.037394
-328.0,329,1186.364563
-276.0,277,1188.227047
-70.0,71,1188.29837
-2308.0,2309,1192.189766
-1132.0,1133,1193.321965
-1214.0,1215,1196.06967
-618.0,619,1196.688104
-668.0,669,1197.353068
-1390.0,1391,1200.327614
-824.0,825,1202.734686
-1540.0,1541,1204.265247
-312.0,313,1204.575371
-658.0,659,1206.824448
-94.0,95,1206.919065
-216.0,217,1207.134447
-128.0,129,1207.262501
-196.0,197,1207.462893
-670.0,671,1208.127106
-864.0,865,1210.573359
-288.0,289,1210.859812
-3656.0,3657,1217.664536
-1888.0,1889,1221.134538
-818.0,819,1221.950267
-474.0,475,1222.420315
-3844.0,3845,1229.413391
-1276.0,1277,1232.269038
-2076.0,2077,1235.925641
-240.0,241,1236.164495
-148.0,149,1236.312969
-2110.0,2111,1239.99762
