#{"t_start": 1731633957.4923015, "env_id": "None"}
r,l,t
-6140.0,6141,5.294871
-34324.0,34325,33.251276
-7058.0,7059,39.549319
-2622.0,2623,41.518846
-1958.0,1959,43.183083
-39922.0,39923,76.96044
-5448.0,5449,81.694132
-68716.0,68717,140.587517
-24572.0,24573,162.075854
-36934.0,36935,193.616705
-2854.0,2855,195.813349
-35324.0,35325,225.99987
-7390.0,7391,232.279954
-10670.0,10671,240.861719
-3706.0,3707,244.027084
-18870.0,18871,259.277357
-3560.0,3561,262.370377
-570.0,571,262.637851
-19182.0,19183,278.33578
-2084.0,2085,279.93359
-2568.0,2569,281.757172
-6428.0,6429,286.652095
-2912.0,2913,288.642548
-36626.0,36627,319.40658
-12702.0,12703,329.974585
-444.0,445,330.90425
-25084.0,25085,351.617749
-7446.0,7447,358.067544
-5776.0,5777,362.251419
-17116.0,17117,376.98332
-9022.0,9023,384.251688
-2954.0,2955,387.156201
-2574.0,2575,389.23767
-5970.0,5971,394.483465
-1186.0,1187,395.074928
-21136.0,21137,413.946641
-2158.0,2159,415.837131
-5228.0,5229,419.997877
-38684.0,38685,454.348222
-12006.0,12007,465.275009
-18128.0,18129,481.426757
-686.0,687,481.76594
-9520.0,9521,490.37921
-5580.0,5581,495.435268
-1960.0,1961,497.193382
-1522.0,1523,497.928562
-1554.0,1555,499.444921
-7360.0,7361,506.190029
-30344.0,30345,531.28538
-13666.0,13667,542.972681
-92920.0,92921,621.27916
-16262.0,16263,634.10008
-9592.0,9593,642.459262
-26896.0,26897,664.355164
-11728.0,11729,674.088736
-5952.0,5953,679.153407
-9108.0,9109,686.457429
-43584.0,43585,723.306108
-3756.0,3757,725.836825
-64002.0,64003,779.859997
-13386.0,13387,790.733917
-3798.0,3799,794.087032
-16480.0,16481,807.962302
-7414.0,7415,814.503344
-33206.0,33207,842.937067
-21536.0,21537,861.802442
-23464.0,23465,881.282597
-4478.0,4479,884.922539
-18414.0,18415,900.425881
-53284.0,53285,945.305061
-3926.0,3927,948.642332
-18410.0,18411,964.083694
-90738.0,90739,1040.278218
-4208.0,4209,1043.770651
-11236.0,11237,1053.385503
-7636.0,7637,1059.837296
-70776.0,70777,1118.630951
-45516.0,45517,1157.685227
-44284.0,44285,1194.947613
-30376.0,30377,1218.879198
-28264.0,28265,1241.390378
-4344.0,4345,1244.916697
-44106.0,44107,1281.685575
-19870.0,19871,1297.738474
-15612.0,15613,1310.313439
-7194.0,7195,1315.814241
-55576.0,55577,1360.16579
-66530.0,66531,1414.17334
-8962.0,8963,1421.149823
-41106.0,41107,1454.510818
-4678.0,4679,1458.854475
-17624.0,17625,1472.918423
-8342.0,8343,1479.733849
-12180.0,12181,1489.810536
-24552.0,24553,1509.889814
-3260.0,3261,1512.821686
