#{"t_start": 1731878066.5538685, "env_id": "None"}
r,l,t
-8640.0,8641,8.014827
-24316.0,24317,27.373128
-17684.0,17685,40.851376
-8854.0,8855,48.241695
-14182.0,14183,58.724513
-100001.0,100001,136.995178
-3628.0,3629,139.974927
-39426.0,39427,170.531166
-29750.0,29751,194.08662
-22706.0,22707,211.897106
-51184.0,51185,252.933534
-100001.0,100001,333.008129
-84298.0,84299,400.262295
-66866.0,66867,452.837911
-15572.0,15573,464.633694
-6746.0,6747,469.704243
-1072.0,1073,470.859061
-32212.0,32213,496.218931
-77430.0,77431,557.043751
-100001.0,100001,634.577969
-100001.0,100001,712.877861
-98078.0,98079,789.655133
-15404.0,15405,802.356083
-18738.0,18739,817.386334
-87156.0,87157,887.164365
-19862.0,19863,903.380715
-16312.0,16313,916.536867
-322.0,323,916.686277
-4976.0,4977,921.081798
-9530.0,9531,928.305631
-100001.0,100001,1008.732249
-24312.0,24313,1028.145972
-40802.0,40803,1060.180351
-3572.0,3573,1063.161526
-1480.0,1481,1063.851664
-3194.0,3195,1066.688179
-18176.0,18177,1081.109745
-10834.0,10835,1089.5139
-916.0,917,1089.93619
-6064.0,6065,1094.727192
-8628.0,8629,1102.037629
-6424.0,6425,1106.994482
-11118.0,11119,1115.493237
-2598.0,2599,1117.361207
-5578.0,5579,1121.925102
-304.0,305,1122.06475
-9826.0,9827,1129.936341
-15018.0,15019,1141.537911
-7204.0,7205,1147.537552
-19456.0,19457,1163.207122
-5262.0,5263,1166.948834
-1806.0,1807,1168.434336
-1446.0,1447,1169.755025
-36076.0,36077,1197.599125
-1204.0,1205,1198.814826
-7128.0,7129,1204.053393
-20164.0,20165,1219.852988
-8126.0,8127,1226.208186
-15780.0,15781,1238.76275
-16836.0,16837,1251.804776
-2202.0,2203,1253.460894
-4818.0,4819,1257.626995
-560.0,561,1257.879806
-30.0,31,1257.894038
-30726.0,30727,1281.732246
-618.0,619,1282.017717
-5110.0,5111,1286.356611
-20070.0,20071,1301.54261
-5078.0,5079,1305.818879
-5414.0,5415,1310.275522
-672.0,673,1310.585769
-9530.0,9531,1318.218052
-12702.0,12703,1327.950491
-350.0,351,1328.116954
-26014.0,26015,1348.556369
-2730.0,2731,1350.46045
-36470.0,36471,1379.446493
-40612.0,40613,1412.168014
-20680.0,20681,1428.656276
-5344.0,5345,1432.501701
-2770.0,2771,1435.145305
-17502.0,17503,1448.702616
-2298.0,2299,1450.441111
-13644.0,13645,1461.510715
-2120.0,2121,1463.167534
-8042.0,8043,1469.624969
-4966.0,4967,1473.296296
-674.0,675,1474.284734
-4448.0,4449,1477.711405
-13386.0,13387,1487.983727
-2578.0,2579,1490.541226
-11080.0,11081,1499.092863
-31622.0,31623,1524.665212
-7346.0,7347,1530.129738
-3960.0,3961,1533.344075
-3340.0,3341,1536.260982
-28506.0,28507,1558.814816
-31890.0,31891,1583.442733
-1660.0,1661,1584.867466
-29632.0,29633,1607.845324
-18386.0,18387,1622.481094
-2690.0,2691,1625.085411
-15780.0,15781,1637.14501
-5684.0,5685,1641.818412
-16010.0,16011,1654.63018
-25586.0,25587,1675.187344
-14766.0,14767,1686.65614
-698.0,699,1686.979275
-14516.0,14517,1698.348003
-6544.0,6545,1703.362139
-20632.0,20633,1719.522513
-19696.0,19697,1735.262389
-15342.0,15343,1747.665732
-10518.0,10519,1755.848947
-14036.0,14037,1766.999698
-7992.0,7993,1772.699468
-5402.0,5403,1777.200702
-29250.0,29251,1800.056502
-1260.0,1261,1801.305904
-15508.0,15509,1813.826193
-6956.0,6957,1819.053662
-2888.0,2889,1821.05437
-21968.0,21969,1838.563248
-7250.0,7251,1844.58372
-20340.0,20341,1860.660714
-7070.0,7071,1865.932392
-7200.0,7201,1871.936257
-7392.0,7393,1877.341103
-35604.0,35605,1905.737
-18672.0,18673,1920.500544
-3426.0,3427,1922.818781
-27418.0,27419,1945.648663
-2072.0,2073,1947.341564
-20834.0,20835,1964.502634
