#{"t_start": 1731869006.892056, "env_id": "None"}
r,l,t
-480.0,481,1.85352
-4294.0,4295,7.46649
-356.0,357,7.740467
-1018.0,1019,9.666694
-2572.0,2573,12.758607
-2106.0,2107,15.50413
-388.0,389,15.804006
-150.0,151,15.917378
-7872.0,7873,26.648295
-384.0,385,26.938201
-3100.0,3101,31.592674
-2964.0,2965,35.010105
-736.0,737,35.571899
-372.0,373,36.998885
-328.0,329,37.252233
-2870.0,2871,40.590551
-2840.0,2841,45.031211
-8812.0,8813,56.643149
-620.0,621,57.11533
-9398.0,9399,70.452344
-3734.0,3735,75.588705
-502.0,503,75.96786
-1072.0,1073,76.780179
-20392.0,20393,104.540591
-6044.0,6045,112.59637
-1580.0,1581,114.94596
-3062.0,3063,119.576345
-4060.0,4061,123.808348
-10950.0,10951,139.395321
-2104.0,2105,142.148899
-15402.0,15403,162.564385
-286.0,287,163.939358
-4266.0,4267,169.48803
-364.0,365,169.763817
-5102.0,5103,175.937095
-6054.0,6055,184.027266
-7642.0,7643,194.607955
-6790.0,6791,203.249298
-1850.0,1851,205.815564
-1070.0,1071,207.796765
-148.0,149,207.909772
-19314.0,19315,233.834784
-1478.0,1479,236.111675
-13904.0,13905,255.417601
-13958.0,13959,274.585885
-3610.0,3611,278.498495
-2996.0,2997,283.107168
-2648.0,2649,286.286956
-10140.0,10141,300.060508
-21264.0,21265,328.832222
-13990.0,13991,348.11019
-16876.0,16877,370.881144
-8140.0,8141,381.913053
-7648.0,7649,392.759799
-11564.0,11565,408.898104
-1938.0,1939,411.541099
-3434.0,3435,415.3099
-13652.0,13653,434.453729
-418.0,419,434.772773
-10816.0,10817,450.286475
-29786.0,29787,489.774544
-7410.0,7411,500.124632
-14106.0,14107,519.307898
-33150.0,33151,563.909774
-4040.0,4041,569.255962
-1774.0,1775,571.732633
-3516.0,3517,575.473
-11044.0,11045,590.773862
-23898.0,23899,621.774363
-1078.0,1079,623.701308
-14578.0,14579,642.726295
-9002.0,9003,654.013578
-6090.0,6091,661.983123
-14374.0,14375,681.097183
-10178.0,10179,694.480206
-2302.0,2303,698.449821
-4080.0,4081,703.726325
-3206.0,3207,707.215322
-1704.0,1705,709.624284
-1476.0,1477,711.852171
-7254.0,7255,720.638549
-11656.0,11657,736.602483
-31856.0,31857,778.396352
-9140.0,9141,791.3295
-2238.0,2239,794.135928
-18394.0,18395,818.629709
-13532.0,13533,837.093878
-5872.0,5873,844.927746
-10364.0,10365,858.710845
-2476.0,2477,861.687855
-5522.0,5523,868.078078
-5740.0,5741,875.852399
-2776.0,2777,880.248096
-7832.0,7833,889.561978
-20318.0,20319,917.080249
-748.0,749,918.814711
-5542.0,5543,925.233122
-21154.0,21155,954.464369
-2650.0,2651,957.581645
-3080.0,3081,962.18674
-726.0,727,962.717275
-3404.0,3405,967.745768
-5296.0,5297,974.021075
-3740.0,3741,979.126573
-332.0,333,979.366851
-1382.0,1383,981.564356
-6248.0,6249,989.709145
-2740.0,2741,992.895535
-640.0,641,994.556761
-1206.0,1207,995.435381
-238.0,239,995.608539
-2666.0,2667,999.926168
-1496.0,1497,1001.016476
-4004.0,4005,1006.303451
-2264.0,2265,1009.136619
-2416.0,2417,1013.271878
-720.0,721,1013.798428
-5018.0,5019,1019.826365
-3222.0,3223,1024.549226
-2920.0,2921,1028.022647
-15380.0,15381,1049.243595
-1446.0,1447,1051.493584
-126.0,127,1051.585954
-5802.0,5803,1058.193446
-2288.0,2289,1062.463403
-2968.0,2969,1065.816265
-2638.0,2639,1068.934605
-3678.0,3679,1073.99472
-646.0,647,1074.466658
-12490.0,12491,1092.255714
-4144.0,4145,1097.650752
-6736.0,6737,1106.167107
-1968.0,1969,1108.790281
-4082.0,4083,1114.170513
-1558.0,1559,1116.509079
-7582.0,7583,1125.610487
-2136.0,2137,1128.342206
-6238.0,6239,1136.407238
-1884.0,1885,1138.946067
-1994.0,1995,1141.570309
-1290.0,1291,1143.660026
-586.0,587,1144.087261
-2758.0,2759,1147.263478
-1958.0,1959,1149.911079
-2950.0,2951,1154.499511
-4252.0,4253,1159.908532
-4536.0,4537,1165.518305
-5016.0,5017,1172.686891
-7440.0,7441,1181.624555
-2762.0,2763,1185.967916
-2854.0,2855,1189.209814
-3600.0,3601,1194.161682
